,Rho,N,P,p.adj
GOLGA5,0.00275930459617361,347,0.328520919330929,0.641670076911654
PPP2R5B,4.87264790234252e-05,194,0.922746003004314,0.972732582706028
PYGM,0.00987336532795644,309,0.0811860644247858,0.323181426886332
BCL3,0.0217727635736903,292,0.0118319784027961,0.119393068656047
PRLH,0.00334862404181015,275,0.338126196483723,0.650423696646884
FSTL3,0.00241596022878384,238,0.449234491393201,0.736034308886785
EPHA8,0.00101456536236646,312,0.574306520937695,0.815687983497222
TRIP13,0.00128996269232636,294,0.53869753708747,0.792329022624077
VASH1,0.000538079967330734,289,0.693833169576995,0.87654295758632
KRT14,0.0148257870803507,286,0.0398244209494989,0.226165595411059
KRT20,0.0292017727190964,326,0.00206529956899141,0.0472175598889533
HSD17B10,0.0135952006123522,299,0.0441355185712305,0.238549924063783
FGF4,0.00305581537867717,237,0.395759600173916,0.696566396206408
ST6GAL1,0.00476932659663578,312,0.223265071643991,0.536615062443757
TIMM21,0.00402244937632489,334,0.247126460907094,0.561376283561956
BPIFB2,0.0169346015033907,331,0.0180796125476561,0.150202916338746
REXO1,0.000798448227917768,298,0.626280069186689,0.844427587932659
MKRN2,0.00738238533282722,290,0.144110489061277,0.427270494544637
GPATCH1,0.000111988059917397,340,0.84551554147483,0.943413476625601
KEAP1,0.0115180969255285,235,0.10064866862589,0.362748075429155
P2RY10,0.00409170254327153,253,0.309898328147171,0.625425151570518
TNS1,0.000286720352487771,357,0.749356651746083,0.901614468247358
NGFR,0.00200408664694369,295,0.442728069908109,0.731762724756791
NTN1,0.000687450747595322,173,0.73094957475641,0.893918479480641
ISOC1,0.00956568540503494,208,0.159380201162273,0.45063998698513
MNT,3.88458227793145e-05,247,0.922126709457839,0.972692586718017
AP3M2,0.00242517536058177,187,0.501821284679352,0.770780053598258
LAPTM4A,0.000640668482509949,185,0.731341985232648,0.893918479480641
PTPN18,0.00167947892533204,240,0.526369460236639,0.786463742495769
STK10,0.0049729024273083,342,0.192843447185701,0.499357466393131
TBX21,0.00780896147018649,275,0.143534126136014,0.426398213911431
MRPS34,0.00120792364356746,275,0.565087840688208,0.810209435339678
MAP2K5,2.14578828964811e-05,235,0.94350915062222,0.978473118597515
TIGAR,0.000533460963143238,306,0.686677660484948,0.872903163294796
FGF20,0.0162144926823646,192,0.0784382504280847,0.318046375226513
MTMR7,0.00350008604838613,289,0.315376505558029,0.630640568733358
CPB2,1.59974972803608e-05,350,0.940437238088198,0.977021620319122
FAM107B,0.00798184241212709,321,0.110002209321073,0.37815573360062
CDK13,0.00231996501093085,297,0.407285812927281,0.704464141576865
TSPAN32,0.00666846160622984,277,0.174892894052872,0.47441777327715
TRAM2,0.0319624219110143,265,0.00367444121763222,0.0647936472355403
CLDN18,0.00368820141632551,297,0.296093165170329,0.612684759562295
NDUFB4,0.0311783315220692,284,0.00297380980690564,0.0574609155544824
HEATR6,0.0383888715872526,337,0.000328817313169345,0.01768358447194
ERLEC1,0.00333865125591906,255,0.35711380597109,0.665168448656172
TMEM131,0.00398019138540754,349,0.239233218763875,0.553898023894542
TMEM38A,0.00190288529204781,251,0.490366800383258,0.764596737364221
ACTR6,0.0132874178305678,172,0.13171719242532,0.410245303365919
FAP,2.76778439767391e-07,330,0.992386268666349,0.996859499058876
DMRT3,0.00021789029523494,263,0.811160329129904,0.928796400500918
GAL3ST2,0.000595339628506945,248,0.701371650757599,0.880809202932686
UHRF1BP1,0.00645976486909469,352,0.132123312910973,0.410572995831785
OSTM1,0.000315544130734767,284,0.765070244577581,0.90901340797676
SLC13A1,0.00398335984099825,357,0.233720326718459,0.548018863827673
HSPB11,0.00919812093693754,270,0.115721355142958,0.386093879194571
STRADB,0.0129091961713094,304,0.0479571626514975,0.249992632628296
DLG3,0.0135077838604498,248,0.0677617846348724,0.296259481387056
PLOD1,0.00305052142734779,338,0.310622820481796,0.626100893838582
OXCT1,0.00829516885627738,307,0.111112837656033,0.379805761697061
FAM234B,0.000252739783082263,330,0.773071317230605,0.9116485273748
RRN3,0.0485041842215337,315,9.51635356124677e-05,0.00910197057073172
MOGAT2,0.000455808646097614,310,0.707442536080138,0.882813509929235
CHERP,0.000255669412484175,237,0.805962542548061,0.926279798024827
AQP2,0.00313470334302321,264,0.363888992472061,0.670268727883501
DIMT1,0.00723085101759555,234,0.194289414877964,0.501041933287894
EIF2AK1,0.00226957013821089,328,0.38897320620534,0.691366831123169
NME8,0.00634208246830918,354,0.13458929855603,0.413522990084239
EPDR1,0.000230146268551122,264,0.805662615661415,0.926279798024827
HBQ1,0.000333769490533561,258,0.769613792167081,0.910189671875796
RBM22,NA,NA,NA,NA
HSD17B2,0.00186088621310438,324,0.438171493562206,0.728153521859514
ZW10,0.000892225880189012,334,0.585699120856489,0.822065456565509
ITGB4,0.0237184379635242,367,0.00321553630858956,0.0603382495945132
TRIP6,0.000697988254404699,303,0.646146995453276,0.854101512901669
ADAM11,0.000234139169225233,299,0.791666889729151,0.921061670458613
SLC22A4,0.00280574088640415,302,0.358104961488477,0.665722449588421
TFAP2C,0.000184134060562461,281,0.820374872512443,0.93264819151527
SULT2B1,0.00671127523732757,259,0.188218297559985,0.492784981414845
EPS8L1,0.00180520034100589,321,0.447229374863648,0.734711414289326
REM1,2.42454979996676e-05,303,0.931808640027423,0.974606776291735
PDRG1,0.00424259661987479,227,0.327482632676459,0.640968468463496
PPP1R13B,0.00838572554843054,339,0.0922666793601577,0.347030394587856
TGM6,0.00366503683339672,312,0.285689001392531,0.60331640428227
RALGAPA2,0.00172632224397914,358,0.432426666340756,0.724456048731191
RPL6,0.00127542041729718,229,0.589710978459625,0.82457158515093
ESF1,2.40729261625535e-06,344,0.977075926068438,0.992221646200999
SLC8B1,0.00426773241775939,354,0.21967247258352,0.533454990467966
SIRT4,0.000655463574752567,297,0.659593943283287,0.861147617356115
TRMT6,0.000473787962010243,316,0.699259627295085,0.879904172715422
HAUS5,0.0137192561339135,358,0.0268913309612044,0.184133118933267
UQCRC1,0.00846508144895772,313,0.104131067263388,0.368662525312197
GMIP,0.00640713174215648,361,0.128828265624456,0.406757187046931
LAG3,0.00283824247701185,342,0.32521929692256,0.639172629530595
OTUB2,0.000643661720007003,251,0.688315097519909,0.873646328621898
TFAP4,3.12878583086692e-05,196,0.937740754950217,0.976242648719185
PDCD7,0.00289663184777393,247,0.398591477415636,0.699107985922133
SPG21,0.000998147175863988,196,0.659083587815169,0.860916782589708
CHRD,0.0451636187441727,351,7.01326440011043e-05,0.00801668550423319
GNPTG,1.81293735302117e-05,329,0.938533549424262,0.976260944307506
EFNB1,0.013735739657053,231,0.0754992428196965,0.312313274042156
GLG1,0.0180176706639941,310,0.018297281838523,0.151345661271899
DLL3,0.000441461168819395,286,0.722809763966444,0.889856478680552
NAT14,0.0141900874693696,230,0.0714439399141108,0.303787512656737
AASDH,0.0217793459394367,347,0.00604897861293189,0.0844064310236627
DLD,2.40903436160191e-07,267,0.99361298790077,0.997320351423505
ABCC6,0.0139031361843386,328,0.0329894702119433,0.2064334881337
CMTM6,0.00922765375029994,308,0.0923520493949251,0.347030394587856
APOH,0.000178330372041816,353,0.802166690030239,0.925369696163127
SPAG7,0.000285086237806752,202,0.810811666684504,0.928537883217355
RGS17,0.00015759480868169,214,0.854629415159085,0.947411124833834
CCDC80,0.000799399735347058,341,0.602129597129745,0.831069729822331
HAUS4,0.00747264082002386,304,0.132393695292277,0.410876252986676
CEBPE,0.0042528033509313,259,0.294876290216258,0.611659584142829
OSGEP,0.00288033528304828,258,0.389582033224473,0.691817119399323
TGM1,0.0109461399243315,348,0.051304323862458,0.258445195552483
TEKT2,0.0194381937473284,332,0.0111953513587749,0.116437818123749
XYLB,0.000790871353946975,327,0.611619010076078,0.836905693613698
ADH7,0.00185793049706717,172,0.572989457808101,0.814799001054067
KRT23,0.00403039370035482,329,0.250238958324115,0.565047492033678
CDC6,0.0112707490649183,344,0.0492777297776674,0.252435610983088
AAAS,0.000153974547081501,310,0.827332398862704,0.935164578217331
CBX5,NA,NA,NA,NA
KLHL20,NA,NA,NA,NA
FMO2,0.0140195939673797,317,0.0353085421649605,0.21316338888946
RAB26,0.00678291941101239,265,0.180842027682818,0.483360441553544
PSMD5,0.000139230657777326,313,0.834899039559189,0.939533419153955
NANS,0.00782208446440553,264,0.151487493255429,0.439053392751635
SEMA4G,0.0133042325831991,335,0.0350320217976756,0.21241375667849
MAPK13,0.00200087033693665,281,0.454162071085034,0.739900428570867
TMEM14A,0.000200757743151216,218,0.834666093390214,0.939341227532984
PRRT1,0.00255306335954098,204,0.471579788823276,0.753756089464241
ZNF184,0.00321892681285304,302,0.32495542535032,0.639172629530595
VCL,0.00293691729883788,256,0.386820310898514,0.689920023510381
SIRT1,0.000602427821035079,321,0.660615405401309,0.861587987091101
TGFBR3,0.00137533088253645,350,0.488426629726276,0.763634247552628
TMED1,0.00283673534447976,234,0.4162214660484,0.711773089840831
OCEL1,0.0231424088192823,271,0.0124302004091777,0.122600350823715
PSMD8,1.00984517656697e-06,280,0.986607885070866,0.995143162510457
STX1B,NA,NA,NA,NA
EFNA2,0.00034380305602745,191,0.79827298137246,0.92369841458657
FGF22,0.00391202874265345,248,0.325611919917352,0.639551225574331
MARCHF2,0.00067371150219992,223,0.698952408651155,0.87962764819589
NDUFB7,0.00142424242424235,281,0.527715911498792,0.787176166438025
TIMM13,NA,NA,NA,NA
CDC34,NA,NA,NA,NA
GADD45B,0.000357203103913817,191,0.794465769912879,0.922416681164395
MAPK12,0.00295423940136085,286,0.358837316203603,0.666368408437865
SERPIND1,0.00369675060434225,309,0.285948521211301,0.603527102310779
SNAP29,0.00310070495267552,285,0.348037340390381,0.658707113437037
THAP7,1.64064740540113e-06,258,0.983617365874047,0.994526372015468
MMP11,0.000929259831900983,332,0.579165917866972,0.818022010779737
MIF,0.00608847032585451,190,0.283398292618643,0.6006612900495
SF3A1,0.00291331555121186,215,0.429768300876095,0.722592185451663
USP18,0.000425876106016238,309,0.71722217841556,0.888115237988875
SEC14L3,0.00243479238694859,243,0.44272099228816,0.731762724756791
SNRPD3,0.000365640389542876,90,0.856843265598544,0.947596114089085
MAPK1,NA,NA,NA,NA
TCN2,0.0141932957709168,349,0.0262531688409649,0.18091102942301
CRYBB3,0.0596977337777394,231,0.000211002379144833,0.0140469953904701
SLC25A1,0.0026396634499764,236,0.430928058536104,0.723656497455006
PLA2G3,0.00767483408199435,359,0.0974011028214137,0.356916941279632
LGALS2,0.000139634977765338,290,0.840789031436397,0.941685184478432
PDXP,0.000237176744388054,238,0.8125882456553,0.92940923860463
ASPHD2,0.00339502806513816,291,0.321076060042505,0.635258106750765
LGALS1,0.00870074563126611,269,0.12675524445403,0.403438343342312
PIK3IP1,0.001405596859925,304,0.514009695281484,0.779186930995465
SRRD,0.00796594150567346,351,0.0949679793556527,0.35158160314126
ANKRD54,0.00189197953996547,250,0.492480217592519,0.766393683810392
MICALL1,0.00629840736021518,312,0.161641212524992,0.454158777115386
CENPM,0.00282814194948103,293,0.36348475216426,0.669957503928077
DMC1,0.000156219520124414,209,0.85694847274965,0.947596114089085
HSCB,0.00378975089293305,316,0.274570111745318,0.590396062705641
CBY1,0.0127613785708272,195,0.115617411609075,0.385889426127022
TOMM22,0.0109481256758377,204,0.136015344272315,0.415497045207847
RSPH14,0.00710067682215507,318,0.133535461505605,0.412254932435691
RTCB,0.00137561663603221,189,0.611072629408858,0.836705416529762
JOSD1,0.00320446133693606,204,0.419931953998613,0.714334001752327
GTPBP1,5.21338384907569e-05,263,0.906961482418925,0.968604303860965
PPP6R2,0.000355364154498992,351,0.724334443894022,0.890158235069844
DNAL4,NA,NA,NA,NA
C22orf31,0.013401953559387,279,0.0535797820662527,0.262547881512714
MIOX,0.0141709372160588,314,0.03519883926223,0.212718611384701
RHBDD3,0.00152786992865151,337,0.473686093628838,0.754512091571403
RASL10A,0.00754426209255796,210,0.209229339256438,0.519617711560113
HMGXB4,0.00406494806261957,306,0.265507836686978,0.581838155564543
BIK,0.00633408016414011,278,0.185306981859087,0.488829928728442
HMOX1,0.0012032965388574,321,0.534910281982447,0.790830477628101
NIPSNAP1,0.00305286784207238,243,0.39004747127445,0.692371230196494
MCM5,3.9000238424913e-05,299,0.914149813579978,0.970549182491538
ARSA,0.00198460226346668,308,0.435061709466756,0.726561228142515
RASD2,0.00186919299354867,193,0.549126100461197,0.800230822581447
TTLL12,0.0208386127209193,332,0.00863124682384634,0.101086435709883
CBX7,0.0203257171438465,236,0.0288499727975305,0.191387528058069
CABP7,NA,NA,NA,NA
RPL3,0.000197774979971406,195,0.844705347005432,0.943316300274008
TAB1,0.00167415966997784,267,0.504562734679099,0.772694775686111
PNPLA5,0.0241937854382398,284,0.00887981320180281,0.102900088806189
MYH9,0.00198550102280684,313,0.431241955612178,0.723689479678721
TXN2,1.48656292622236e-05,274,0.949205187386162,0.980861928990777
EIF3D,NA,NA,NA,NA
PVALB,0.00058852294282983,231,0.712937801180606,0.885675087982396
UPK3A,0.00862176712243968,302,0.107191161941221,0.37432491854926
FAM118A,0.0296577946768059,264,0.00522462344006146,0.0782502571121991
ST13,0.00133913369030864,252,0.562075952709496,0.80780711339476
IL2RB,0.00714567415146317,319,0.131702243287266,0.410245303365919
RBX1,NA,NA,NA,NA
L3MBTL2,0.00132995941398319,306,0.524192022594704,0.785171319749631
CHADL,0.00342452462563952,306,0.30678182412209,0.622544236086077
PHF5A,0.00436844132088162,95,0.521648148844535,0.783543490975029
PMM1,0.0137996166901215,213,0.0871891988377644,0.336856710869628
CERK,0.000240069174874202,312,0.784666742512395,0.916996422239648
ZBED4,0.000883578215655035,229,0.653548296768837,0.858119692061389
HDAC10,0.0045448562516621,350,0.207876362432432,0.51833481784609
RIPK3,0.00420309734531149,279,0.279717676581559,0.596625762667681
PAPOLA,0.0333965844402276,249,0.00400322202562871,0.0674815027497638
HSP90AA1,0.000746290596512031,186,0.710213534439483,0.884394547627131
SNAPC1,0.00535353846551382,313,0.196217820954329,0.503095302046458
SUPT16H,0.00043577128765651,195,0.771237178427126,0.911040118845519
FKBP3,0.0136404028009998,206,0.0944831379319426,0.350731805558221
COCH,3.96778774309664e-05,337,0.908077931677478,0.968675147190741
AP4S1,3.30064375753062e-05,255,0.927045891022776,0.973897446528516
POLE2,0.00112774370645928,307,0.556906052577012,0.805355432205149
SOS2,0.0137727981741126,324,0.0349295888421538,0.21208360423848
PYGL,0.00512589638553255,312,0.206733677584533,0.516988140932891
GNPNAT1,0.0029354446338522,191,0.455174497699495,0.741148260880806
CGRRF1,0.00569789733095082,294,0.196327673649366,0.503195873258326
ATP6V1D,NA,NA,NA,NA
CCDC198,0.00865331198346787,341,0.0862970768943487,0.33455127736436
PLEK2,0.0128448607086045,280,0.0583484869040461,0.27349948327976
PIGH,0.000339849455117438,259,0.767146042140593,0.909477601696763
PSMA3,NA,NA,NA,NA
TMED8,0.00246627423970208,309,0.383449827681716,0.687389536883285
AHSA1,0.000468105475189524,286,0.714922245727688,0.887041775057052
SPTLC2,3.36672426370995e-05,270,0.924183306327626,0.973231996136279
RIN3,0.000656122855524876,280,0.668758073244331,0.864953890828814
ALKBH1,0.00120621204509798,328,0.529979250640209,0.788835461013971
DHRS7,0.0199973997080663,325,0.0109146706338719,0.115022665703676
SIX4,0.0347408101254257,274,0.0020724431570409,0.0472379502099579
SLC10A1,0.0167001605452906,316,0.0218141169428861,0.165123963459279
EIF5,0.000500895786847066,194,0.755859434167552,0.904154415339775
ZFYVE21,0.000790525374783738,295,0.629739293239434,0.846749728573212
BDKRB1,0.00649298417097574,301,0.162813838094745,0.455871108420505
VRK1,0.033570590492205,318,0.0011055540040315,0.0338405798428028
PABPN1,NA,NA,NA,NA
EFS,0.0104760514351903,334,0.0617956167061905,0.28219436210115
CINP,0.00152976911817932,314,0.488958323103646,0.763757558273017
PCK2,0.00460524595267258,318,0.226951925389565,0.539901599076434
NFKBIA,0.0118316672067864,262,0.0788685369909691,0.318424079884458
EMC9,0.00095467216557843,257,0.621048912295006,0.841889499050707
BRMS1L,NA,NA,NA,NA
PNN,0.00802289716078115,300,0.121424774436742,0.396148097139381
RABGGTA,0.00030014662052435,317,0.75810415799533,0.905148932260838
CYP24A1,0.0039683214079336,355,0.235923915993166,0.550452712442293
ZFP64,0.00105390662666197,295,0.577773137054564,0.817760236347587
PYGB,0.00624499957609467,277,0.189227752619872,0.493802417128562
PROCR,0.000311197571078401,327,0.750095981593819,0.901919249479286
MYBL2,0.00273215985217076,306,0.361317509687834,0.667673050428289
R3HDML,1.1679018527989e-06,285,0.985469572306686,0.994618057616953
PABPC1L,0.000813375998419019,337,0.601130416346385,0.830449113431444
SALL4,0.0167301036246311,323,0.0202862350066519,0.159337621320439
CSTF1,NA,NA,NA,NA
TPD52L2,0.00464963100491866,286,0.249670796531673,0.564486097723913
CTSZ,0.000310794404067169,323,0.751738692315373,0.902095132807078
TUBB1,2.10239575276947e-05,305,0.936280601258595,0.975927071420327
SLCO4A1,0.000707884835747038,291,0.650487071117251,0.85636036403205
UBOX5,0.0470701496514436,313,0.000126993675735416,0.011029473722492
EEF1A2,NA,NA,NA,NA
SRMS,0.00348863316314838,265,0.337212763472418,0.65004915424148
C20orf27,0.000257208256062101,282,0.788051988491409,0.919120294055891
SLC52A3,7.37034137201899e-05,322,0.877756268672454,0.956681170078353
RSPO4,0.0185931071795022,303,0.0178061783711868,0.148831287359167
PROKR2,0.00828496171350605,291,0.121130762416714,0.39587545018196
FERMT1,0.00468096906843163,336,0.210479570873322,0.521398036815127
TLDC2,0.000168090962554014,308,0.820295462277267,0.93264819151527
SNTA1,0.00102226532898033,293,0.584823389263184,0.821667074985612
OXT,0.000169572380498867,194,0.856440299249708,0.947596114089085
CHMP4B,0.00341420582700872,172,0.444815300195182,0.733027525886543
LBP,0.00585345629942979,347,0.154698790550787,0.443438566540876
SLC32A1,0.0146952495461203,176,0.108792918080947,0.376822960815785
AHCY,0.000711307445659383,243,0.678220057612265,0.869052570104335
ACOT8,0.0079127429831153,328,0.107712472212922,0.374798729007983
APMAP,0.0146901905503099,301,0.0357905332007764,0.214970801959512
RNF125,0.00233733235362246,255,0.440998673014834,0.730306627049726
IDH3G,0.00348975379589011,262,0.339895420311373,0.652253916412123
SLC25A43,0.000140477285625448,260,0.848725459145884,0.945308014343499
MXRA5,0.0265474161018831,219,0.0161420260684628,0.141291311241964
VSIG1,0.0010962045421441,302,0.565684075119968,0.810602858260285
PSMD10,0.00011060189525052,215,0.877730614748824,0.956681170078353
PGRMC1,8.73278256464654e-05,194,0.89670567625951,0.964973663368475
NXT2,2.01197721662199e-05,269,0.941463219207679,0.977557124299247
GUCY2F,0.0019033924355501,217,0.521395117316002,0.7834191079038
ATP1B4,0.00111812331501624,286,0.572410950432153,0.814450078423002
TLR8,0.0200621051371113,317,0.0118069825752321,0.119393068656047
GLRA2,0.00481758889122654,195,0.333667297045002,0.647039675727457
STAG2,0.000118046875638189,202,0.87758049889258,0.956681170078353
F9,1.32499860140482e-05,334,0.947039678467381,0.979892624750148
ABCD1,8.414805333814e-05,301,0.873759546330717,0.955599730207399
BCORL1,0.00270265498877032,298,0.370290756456536,0.676888098653825
KCND1,0.00927487094542009,254,0.12556123267048,0.40224606015887
PCSK1N,0.00106236720409925,253,0.604867668936907,0.83309881634839
GPR50,0.0352782753657705,229,0.00456685584896979,0.0726555461698606
RP2,0.00399606091868627,282,0.289296342608105,0.605792271729662
USP11,0.0536322982143414,307,5.09754761326055e-05,0.00675450583860536
TIMP1,0.0042300717196368,301,0.259950323124275,0.575780218106484
