,Rho,N,P,p.adj
LCP2,0.00340396501651199,321,0.580053810719904,0.724077492872182
DCN,0.0191034819253209,308,0.0532698658938209,0.168684159377034
TNFRSF17,0.000206201586459533,298,0.96984313642357,0.982185425129849
MRPS10,0.0288672045857474,286,0.0163491944254235,0.0795809376170322
GRN,0.0335361092835644,339,0.00345614155761064,0.0296012306907406
THAP3,0.00056175438860843,307,0.91764156061416,0.949749515840618
VAMP3,0.0184950964355403,237,0.112768145325875,0.26908255774895
RCN1,0.00699257314780735,264,0.398709032913232,0.579324889190007
RFC2,0.0169478866351358,260,0.111386257679107,0.266931880219489
PPP1R3F,0.00129775142920002,245,0.853571750261509,0.909726097483111
NFE2L3,0.0321111668935067,334,0.00476475439015049,0.0367766451822372
CBLN4,0.0201539353576893,193,0.144456364279544,0.314855611764869
CLDN11,0.00329601078264214,188,0.734785243500815,0.835702585832073
FAM168A,NA,NA,NA,NA
RELT,0.00165633729053762,327,0.763392488420187,0.85462803440113
PKP2,0.0029187854236863,316,0.631467562547986,0.761998634980056
YIPF1,0.00768476326706965,265,0.362624015578671,0.546351989165755
ADCK2,0.0247360473379032,302,0.0241668088017684,0.103050790901371
INPP4A,0.0155670876672047,288,0.107112340910531,0.260182017595599
SLC2A3,0.0044979909976687,282,0.531544831804379,0.687568388271895
STYK1,0.0242678563367847,323,0.0200982030135971,0.090841696984604
GNA11,NA,NA,NA,NA
CREB3L3,0.0555301678065714,288,0.000346170517125263,0.00683802912100653
HDAC7,0.00150113881654505,330,0.781189644995422,0.866431465758013
MRPS35,0.054692161586128,306,0.0002386399465144,0.00534161683265143
APPBP2,NA,NA,NA,NA
CA11,0.0108385059880946,207,0.327467614187474,0.512473318373114
ISOC2,0.010405598250435,255,0.266731971242203,0.453432257166099
CD22,0.0478600638003683,340,0.00029983422656196,0.00630661135448767
GSC2,0.0156380937510059,212,0.192084693789155,0.372327019872813
KCNQ1,0.00240219680983486,292,0.70502667794367,0.815273736534907
TRIB2,0.0244299956612411,170,0.126902699304259,0.290337113877341
OTUD5,0.000543889605784405,217,0.942951831775551,0.965945944066799
GPKOW,0.00552982610708077,299,0.43869797358574,0.612983649479674
AQR,0.00152944110202058,322,0.782332609616597,0.867157586579461
LMCD1,0.000329423909832528,274,0.956029638599527,0.973623284671812
PSMC4,NA,NA,NA,NA
FNDC8,0.00580820111442634,307,0.411208550719024,0.589457574521166
ACAP1,0.0107101143339532,327,0.17451429229324,0.352574320750144
DERL2,NA,NA,NA,NA
NOX3,0.0123927552242837,336,0.125457716177812,0.288218347046362
ANO8,0.0548697240303994,281,0.000461161908903646,0.00815571361772168
ICAM3,0.0469972943584834,271,0.00175614407758703,0.0190570859128602
CTTNBP2,0.0156434017627157,340,0.0705413230178945,0.200970406781794
ACTL6B,NA,NA,NA,NA
KIF22,0.00386574371883463,316,0.543973560289436,0.697169810320163
PRSS22,0.00614896478129148,291,0.409999272659218,0.588285408732328
YTHDC2,0.0483701711867698,273,0.00139015047625441,0.0164676830113644
TMEM161A,0.0486789862322571,300,0.000690904850651194,0.0105324313993807
FOXJ2,0.0008861558533519,304,0.874369160750517,0.922405339320168
GOLGA5,0.00022336926797325,335,0.963384505795619,0.977925912644977
PPP2R5B,0.0031117490683327,188,0.747554147742665,0.844397797220513
PYGM,0.0323534038812881,298,0.00819295634331581,0.051814186721645
BCL3,0.0278713750139328,281,0.0202016195519337,0.0910519950747782
PRLH,0.014207163088752,264,0.154394857827687,0.327968793603658
FSTL3,0.00212726695369996,232,0.7821573583626,0.867135659746191
EPHA8,0.00203205638918892,299,0.73876426412415,0.838320798204439
TRIP13,0.0109926082441336,281,0.214603067644554,0.397431736906072
VASH1,0.00871888386144162,278,0.298924150566011,0.486014414375168
KRT14,0.0181044700958616,275,0.0837170680322146,0.223319969633426
KRT20,0.0856604316718301,312,1.64101250592279e-06,0.000214002300446297
HSD17B10,0.019990687142079,287,0.0573450780952474,0.176344162967551
FGF4,0.0026871279896133,231,0.734166293001171,0.835252002438064
ST6GAL1,0.0342852866620734,302,0.00574206921816711,0.0411240745295378
TIMM21,0.000436648605954559,321,0.93252084208483,0.958994381728464
BPIFB2,0.0119799390103872,318,0.149745164476893,0.321875911087855
REXO1,0.0466740421181678,289,0.00120525747216625,0.015012663048237
MKRN2,0.0814167854846423,282,1.07666371209447e-05,0.000733942076830944
GPATCH1,0.00593047312708239,327,0.380348584273144,0.56303303902323
KEAP1,0.0403009802453713,226,0.0107391398925138,0.0614118923253992
P2RY10,0.0112344660622412,241,0.259723953974368,0.446274076277911
TNS1,0.00980053881050835,342,0.188060442118584,0.367279912807971
NGFR,0.000467921561505955,282,0.936371500138775,0.961747799681009
NTN1,0.00539915120781745,170,0.633669168451759,0.763733546513786
ISOC1,0.0140985564006633,200,0.245905893775763,0.431868301458583
MNT,0.00588142860999113,236,0.501040741084314,0.665273232988109
AP3M2,0.0155109616764447,181,0.247588657033246,0.433771856253223
LAPTM4A,0.0086133723888352,179,0.464594571663662,0.634680706070317
PTPN18,0.0138566104190073,236,0.196292040876805,0.377030739224934
STK10,0.0412029731087544,326,0.00123648434703564,0.015212104801061
TBX21,0.00730625389360028,267,0.378427122396763,0.561682881089583
MRPS34,0.0119903967855664,268,0.201751614199928,0.382802246730303
MAP2K5,0.00156625121934741,227,0.837791188638107,0.900283351677106
TIGAR,0.0742705129521473,293,1.95312484377753e-05,0.00108833179688755
FGF20,0.0129612753312247,185,0.303480679201015,0.48996750185821
MTMR7,0.0278160965815406,277,0.0215232544022334,0.0954017091056917
CPB2,0.000884462840847554,335,0.862685315658,0.916449794670252
FAM107B,0.0178335746974464,310,0.063590748010222,0.188224680623256
CDK13,0.00094683279243588,285,0.874196363359192,0.922287925522181
TSPAN32,0.00323020883084539,264,0.653918560010894,0.779186201062607
TRAM2,0.0396909782281736,256,0.00634175506891358,0.044031157763193
CLDN18,0.0515216008393105,288,0.00061533130958442,0.00985443034823107
NDUFB4,0.0643530155034217,273,0.000158143120584658,0.0041032394107407
HEATR6,0.0388213885962354,321,0.0020063820069423,0.0206660102734297
ERLEC1,0.0248065042147409,245,0.0484902023815103,0.158502084811576
TMEM131,0.00288684626601317,333,0.619268410857618,0.752667830264341
TMEM38A,0.0272515366281972,243,0.0369778596969375,0.133886277613465
ACTR6,NA,NA,NA,NA
FAP,0.00627059869283695,317,0.37129640744143,0.554625761613617
DMRT3,0.00978259935698402,255,0.288693381332821,0.47537560133911
GAL3ST2,0.0298511432049288,238,0.0290900097943418,0.116089110400677
UHRF1BP1,0.00932585002180075,338,0.207752932738773,0.389402153260217
OSTM1,0.0448751873636841,273,0.00223609221952403,0.0221913569877481
SLC13A1,0.00559417492021004,344,0.383122307972312,0.565620258056858
HSPB11,0.00951277227666135,260,0.291736579221642,0.478422468954289
STRADB,0.0188917029605516,291,0.0646157603760245,0.190019271833439
DLG3,0.0189766496439691,238,0.105532851827306,0.258016983836666
PLOD1,0.0010046224647596,325,0.849804599138859,0.907406163993269
OXCT1,0.0261475240717622,298,0.0205908737198909,0.0923172894401209
FAM234B,0.00136213236355565,317,0.806366509470686,0.88129125073108
RRN3,0.0366920815728164,305,0.00378315712738054,0.0316043156288726
MOGAT2,0.0329884169682492,296,0.00770572667273011,0.0499622926549648
CHERP,0.0254280776049679,231,0.0537060873955211,0.169460466753713
AQP2,0.0122612210826633,253,0.213330247463589,0.395954668466763
DIMT1,0.0461566273402613,227,0.00543063673516579,0.0397866434378511
EIF2AK1,0.00276995111816985,313,0.649136426247532,0.776199887133969
NME8,0.0623834692459632,339,2.63825882188317e-05,0.00129296412607964
EPDR1,0.00270328227768103,256,0.70845517423134,0.817868875973491
HBQ1,0.0240145549069853,251,0.049696569948936,0.161180678962844
RBM22,NA,NA,NA,NA
HSD17B2,0.0645108433308814,309,4.84649416997401e-05,0.00186094875786126
ZW10,0.00802438634299303,324,0.27364096066853,0.460066534433402
ITGB4,0.0494767361787635,353,0.000165274047569569,0.00422251259182424
TRIP6,0.00521963781621712,292,0.467920297404327,0.637989358174564
ADAM11,0.0114672613760217,286,0.195130883900342,0.37572334050975
SLC22A4,0.0575376256664683,291,0.000238067640321836,0.00534050617561204
TFAP2C,0.0100613557480659,273,0.254528012130792,0.440373396161224
SULT2B1,0.0561377733887807,248,0.000975056623259844,0.0131265028537055
EPS8L1,0.0440190479584868,305,0.00124217017283689,0.0152570238182104
REM1,0.0172141722729764,291,0.0824094652123639,0.221129853245629
PDRG1,0.00148661663213313,221,0.849142867421911,0.907022477402165
PPP1R13B,0.027773728454713,324,0.0112717335212298,0.063310209089209
TGM6,0.00316186325284703,299,0.624304140521307,0.756967360577835
RALGAPA2,0.0111471578402607,345,0.147001696930542,0.318474071590899
RPL6,0.0105877594251951,219,0.315352008321137,0.50060127314158
ESF1,0.00575183720535217,328,0.390461704225895,0.571795154601675
SLC8B1,0.00671882459594875,340,0.320189980908621,0.505568450588185
SIRT4,0.00686943668362471,285,0.377018881560014,0.56003884377531
TRMT6,0.0304322694615444,302,0.0102543163577832,0.0595442828116465
HAUS5,0.0249866331162335,348,0.0130995048700788,0.0698128196647378
UQCRC1,0.00907668464155309,303,0.253959777481709,0.439745385393511
GMIP,0.021616870173622,348,0.0235053558538822,0.101208676928129
LAG3,0.0120296187860491,328,0.139897863154574,0.308536507901345
OTUB2,0.00397759225463119,241,0.620449495702022,0.753675772480417
TFAP4,0.00328247944325614,192,0.730901345343163,0.83281179870423
PDCD7,0.0121744108264394,238,0.236296552846767,0.421622772521471
SPG21,0.00246810186581089,190,0.791966943281962,0.872676579603202
CHRD,0.0659383596584629,335,1.65073295100071e-05,0.00098629649665967
GNPTG,0.00898383136474868,315,0.24403063110182,0.429838079448258
EFNB1,0.0239069006097894,225,0.068729768074595,0.197724982124439
GLG1,0.0528399207244073,298,0.000391029236321121,0.00737527524205857
DLL3,0.0042517500079755,277,0.556136505653066,0.705914445643592
NAT14,0.0102944839283024,222,0.320606593119998,0.505964208619814
AASDH,0.0523350731531798,331,0.000177722525351945,0.00439819259521968
DLD,0.00820256964729804,257,0.349962625371245,0.535004025758671
ABCC6,0.045623590432181,315,0.000774801494264465,0.0113766704399596
CMTM6,0.000511466387238324,295,0.927571351216548,0.955620020200076
APOH,5.80112313186685e-05,339,0.990244003447637,0.993423594869504
SPAG7,0.0228716939142912,196,0.107529488581687,0.260983935953967
RGS17,0.0142930865200806,208,0.227789241975489,0.413028081478226
CCDC80,0.000547017540255189,332,0.913445648597021,0.947498099352903
HAUS4,0.0127096599887774,293,0.156357479449564,0.330220126644854
CEBPE,0.00303599911209026,252,0.683165668655532,0.800445888635798
OSGEP,0.0320046013355231,250,0.0186003874790565,0.0862820943468638
TGM1,0.0318541227348861,333,0.00505294329899463,0.0381182045548403
TEKT2,0.00602000721922722,323,0.379378397270077,0.56237400650977
XYLB,0.00221267178936994,313,0.708095151785265,0.817750114840877
ADH7,0.00597169917484237,170,0.603741845651302,0.7414278135631
KRT23,0.0134451075224641,318,0.118712634513507,0.27791654383376
CDC6,0.0321428696537015,332,0.00489449131508551,0.0373360560795206
AAAS,0.000904349160971933,300,0.873541011650355,0.922051070531649
CBX5,NA,NA,NA,NA
KLHL20,NA,NA,NA,NA
FMO2,0.00137826644681441,304,0.811551552446866,0.884123102720155
RAB26,0.0090662873269043,255,0.316187941528687,0.501362657184983
PSMD5,0.0122191778606248,302,0.158978506042253,0.333427340335281
NANS,0.00944245792226937,250,0.308638061284602,0.49414380325453
SEMA4G,0.02101809847486,321,0.0346348196051101,0.128811659286007
MAPK13,0.00938115522544514,270,0.283153711724404,0.47007703560646
TMEM14A,0.0183761232727777,211,0.145221815462968,0.315932486542353
PRRT1,0.0103184737605889,197,0.36377838523245,0.54730983580769
ZNF184,0.00784780251468698,288,0.324276198813756,0.509445857281574
VCL,0.0304729827736849,250,0.0225079577319816,0.0983829327037386
SIRT1,0.00171643362707957,308,0.768378705111838,0.858096316967923
TGFBR3,0.0109397472133512,336,0.160027811298727,0.334532629780737
TMED1,0.00525615151330132,226,0.553597691178524,0.703894324786422
OCEL1,0.0712191701637941,265,8.2647129786955e-05,0.00276048776261685
PSMD8,0.00898736668435226,271,0.297216484283927,0.484179406344346
STX1B,NA,NA,NA,NA
EFNA2,0.00927836595365377,184,0.427855188721905,0.603966892438103
FGF22,0.00801298906209345,239,0.385372184609559,0.567441649637396
MARCHF2,0.00286840673217982,216,0.73465540700779,0.835618288880988
NDUFB7,0.00476044467342973,273,0.523394144913785,0.681378910972462
TIMM13,NA,NA,NA,NA
CDC34,NA,NA,NA,NA
GADD45B,0.0194807315095768,184,0.16821927654143,0.344981504312826
MAPK12,0.0370945250955455,276,0.00609371601269538,0.0428044304648209
SERPIND1,0.0454180222559436,296,0.0012319484186186,0.0151898816314164
SNAP29,0.0212901441471889,275,0.054109270556806,0.170370928100025
THAP7,0.00185649223022076,249,0.794370710776653,0.873846693383446
MMP11,0.0143647025354477,319,0.101877139834,0.251996939341346
MIF,0.00802661610759659,184,0.479776276746658,0.647427538311463
SF3A1,0.00153981815782537,208,0.852679803101048,0.909478602586522
USP18,0.00416800226332957,295,0.541887787716977,0.695872053650789
SEC14L3,0.0231168349607295,235,0.0668924154044834,0.194251270358642
SNRPD3,0.235977507405405,86,4.41002959464691e-05,0.00176365903549119
MAPK1,NA,NA,NA,NA
TCN2,0.0136145327784184,335,0.102938148204461,0.253875621328928
CRYBB3,0.0265187218870205,221,0.0540925177061245,0.170353945409229
SLC25A1,0.0184673369724588,231,0.119583099995823,0.279430936528102
PLA2G3,0.0115332549354467,345,0.137556594678491,0.305348764119794
LGALS2,0.00684161583597607,279,0.386360425177965,0.568230587074036
PDXP,0.0241919114233789,230,0.0626636428751419,0.186535659428047
ASPHD2,0.00233748762829434,279,0.722591820167823,0.827735222048338
LGALS1,0.00246261096727392,256,0.730531521363482,0.832752930065653
PIK3IP1,0.0150482915095909,293,0.111130448008642,0.266534272605514
SRRD,0.00199735214662914,336,0.715655420204435,0.822812449457211
ANKRD54,0.00476943341288063,241,0.564208164523118,0.711403215348344
MICALL1,0.0135626631485898,298,0.133446386965695,0.299739146385893
CENPM,0.0189629172469664,284,0.0683404949097692,0.197058719892676
DMC1,0.00164370420893681,204,0.846338418744281,0.905187367416059
HSCB,0.0313899585172484,306,0.00833769338105049,0.0523395268738746
CBY1,0.0293418021873236,187,0.065298409264272,0.191264660039122
TOMM22,0.0182345494601524,198,0.16594429456966,0.342602778863049
RSPH14,0.0381850567666732,304,0.00307319943090428,0.0274501321413171
RTCB,0.00671973623006609,183,0.542538625547581,0.696142578707176
JOSD1,0.0142693934711024,195,0.250541383954002,0.436815569726106
GTPBP1,0.00228798544983677,257,0.74612499620537,0.843605511680726
PPP6R2,0.0179914033288968,335,0.0495603402947698,0.160910696519069
DNAL4,NA,NA,NA,NA
C22orf31,0.031163344204249,266,0.0160966660340968,0.0787864557811194
MIOX,0.0153429125149626,301,0.100114887520174,0.249779232763275
RHBDD3,0.0170328705680503,325,0.0633345026969505,0.187861459047897
RASL10A,0.00381591076029786,206,0.676291655504122,0.796206135123996
HMGXB4,0.00779165440152767,294,0.319346879694531,0.504609119669043
BIK,0.0400626794512597,266,0.00495031025151509,0.0376952572420327
HMOX1,0.0152062717694964,308,0.096891574278363,0.244879456996219
NIPSNAP1,0.000590701446206917,234,0.933497757285051,0.95992625283776
MCM5,0.0120142423873567,288,0.178343505430156,0.357076853812415
ARSA,0.05064852718702,298,0.000541424847317345,0.00905710124831926
RASD2,0.00986144932141686,184,0.405626451577958,0.584864906673842
TTLL12,0.00896030648040824,318,0.241663606135006,0.427184005328463
CBX7,0.0605823089420958,226,0.00109663403790503,0.0141012322725585
CABP7,NA,NA,NA,NA
RPL3,0.011461984466808,186,0.34637490045851,0.531524033784536
TAB1,0.00578191366376298,255,0.479839773843563,0.647427538311463
PNPLA5,0.00471013928149828,271,0.529475278718998,0.686103894407285
MYH9,0.00885231164587393,300,0.266223102360963,0.452977974371156
TXN2,0.0113463846043508,263,0.226190801114894,0.411273453482063
EIF3D,NA,NA,NA,NA
PVALB,0.00150698466446167,224,0.845329497224151,0.904818105051073
UPK3A,0.0117496506331252,288,0.185245211155344,0.364083821958091
FAM118A,0.0178068618477315,254,0.105128904094465,0.257281033731184
ST13,0.00152729253036228,243,0.831268529465802,0.896460730047772
IL2RB,0.00688037095920309,304,0.352615799901286,0.537143641556078
RBX1,0.136152839412518,96,0.00155347663093211,0.0178282648880693
L3MBTL2,0.00666653720652727,294,0.37657136517895,0.559595795044463
CHADL,0.0122711124805275,295,0.16466312897715,0.340802228163169
PHF5A,0.103604992044493,91,0.00944542631939106,0.0568391450892597
PMM1,0.0262722496346319,205,0.0685789623386089,0.197456511280958
CERK,8.40964629226922e-05,301,0.987464759487672,0.991564044060035
ZBED4,0.010332048570432,215,0.331035652794277,0.516118274764088
HDAC10,0.00696534532698729,335,0.312480669410025,0.49811570994283
RIPK3,0.000803896933228247,266,0.898960355745284,0.938380208471638
PAPOLA,0.0267558567138041,240,0.0408713938585949,0.142512972261648
HSP90AA1,0.0129934051361849,180,0.312575337241265,0.498213660602323
SNAPC1,0.0184116606463585,300,0.0637654821846344,0.18846884830961
SUPT16H,0.00679759623792338,190,0.526042724381163,0.683094877265936
FKBP3,0.0168377925795953,200,0.187240692954154,0.366234924857882
COCH,0.00900116853655767,324,0.233706618193357,0.419095797327009
AP4S1,0.00143870262808206,243,0.840227140787899,0.901824661345963
POLE2,0.00621383660890295,296,0.399899945340144,0.580249532269839
SOS2,0.00661865213180554,311,0.358476891301587,0.542330809479593
PYGL,0.0280790288277537,298,0.0154563434452633,0.0768818516247473
GNPNAT1,0.00346900130221611,184,0.728029565868944,0.830854531568112
CGRRF1,0.0165047850618098,282,0.0983795520208693,0.246639609103473
ATP6V1D,NA,NA,NA,NA
CCDC198,0.024629012803866,327,0.0180514532129706,0.0848378702083734
PLEK2,0.0414918250782596,270,0.00377011236462555,0.0315163740982661
PIGH,0.0117795477500431,251,0.22936435527849,0.414618537003743
PSMA3,NA,NA,NA,NA
TMED8,0.00405317891897037,298,0.547771489223384,0.699559654592787
AHSA1,0.00625611131486238,275,0.42439644443675,0.60157594302627
SPTLC2,0.00627026451579669,263,0.439813435783896,0.613684601456186
RIN3,0.0342701749208892,269,0.0101305117939239,0.0592078275033037
ALKBH1,0.0198131162728288,316,0.044132190788059,0.149570726609835
DHRS7,0.0591890951333056,312,0.000100645683480731,0.00307410043820879
SIX4,0.0554643133740447,265,0.000661308992358861,0.0102671918140368
SLC10A1,0.0426773473534863,300,0.00169467647030244,0.0187365460243762
EIF5,0.00259610985252727,188,0.784478376024462,0.868420742455443
ZFYVE21,0.0212814840281032,282,0.0502849975429341,0.16263189738007
BDKRB1,0.0452518644466548,287,0.00154765156575556,0.0177991798555492
VRK1,0.0295179715065011,305,0.0112573765824568,0.063310209089209
PABPN1,NA,NA,NA,NA
EFS,0.0068863586279909,325,0.32772183391773,0.512550249584336
CINP,0.00141248067854311,301,0.809068169326961,0.883034394959802
PCK2,0.00125290658539461,307,0.825558866899523,0.893299030565903
NFKBIA,0.00612533649187026,251,0.465023628138905,0.635105499013549
EMC9,0.000891140115481536,249,0.89538509964325,0.935928318522064
BRMS1L,NA,NA,NA,NA
PNN,0.008033801504087,292,0.310702903113108,0.496336966125615
RABGGTA,0.00394258383451102,307,0.547049861256733,0.699173919317132
CYP24A1,0.0100745272282632,341,0.180383592022041,0.359577403234075
ZFP64,0.000562038050652902,285,0.923292306183167,0.953492267995384
PYGB,0.0138701819995559,267,0.158067328663583,0.332426830454039
PROCR,0.00583038750205386,314,0.401536980464795,0.581708857808204
MYBL2,0.0190769761968614,293,0.0617143668718073,0.184724892730881
R3HDML,0.0016561181503321,273,0.798330929842737,0.875956171704091
PABPC1L,0.0145717643858282,324,0.095051165485194,0.241855858038973
SALL4,0.018582490829993,313,0.0550855102388096,0.172071942730979
CSTF1,NA,NA,NA,NA
TPD52L2,0.0150283788505818,275,0.12759578997658,0.291473710725471
CTSZ,0.00768393140231661,310,0.305084222345017,0.490917176234787
TUBB1,0.00608707981947919,294,0.409934784736507,0.588285408732328
SLCO4A1,0.00935301515910124,277,0.275073734457158,0.461906981090439
UBOX5,0.0356210077044936,299,0.00495414763112932,0.0376952572420327
EEF1A2,NA,NA,NA,NA
SRMS,0.00926470897270573,254,0.309751261746153,0.495291573985185
C20orf27,0.0127067078872213,271,0.179890748565703,0.358943794071294
SLC52A3,0.0154915509399768,308,0.0927402161523736,0.237809118512409
RSPO4,0.00325941556702399,291,0.623369862100448,0.756365519572849
PROKR2,0.00165949714495761,281,0.79268481109792,0.873018587944151
FERMT1,0.00257466304181738,325,0.658958043929386,0.783881477338701
TLDC2,0.00626139367595113,297,0.395863325851071,0.577000903662991
SNTA1,0.00456954151117833,279,0.529847383240243,0.686470046754324
OXT,0.00653825220217824,187,0.544407378522187,0.697354587434088
CHMP4B,NA,NA,NA,NA
LBP,0.0183812831803555,332,0.0477344286719538,0.157127573923023
SLC32A1,NA,NA,NA,NA
AHCY,0.0233142780382262,235,0.0653648562949339,0.191273512166853
ACOT8,0.0127107654248496,315,0.135933406439455,0.303271838198825
APMAP,0.0244858259359639,287,0.0301529321385963,0.118813327189314
RNF125,0.0115403577902292,247,0.241843608355353,0.427351077472043
IDH3G,0.00268555646730536,254,0.711967586550521,0.820705449308083
SLC25A43,0.0073279856101838,250,0.401585744311138,0.581723307972001
MXRA5,0.015904968420593,203,0.200608143115942,0.381404706175174
VSIG1,0.0103816801637621,290,0.223096072109212,0.407623269179075
PSMD10,0.000724411872886816,208,0.927765169019873,0.955742151380068
PGRMC1,0.00202622456950084,189,0.826574596799576,0.893922212456333
NXT2,0.0535583910199065,258,0.00102582999170289,0.0135187806551566
GUCY2F,0.00740525886649321,206,0.468116054635737,0.637989358174564
ATP1B4,0.0145594561599528,275,0.136061880382832,0.303377912177303
TLR8,0.0118954218784683,302,0.166916599965919,0.343663955201659
GLRA2,0.00865879786739596,190,0.441200261690742,0.614761713702133
STAG2,0.00214930540982768,193,0.813561855180381,0.885669798355123
F9,0.000468891652816867,322,0.927504984605635,0.955620020200076
ABCD1,0.00579908662496386,288,0.43510455054899,0.610408252068589
BCORL1,0.00382411529831773,285,0.580988467130318,0.724599709242294
KCND1,0.00322469021630684,247,0.672578196726434,0.793293886693953
PCSK1N,0.0343846917127716,245,0.0150717614451355,0.0759003379424771
GPR50,0.0437844106388618,219,0.0084591992627567,0.052734624266693
RP2,0.016921713097882,271,0.101831960713216,0.251973767758164
USP11,0.0534148253336499,293,0.000410323576434612,0.00759173741386347
