"X","stat","pval","p.adj","num.genes","gene.vals","Driver","DriverNumeric"
"REACTOME_FRUCTOSE_CATABOLISM",0.01849361,0.8861301,0.9648926,5,"ALDOB:1739, TKFC:8340.5, ALDH1A1:8340.5, KHK:8340.5, GLYCTK:8340.5","Unclear",0
"REACTOME_UREA_CYCLE",-0.030711,0.11,0.11,10,"OTC:6764.5, ARG1:6764.5, ARG2:6764.5, SLC25A15:6764.5, SLC25A2:6764.5, ASL:6764.5, ASS1:6764.5, NMRAL1:6764.5, NAGS:6764.5, CPS1:12651","Unclear",0
"REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM",-0.06095677,0.11,0.11,21,"ACAT1:923, DLD:6764.5, MCCC1:6764.5, MCCC2:6764.5, BCKDHB:6764.5, DBT:6764.5, BCKDHA:6764.5, ECHS1:6764.5, HSD17B10:6764.5, BCAT1:6764.5, BCAT2:6764.5, HIBADH:6764.5, ALDH6A1:6764.5, IVD:6764.5, AUH:6764.5, ACAD8:6764.5, SLC25A44:6764.5, PPM1K:6764.5, ACADSB:6764.5, HIBCH:6764.5, BCKDK:14996","Unclear",0
"REACTOME_HISTIDINE_CATABOLISM",-0.06957058,0.11,0.11,8,"HNMT:6764.5, HAL:6764.5, AMDHD1:6764.5, HDC:6764.5, CARNMT1:6764.5, UROC1:6764.5, FTCD:6764.5, CARNS1:6764.5","Unclear",0
"REACTOME_PROPIONYL_COA_CATABOLISM",0.01654338,0.8980688,0.9659652,5,"MMAA:1868, MMUT:8340.5, PCCB:8340.5, PCCA:8340.5, MCEE:8340.5","Unclear",0
"REACTOME_LYSINE_CATABOLISM",-0.0747149,0.11,0.11,12,"HYKK:519, DLD:6764.5, OGDH:6764.5, DLST:6764.5, PHYKPL:6764.5, ALDH7A1:6764.5, AASS:6764.5, GCDH:6764.5, AADAT:6764.5, PIPOX:6764.5, SLC25A21:6764.5, CRYM:11948","Unclear",0
"REACTOME_TRYPTOPHAN_CATABOLISM",-0.11238,0.11,0.11,14,"IDO1:599, HAAO:1087, KYAT1:1435, SLC7A5:6764.5, SLC3A2:6764.5, SLC36A4:6764.5, AADAT:6764.5, KYNU:6764.5, KMO:6764.5, KYAT3:6764.5, ACMSD:6764.5, AFMID:6764.5, IDO2:6764.5, TDO2:14398","Unclear",0
"REACTOME_CREATINE_METABOLISM",0.08240038,0.3441119,0.7131423,11,"CKM:415, CKMT2:1313, SLC6A8:3007, GATM:3320, SLC6A11:3595, SLC6A12:8340.5, GAMT:8340.5, CKB:8340.5, CKMT1A:8340.5, CKMT1B:8340.5, SLC6A7:13397","Unclear",0
"REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES",-0.01427374,0.11,0.11,299,"SECISBP2:237, SERINC4:367, PSMB9:425, DMGDH:484, ALDH4A1:510, HYKK:519, IDO1:599, FOLH1:693, DBH:703, RPS17:704, AANAT:713, RPL19:716, RPS23:722, RPS26:905, ACAT1:923, RPS7:1077, HAAO:1087, FAH:1254, BHMT2:1380, KYAT1:1435, DDC:1551, PAPSS2:1600, SEPSECS:1642, RPS27A:1657, RPL34:1696, SLC6A7:1708, TXNRD1:1759, PAPSS1:1932, RPL36A:1947, TPH2:1966, RPL8:2004, MRI1:2019, PSMD5:6764.5, PSMB5:6764.5, PSMD3:6764.5, PSMD9:6764.5, PSMF1:6764.5, SEM1:6764.5, PSMB6:6764.5, APIP:6764.5, PSMA8:6764.5, PSMD4:6764.5, PSMB4:6764.5, PSMD6:6764.5, PSMD12:6764.5, PSMB8:6764.5, PSMB10:6764.5, UBA52:6764.5, PSMB11:6764.5, SLC7A5:6764.5, SLC3A2:6764.5, SLC6A12:6764.5, GLS:6764.5, MTAP:6764.5, ENOPH1:6764.5, ADI1:6764.5, RPL31:6764.5, RPLP0:6764.5, RPL3:6764.5, RPS10:6764.5, RPL3L:6764.5, RPS2:6764.5, RPL9:6764.5, RPL10L:6764.5, RPL13:6764.5, RPL38:6764.5, RPL4:6764.5, RPL15:6764.5, RPLP2:6764.5, RPS27L:6764.5, RPL14:6764.5, RPL17:6764.5, SLC25A13:6764.5, OTC:6764.5, NDUFAB1:6764.5, DLD:6764.5, GSTZ1:6764.5, OGDH:6764.5, PDHX:6764.5, DLST:6764.5, DLAT:6764.5, PDHA2:6764.5, PDHB:6764.5, PHYKPL:6764.5, MTR:6764.5, MTRR:6764.5, MAT1A:6764.5, NNMT:6764.5, AGXT2:6764.5, GLUD1:6764.5, ETHE1:6764.5, SQOR:6764.5, SUOX:6764.5, SLC25A10:6764.5, TSTD1:6764.5, FMO1:6764.5, TXN2:6764.5, CTH:6764.5, GOT2:6764.5, MPST:6764.5, CSAD:6764.5, GADL1:6764.5, ADO:6764.5, BHMT:6764.5, CBS:6764.5, ARG1:6764.5, SHMT1:6764.5, MCCC1:6764.5, MCCC2:6764.5, IYD:6764.5, SLC5A5:6764.5, TPO:6764.5, TSHB:6764.5, DUOX1:6764.5, DUOX2:6764.5, PNMT:6764.5, DIO3:6764.5, DIO2:6764.5, DIO1:6764.5, SMOX:6764.5, PAOX:6764.5, GNMT:6764.5, HNMT:6764.5, KARS1:6764.5, AIMP2:6764.5, RARS1:6764.5, EEFSEC:6764.5, LARS1:6764.5, AIMP1:6764.5, QARS1:6764.5, SEPHS2:6764.5, PSTK:6764.5, IARS1:6764.5, SMS:6764.5, OAZ1:6764.5, ODC1:6764.5, AGMAT:6764.5, AMD1:6764.5, AZIN2:6764.5, OAZ3:6764.5, AZIN1:6764.5, SLC36A4:6764.5, ASNS:6764.5, BCKDHB:6764.5, HAO1:6764.5, DAO:6764.5, LIAS:6764.5, GRHPR:6764.5, DBT:6764.5, GCSH:6764.5, LIPT1:6764.5, AMT:6764.5, AGXT:6764.5, LIPT2:6764.5, PXMP2:6764.5, GLDC:6764.5, DHTKD1:6764.5, DDO:6764.5, HOGA1:6764.5, BCKDHA:6764.5, ECHS1:6764.5, DCT:6764.5, OCA2:6764.5, TYRP1:6764.5, SLC45A2:6764.5, PAH:6764.5, HSD17B10:6764.5, CHDH:6764.5, SARDH:6764.5, ALDH7A1:6764.5, ARG2:6764.5, SLC25A15:6764.5, SLC25A2:6764.5, ASL:6764.5, ASS1:6764.5, NMRAL1:6764.5, NAGS:6764.5, BCAT1:6764.5, BCAT2:6764.5, HIBADH:6764.5, ALDH6A1:6764.5, IVD:6764.5, AUH:6764.5, ACAD8:6764.5, SLC25A44:6764.5, PPM1K:6764.5, ACADSB:6764.5, HIBCH:6764.5, HAL:6764.5, AMDHD1:6764.5, HDC:6764.5, CARNMT1:6764.5, UROC1:6764.5, FTCD:6764.5, CARNS1:6764.5, AASS:6764.5, GCDH:6764.5, AADAT:6764.5, PIPOX:6764.5, SLC25A21:6764.5, KYNU:6764.5, KMO:6764.5, KYAT3:6764.5, ACMSD:6764.5, AFMID:6764.5, IDO2:6764.5, GAMT:6764.5, CKB:6764.5, CKMT1A:6764.5, CKMT1B:6764.5, ALDH18A1:6764.5, NAALAD2:6764.5, PHGDH:6764.5, PRODH:6764.5, GCAT:6764.5, PYCR3:6764.5, ASPA:6764.5, HGD:6764.5, BBOX1:6764.5, RIDA:6764.5, PSAT1:6764.5, SDSL:6764.5, ALDH9A1:6764.5, PYCR2:6764.5, PSPH:6764.5, QDPR:6764.5, HPD:6764.5, ASPG:6764.5, RIMKLB:6764.5, GPT:6764.5, SRR:6764.5, PYCR1:6764.5, TMLHE:6764.5, TAT:6764.5, SLC6A11:11510, RIMKLA:11577, CGA:11656, ASRGL1:11704, PRODH2:11769, GATM:11785, TYR:11790, PSMD8:11821, CRYM:11948, RPS3:11985, SLC6A8:12098, SERINC2:12137, SAT1:12347, IL4I1:12396, RPL7:12419, SRM:12432, PSME4:12536, RPL6:12601, PSME2:12608, PSMA1:12614, CPS1:12651, RPS5:12708, NQO1:12720, AHCY:12762, GOT1:12789, SARS1:12815, SLC44A1:12949, PSME1:13001, SDS:13122, RPS27:13185, PSMD13:13251, PSMB1:13390, EEF1E1:13446, RPS15:13459, PSMB2:13489, PSME3:13605, PSMD1:13608, SERINC1:13618, GPT2:13652, TH:13683, CDO1:13717, NAT8L:13787, CKMT2:13792, PSMD2:13842, PDHA1:13905, GLS2:13964, TPH1:13986, PSMD10:14044, SCLY:14052, RPL32:14056, GSR:14128, DARS1:14182, TST:14211, OAT:14313, PSMB7:14347, TDO2:14398, RPS15A:14515, CKM:14690, SLC25A12:14706, GLUL:14760, SERINC5:14825, RPS14:14844, RPL23:14930, BCKDK:14996, SERINC3:15025","Unclear",0
"REACTOME_PENTOSE_PHOSPHATE_PATHWAY",0.01397457,0.8669194,0.9648926,12,"PGLS:675, RPIA:1042, SHPK:2971, TALDO1:8340.5, DERA:8340.5, PGM2:8340.5, G6PD:8340.5, PGD:8340.5, PRPS1:8340.5, RBKS:8340.5, PRPS1L1:8340.5, TKT:13901","Unclear",0
"REACTOME_ETHANOL_OXIDATION",-0.09572962,0.11,0.11,8,"ADH7:1170, ALDH1B1:1418, ALDH2:6764.5, ACSS1:6764.5, ALDH1A1:6764.5, ADH5:6764.5, ADH4:6764.5, ACSS2:14203","Unclear",0
"REACTOME_METABOLISM_OF_CARBOHYDRATES",0.0311484,0.08304207,0.4090559,266,"HK2:5, CHST15:27, ST3GAL2:29, AKR1B1:101, NUP37:179, NUP133:199, GNPDA2:200, SEH1L:219, ABCC5:222, SLC37A2:349, B3GALT6:387, SLC25A12:399, HS6ST1:408, NUP205:492, SLC9A1:646, PGLS:675, PRELP:680, GYG2:689, NDST2:742, PGAM2:745, AGL:875, UST:1024, RPIA:1042, PFKFB4:1064, CHST11:1131, PYGB:1150, HK1:1184, GPC1:1299, PGP:1302, EPM2A:1358, CHSY1:1377, GBE1:1403, BGN:1428, NUP54:1443, NUP93:1481, PHKA1:1582, B3GALT2:1654, PGM2L1:1678, ALDOB:1739, CHST13:1791, SLC2A1:1806, ALDOC:1852, NDST4:1861, DCN:1865, LYVE1:1904, NUP160:1907, PFKFB2:1921, NUP43:1956, B3GAT3:1980, PKM:1985, FMOD:2001, GYG1:2030, FUT9:2052, ST3GAL1:2065, PRKACA:2118, PHKB:2168, PRKACB:2211, NUP35:2262, GOT1:2316, MDH1:2319, B3GAT1:2324, HYAL2:2330, GPI:2367, NDST3:2393, NUP85:2412, GYS1:2507, PPP2R5D:2525, NUP42:2535, KERA:2611, B4GALT6:2712, NUP210:2723, CSGALNACT2:2950, SHPK:2971, BPGM:2979, UGP2:3032, ENO1:3180, LALBA:3208, HS3ST1:3290, ST3GAL6:3304, NUP155:3306, HS3ST4:3341, PGK1:3368, B4GAT1:3413, HEXB:3510, UBB:8340.5, UBA52:8340.5, CD44:8340.5, SDC1:8340.5, SDC4:8340.5, PPP2R1B:8340.5, ALDOA:8340.5, SDC3:8340.5, SDC2:8340.5, TPR:8340.5, NDC1:8340.5, AAAS:8340.5, NUP188:8340.5, RAE1:8340.5, NUP98:8340.5, NUP107:8340.5, NUP58:8340.5, SEC13:8340.5, NUP62:8340.5, B4GALT1:8340.5, GCK:8340.5, PCK1:8340.5, NCAN:8340.5, AGRN:8340.5, SLC25A13:8340.5, TALDO1:8340.5, MDH2:8340.5, HSPG2:8340.5, LUM:8340.5, AKR1A1:8340.5, SLC35B3:8340.5, SLC26A1:8340.5, SLC35B2:8340.5, ST3GAL4:8340.5, SLC25A10:8340.5, GOT2:8340.5, IDS:8340.5, XYLT2:8340.5, B4GALT7:8340.5, CHPF2:8340.5, NDST1:8340.5, HMMR:8340.5, GPC4:8340.5, HAS3:8340.5, XYLT1:8340.5, HAS1:8340.5, B3GAT2:8340.5, HYAL1:8340.5, B4GALT2:8340.5, B4GALT4:8340.5, HS3ST2:8340.5, CHST3:8340.5, CHPF:8340.5, OMD:8340.5, IDUA:8340.5, SLC35D2:8340.5, GNS:8340.5, CHST12:8340.5, GLCE:8340.5, GALNS:8340.5, CSGALNACT1:8340.5, HS2ST1:8340.5, CHST9:8340.5, B3GNT7:8340.5, B4GALT5:8340.5, B4GALT3:8340.5, HS3ST6:8340.5, GLB1L:8340.5, HGSNAT:8340.5, CHST14:8340.5, GUSB:8340.5, GLB1:8340.5, B3GNT2:8340.5, HAS2:8340.5, HS6ST2:8340.5, DSEL:8340.5, HPSE2:8340.5, HPSE:8340.5, CHST2:8340.5, CHST1:8340.5, B3GNT4:8340.5, B3GNT3:8340.5, SGSH:8340.5, EXT1:8340.5, GPC6:8340.5, CHST6:8340.5, HS6ST3:8340.5, HYAL3:8340.5, CHSY3:8340.5, GPC2:8340.5, HEXA:8340.5, HS3ST5:8340.5, PFKFB1:8340.5, DERA:8340.5, PGM1:8340.5, PYGL:8340.5, MAN2B1:8340.5, MANBA:8340.5, PFKL:8340.5, TKFC:8340.5, HK3:8340.5, PGM2:8340.5, GCKR:8340.5, PC:8340.5, ALDH1A1:8340.5, GYS2:8340.5, PPP1R3C:8340.5, G6PC3:8340.5, NHLRC1:8340.5, G6PD:8340.5, GALK1:8340.5, GALE:8340.5, GALT:8340.5, ST6GALNAC6:8340.5, SLC25A1:8340.5, KHK:8340.5, SORD:8340.5, GLYCTK:8340.5, XYLB:8340.5, CRYL1:8340.5, DCXR:8340.5, PFKP:8340.5, ENO3:8340.5, TPI1:8340.5, ENO2:8340.5, GNPDA1:8340.5, PFKM:8340.5, ADPGK:8340.5, PGK2:8340.5, PHKA2:8340.5, PYGM:8340.5, PHKG2:8340.5, PHKG1:8340.5, PCK2:8340.5, SLC25A11:8340.5, FBP2:8340.5, G6PC2:8340.5, SLC37A1:8340.5, FBP1:8340.5, PGD:8340.5, PRPS1:8340.5, RBKS:8340.5, PRPS1L1:8340.5, MAN2C1:8340.5, FUT10:8340.5, FUT1:8340.5, FUT2:8340.5, FUT7:8340.5, B3GALT5:8340.5, RHD:8340.5, RHCE:8340.5, FUT11:8340.5, B3GALT4:8340.5, VCAN:13128, PAPSS1:13173, CSPG5:13249, NUP50:13339, B4GALNT2:13384, RPS27A:13448, PAPSS2:13505, CHST7:13511, NUP214:13564, CSPG4:13647, SLC26A2:13692, PKLR:13760, TKT:13901, GPC5:13925, FUT4:13953, BCAN:14031, EXT2:14036, PFKFB3:14144, OGN:14218, ARSB:14325, STAB2:14421, ST3GAL3:14456, DSE:14492, NAGLU:14601, SLC37A4:14737, GPC3:14759, CEMIP:14836, NUP153:14887, NUP88:14917","Insectivore",1
"REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE",0.09108264,0.139405,0.5020224,22,"IDH3B:420, ME2:964, SUCLA2:1066, IDH3G:1433, ME3:1741, ACO2:1932, SDHA:2894, SDHD:3460, CS:8340.5, DLD:8340.5, FH:8340.5, OGDH:8340.5, NNT:8340.5, SDHB:8340.5, DLST:8340.5, SDHC:8340.5, MDH2:8340.5, SUCLG1:8340.5, IDH3A:8340.5, SUCLG2:8340.5, FAHD1:8340.5, IDH2:8340.5","Unclear",0
"REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE",0.1080972,0.007667354,0.1223384,51,"SLC16A3:324, IDH3B:420, SLC16A8:730, ME2:964, SUCLA2:1066, PDHA1:1200, IDH3G:1433, LDHC:1489, PDK4:1721, ME3:1741, ACO2:1932, PDK1:2012, GLO1:2131, PDK3:2155, PDP1:2342, ME1:2351, SDHA:2894, PDK2:3016, LDHA:3152, RXRA:3153, SDHD:3460, BSG:8340.5, CS:8340.5, MPC1:8340.5, HAGH:8340.5, L2HGDH:8340.5, PDPR:8340.5, DLD:8340.5, FH:8340.5, GSTZ1:8340.5, OGDH:8340.5, PDHX:8340.5, LDHB:8340.5, PPARD:8340.5, NNT:8340.5, SDHB:8340.5, DLST:8340.5, MPC2:8340.5, SDHC:8340.5, MDH2:8340.5, ADHFE1:8340.5, DLAT:8340.5, PDHA2:8340.5, SUCLG1:8340.5, IDH3A:8340.5, PDHB:8340.5, SUCLG2:8340.5, PDP2:8340.5, FAHD1:8340.5, D2HGDH:8340.5, IDH2:8340.5","Unclear",0
"REACTOME_MRNA_CAPPING",0.2038853,0.003624397,0.08362184,17,"RNMT:516, GTF2H2:517, GTF2H1:811, NCBP1:1039, POLR2F:1341, RNGTT:1623, CDK7:1643, SUPT5H:1810, MNAT1:2147, GTF2F2:2667, POLR2J:8340.5, ERCC2:8340.5, GTF2H3:8340.5, GTF2F1:8340.5, CCNH:8340.5, ERCC3:8340.5, GTF2H4:8340.5","Unclear",0
"REACTOME_MRNA_SPLICING_MINOR_PATHWAY",0.07068299,0.2215256,0.6192414,25,"SNRNP200:83, SRSF6:311, ZMAT5:447, PRPF6:630, SF3B2:821, DDX23:1019, NCBP1:1039, ZCRB1:1044, POLR2F:1341, RNPC3:1814, PDCD7:2471, GTF2F2:2667, POLR2J:8340.5, GTF2F1:8340.5, SRSF2:8340.5, SNRNP25:8340.5, SNRNP48:8340.5, SNRNP35:8340.5, DDX42:8340.5, SNRPG:13668, SNRPD3:14022, SRSF1:14185, SF3B6:14423, SF3B5:14624, SNRPD1:14877","Unclear",0
"REACTOME_MRNA_SPLICING",0.06461784,0.01160981,0.1545766,129,"SNRNP200:83, TRA2B:167, ISY1:309, SRSF6:311, CCDC12:348, PHF5A:358, U2SURP:407, ZMAT5:447, DHX9:538, PRPF6:630, PPWD1:636, HNRNPH1:644, SF3B2:821, PPIG:838, CDC40:884, RBM42:888, RBM25:916, HNRNPU:922, SLU7:982, DDX41:993, DDX23:1019, NCBP1:1039, ZCRB1:1044, HNRNPD:1206, SUGP1:1270, RBM5:1283, POLR2F:1341, CCAR1:1580, TCERG1:1621, LUC7L3:1631, FUS:1636, DHX38:1811, RNPC3:1814, SNRPB2:1964, PRPF18:2252, AQR:2364, PDCD7:2471, WDR70:2490, PPIL2:2619, GTF2F2:2667, ZNF830:2849, SRRM2:3025, ALYREF:3085, SF3A2:3140, DDX46:3228, CRNKL1:3337, CDC5L:3421, CWC27:3480, PRPF4B:3505, PRPF4:3547, ACIN1:8340.5, POLR2J:8340.5, GTF2F1:8340.5, SNW1:8340.5, CASC3:8340.5, UPF3B:8340.5, PPIE:8340.5, PTBP1:8340.5, HNRNPM:8340.5, SAP18:8340.5, XAB2:8340.5, SRRT:8340.5, SRSF2:8340.5, SNRNP25:8340.5, SNRNP48:8340.5, SNRNP35:8340.5, DDX42:8340.5, MTREX:8340.5, DHX8:8340.5, GPKOW:8340.5, FAM50A:8340.5, RBM7:8340.5, GPATCH1:8340.5, WBP11:8340.5, CHERP:8340.5, SF3A1:8340.5, TFIP11:8340.5, DHX35:8340.5, NKAP:8340.5, PQBP1:8340.5, HTATSF1:8340.5, SNRNP70:8340.5, YJU2:8340.5, CACTIN:8340.5, LENG1:8340.5, SRSF4:8340.5, SRSF11:8340.5, SYF2:8340.5, WBP4:8340.5, SNRNP27:8340.5, SNRPC:8340.5, RNF113A:8340.5, NSRP1:8340.5, PRKRIP1:8340.5, PPIL4:8340.5, CTNNBL1:8340.5, SRRM1:8340.5, RBMX2:8340.5, C9orf78:8340.5, BUD13:8340.5, SRSF12:8340.5, CWC22:8340.5, SNIP1:8340.5, SF1:8340.5, USP39:8340.5, PCBP1:8340.5, HNRNPA3:8340.5, PLRG1:8340.5, SART1:8340.5, PUF60:8340.5, RBM10:8340.5, PRPF40A:8340.5, DHX16:8340.5, PPIL3:8340.5, CWC25:8340.5, PRCC:13103, SNRPG:13668, SRSF3:13826, GCFC2:13841, SNRPD3:14022, SRSF1:14185, MAGOH:14364, SF3B6:14423, U2AF1:14532, SF3B5:14624, CWF19L2:14866, SNRPD1:14877, SDE2:14927, PNN:15079","Both",3
"REACTOME_MRNA_EDITING_C_TO_U_CONVERSION",-0.2232347,0.11,0.11,5,"A1CF:347, APOBEC3H:1273, APOBEC1:6764.5, APOBEC2:6764.5, APOBEC4:6764.5","Unclear",0
"REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM",0.1031343,0.004720061,0.09541286,63,"SYMPK:47, THOC5:65, NUP37:179, NUP133:199, SEH1L:219, SRSF6:311, NUP205:492, SLBP:549, FIP1L1:853, CDC40:884, SLU7:982, NCBP1:1039, WDR33:1160, THOC2:1168, THOC6:1285, NUP54:1443, NUP93:1481, THOC3:1507, THOC1:1680, DHX38:1811, NUP160:1907, NUP43:1956, NUP35:2262, NUP85:2412, DDX39A:2530, NUP42:2535, NUP210:2723, ALYREF:3085, NUP155:3306, CPSF1:3375, TPR:8340.5, NDC1:8340.5, AAAS:8340.5, NUP188:8340.5, RAE1:8340.5, NUP98:8340.5, NUP107:8340.5, NUP58:8340.5, EIF4E:8340.5, SEC13:8340.5, NUP62:8340.5, CASC3:8340.5, UPF3B:8340.5, CPSF3:8340.5, CPSF2:8340.5, SRSF2:8340.5, SRSF4:8340.5, SRSF11:8340.5, SRRM1:8340.5, ZC3H11A:8340.5, POLDIP3:8340.5, GLE1:8340.5, FYTTD1:8340.5, THOC7:8340.5, SARNP:8340.5, NUP50:13339, NUP214:13564, SRSF3:13826, SRSF1:14185, MAGOH:14364, U2AF1:14532, NUP153:14887, NUP88:14917","Unclear",0
"REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA",0.08361012,9.287346e-05,0.006440417,186,"SYMPK:47, THOC5:65, SNRNP200:83, TRA2B:167, NUP37:179, NUP133:199, SEH1L:219, ISY1:309, SRSF6:311, CCDC12:348, PHF5A:358, U2SURP:407, ZMAT5:447, NUP205:492, DHX9:538, SLBP:549, PRPF6:630, PPWD1:636, HNRNPH1:644, SF3B2:821, PPIG:838, FIP1L1:853, CDC40:884, RBM42:888, RBM25:916, HNRNPU:922, SLU7:982, WTAP:987, DDX41:993, DDX23:1019, NCBP1:1039, ZCRB1:1044, WDR33:1160, THOC2:1168, HNRNPD:1206, SUGP1:1270, RBM5:1283, THOC6:1285, POLR2F:1341, METTL14:1356, NUP54:1443, NUP93:1481, THOC3:1507, CCAR1:1580, TCERG1:1621, LUC7L3:1631, FUS:1636, THOC1:1680, PAPOLA:1735, DHX38:1811, RNPC3:1814, NUP160:1907, NUP43:1956, SNRPB2:1964, METTL3:2049, PRPF18:2252, NUP35:2262, AQR:2364, NUP85:2412, PDCD7:2471, WDR70:2490, CPSF7:2524, DDX39A:2530, NUP42:2535, PPIL2:2619, GTF2F2:2667, NUP210:2723, ZNF830:2849, SRRM2:3025, ALYREF:3085, SF3A2:3140, DDX46:3228, NUP155:3306, CRNKL1:3337, CPSF1:3375, CDC5L:3421, CWC27:3480, PRPF4B:3505, PRPF4:3547, ACIN1:8340.5, POLR2J:8340.5, GTF2F1:8340.5, TPR:8340.5, NDC1:8340.5, AAAS:8340.5, NUP188:8340.5, RAE1:8340.5, NUP98:8340.5, NUP107:8340.5, NUP58:8340.5, EIF4E:8340.5, SEC13:8340.5, NUP62:8340.5, SNW1:8340.5, CASC3:8340.5, UPF3B:8340.5, CPSF3:8340.5, CPSF2:8340.5, PPIE:8340.5, PTBP1:8340.5, HNRNPM:8340.5, SAP18:8340.5, XAB2:8340.5, CSTF2:8340.5, CLP1:8340.5, SRRT:8340.5, PCF11:8340.5, SRSF2:8340.5, SNRNP25:8340.5, SNRNP48:8340.5, SNRNP35:8340.5, DDX42:8340.5, MTREX:8340.5, DHX8:8340.5, GPKOW:8340.5, FAM50A:8340.5, RBM7:8340.5, GPATCH1:8340.5, WBP11:8340.5, CHERP:8340.5, SF3A1:8340.5, TFIP11:8340.5, DHX35:8340.5, NKAP:8340.5, PQBP1:8340.5, HTATSF1:8340.5, SNRNP70:8340.5, YJU2:8340.5, CACTIN:8340.5, LENG1:8340.5, SRSF4:8340.5, SRSF11:8340.5, SYF2:8340.5, WBP4:8340.5, SNRNP27:8340.5, SNRPC:8340.5, RNF113A:8340.5, NSRP1:8340.5, PRKRIP1:8340.5, PPIL4:8340.5, CTNNBL1:8340.5, SRRM1:8340.5, RBMX2:8340.5, C9orf78:8340.5, BUD13:8340.5, SRSF12:8340.5, CWC22:8340.5, SNIP1:8340.5, SF1:8340.5, USP39:8340.5, PCBP1:8340.5, HNRNPA3:8340.5, PLRG1:8340.5, SART1:8340.5, PUF60:8340.5, RBM10:8340.5, PRPF40A:8340.5, DHX16:8340.5, PPIL3:8340.5, CWC25:8340.5, ZC3H11A:8340.5, POLDIP3:8340.5, GLE1:8340.5, FYTTD1:8340.5, THOC7:8340.5, SARNP:8340.5, PRCC:13103, NUP50:13339, NUP214:13564, SNRPG:13668, SRSF3:13826, GCFC2:13841, SNRPD3:14022, CSTF2T:14146, SRSF1:14185, MAGOH:14364, SF3B6:14423, NUDT21:14443, U2AF1:14532, SF3B5:14624, CWF19L2:14866, SNRPD1:14877, NUP153:14887, NUP88:14917, SDE2:14927, PNN:15079","Both",3
"REACTOME_TRNA_PROCESSING",-0.04148692,0.11,0.11,100,"THADA:105, ALKBH8:169, NUP88:188, NUP153:218, RPP38:247, NSUN6:314, ADAT1:355, TRMT12:389, TRMT9B:427, RAN:671, TRMT5:734, ELAC2:742, TRMT1:750, CTU2:827, METTL1:1175, PUS3:1466, TYW1:1469, NUP214:1541, TRMT10C:1580, CDKAL1:1738, NUP50:1766, POP1:1823, TSEN34:1968, TPR:6764.5, NDC1:6764.5, AAAS:6764.5, NUP188:6764.5, RAE1:6764.5, NUP98:6764.5, NUP107:6764.5, NUP58:6764.5, SEC13:6764.5, NUP62:6764.5, NSUN2:6764.5, TRIT1:6764.5, TRMT11:6764.5, FTSJ1:6764.5, TRMT6:6764.5, PUS7:6764.5, OSGEP:6764.5, TRDMT1:6764.5, THG1L:6764.5, TRMT10A:6764.5, QTRT2:6764.5, TRMT44:6764.5, WDR4:6764.5, TYW5:6764.5, URM1:6764.5, DUS2:6764.5, LCMT2:6764.5, PUS1:6764.5, QTRT1:6764.5, ADAT3:6764.5, DDX1:6764.5, CSTF2:6764.5, POP4:6764.5, RPP40:6764.5, C2orf49:6764.5, RPP30:6764.5, TSEN2:6764.5, RPP14:6764.5, POP5:6764.5, FAM98B:6764.5, CLP1:6764.5, RPP25:6764.5, TSEN54:6764.5, TSEN15:6764.5, RPP21:6764.5, HSD17B10:6764.5, PRORP:6764.5, TRMU:6764.5, GTPBP3:6764.5, MTO1:6764.5, TRMT61B:6764.5, CPSF1:11730, NUP155:11799, XPOT:12224, NUP210:12382, POP7:12524, NUP42:12570, NUP85:12693, RTCB:12808, NUP35:12843, TRNT1:12930, NUP43:13149, NUP160:13198, TRMT13:13323, TRMT61A:13422, NUP93:13624, TPRKB:13654, NUP54:13662, TYW3:13773, ZBTB8OS:14034, ADAT2:14053, TRMT112:14401, NUP205:14613, RTRAF:14859, SEH1L:14886, NUP133:14906, NUP37:14926","Unclear",0
