,Rho,N,P,p.adj
UQCRC1,-0.0636986988431934,168,0.314808093398429,0.661517481594917
GMIP,-0.151131940868757,210,0.00759454670586209,0.120043318711021
LAG3,0.00600557569390041,187,0.920308007819212,0.974794722577312
OTUB2,-0.0393399630804819,122,0.597612649219572,0.842932852299487
TFAP4,0.0189226022046099,63,0.856326990990534,0.955939373378657
PDCD7,0.0412237947742322,131,0.566323599532231,0.826717947148104
SPG21,-0.110743218996916,71,0.259796459677942,0.612194394755438
CHRD,-0.0909798291089667,186,0.130657451157652,0.457186867993078
GNPTG,0.095480553869541,169,0.130726737166464,0.457329367600923
EFNB1,-0.00178235469732093,101,0.982669692258056,0.994135201881612
GLG1,-0.124604814876395,160,0.0550676411368134,0.307850347959281
DLL3,-0.0537529223558604,163,0.403511342199475,0.728495164200924
NAT14,-0.0964129533378147,88,0.273436161268959,0.624751685821713
AASDH,-0.0222603468830531,222,0.685927772170615,0.886232186556596
DLD,0.0260790742778086,135,0.712595228800442,0.89963532315325
ABCC6,-0.0309121580923483,222,0.574416736504656,0.829603293925036
CMTM6,-0.142863456445812,174,0.0217444090218148,0.199413670085855
APOH,0.0670509506765518,197,0.251473634712214,0.604775584111141
SPAG7,0.0585609350752113,64,0.572154488110152,0.828494241511016
RGS17,0.110145530373928,82,0.227522453417561,0.582945817905923
CCDC80,0.103891992801849,191,0.0802348059474982,0.365191237802912
HAUS4,0.0245882925838112,185,0.683720233333529,0.885328883616903
CEBPE,0.0275122473805887,106,0.731102945600013,0.909589771946186
OSGEP,0.150811036421646,114,0.0505965034859242,0.295337560136234
TGM1,0.195656041788215,203,0.000680278318721953,0.0309676666086053
TEKT2,0.190894397167835,188,0.00142935977892458,0.0461429612502831
XYLB,-0.0734833495678368,197,0.20882925717906,0.563759276736345
ADH7,0.226341571132243,64,0.0290136785592156,0.228400698667729
KRT23,0.0792311169685447,186,0.188065175092054,0.537093942398137
CDC6,-0.102929974507831,198,0.0775760914606519,0.359464716248255
AAAS,0.122163153836677,146,0.0725726131467343,0.348571586948341
CBX5,0.218217890235992,21,0.242908260904324,0.59703238333894
KLHL20,0.316313313905869,33,0.0308490253788075,0.235440702748077
FMO2,0.00459676448077441,176,0.940799196495407,0.979443950589286
RAB26,0.0871010123132036,144,0.203636465727667,0.556136293575202
PSMD5,0.00304660782454361,169,0.961540158081431,0.985767599056254
NANS,0.0428041950330071,140,0.537975852538335,0.812377872515009
SEMA4G,0.0616808592947673,173,0.323206404791505,0.6673347457797
MAPK13,0.226073849656921,143,0.00100915149087351,0.0390935756081472
TMEM14A,-0.070980536889939,91,0.412087912371425,0.734619422499584
PRRT1,0.186792101628821,75,0.0505846261826582,0.295337560136234
ZNF184,0.156374740289727,180,0.01061074033847,0.141127208397217
VCL,0.188010961004389,108,0.0177432379915056,0.18003455872366
SIRT1,-0.173223727675015,173,0.00553073429409847,0.10086345958668
TGFBR3,-0.0302889891566719,203,0.598927516770097,0.843895406417001
TMED1,0.0807331949742241,93,0.345505933242074,0.685499445777097
OCEL1,0.0106407115668789,173,0.864677255285706,0.958610552629974
PSMD8,-0.0699991428285298,147,0.301890790655776,0.651729181607157
STX1B,NA,NA,NA,NA
EFNA2,-0.0326202061767481,86,0.714207629529068,0.900455161019237
FGF22,0.100144283394224,117,0.18838071761754,0.537386789683244
MARCHF2,0.0507297498082339,104,0.530298157860388,0.807679454357513
NDUFB7,0.212654084692948,129,0.00333261440949434,0.0753698049785642
TIMM13,0.183803655523452,37,0.182602377811364,0.531508684514735
CDC34,-0.104359151603899,50,0.375683044816812,0.709225005338571
GADD45B,0.184336100587481,55,0.100146160098607,0.401085621685565
MAPK12,-0.0528368516837289,139,0.448768280284379,0.760937513970032
SERPIND1,-0.131157653367378,190,0.0276248675856657,0.222956989537138
SNAP29,-0.12952089515278,166,0.0422012559955829,0.270615342811883
THAP7,-0.0800273162789888,105,0.319826311722308,0.665618416512549
MMP11,-0.138114536743625,181,0.0236227428359161,0.207600086876338
MIF,-0.114491036850036,73,0.237301321037516,0.592402362402979
SF3A1,0.098277947626233,81,0.284620964477947,0.634640145275156
USP18,-0.015228137518733,193,0.796589708846684,0.932587147623975
SEC14L3,-0.151355767468039,123,0.0414270683065641,0.268446061402147
SNRPD3,NA,NA,NA,NA
MAPK1,0.0422471522682523,29,0.787782743383425,0.929116235658592
TCN2,-0.015898299180353,204,0.781974602433907,0.926627427213235
CRYBB3,0.0998852022032009,95,0.238048965553371,0.593330167227616
SLC25A1,0.0380942579094228,101,0.642458046742345,0.867226289364224
PLA2G3,-0.159529837636825,208,0.00504191162753115,0.0956529490284702
LGALS2,0.123578257905644,143,0.0722892743863278,0.348245238965795
PDXP,0.0806359414695874,123,0.277295244840319,0.627574802192187
ASPHD2,-0.00303155599832445,156,0.963248425349631,0.986416563455179
LGALS1,-0.0322071453577294,130,0.655379176102053,0.872023547261598
PIK3IP1,-0.165310185454673,160,0.0109272105663148,0.143328570750242
SRRD,-0.0102125544114447,205,0.858556011303007,0.956743274987523
ANKRD54,0.172789556298109,118,0.0226423542194155,0.20367942458499
MICALL1,0.0543655576358885,168,0.39094513938979,0.71945625715584
CENPM,0.0557322859471267,145,0.414337700143609,0.736252941371598
DMC1,0.225731152803527,74,0.0189607713334692,0.185975463736674
HSCB,-0.038131820151657,170,0.544949820831191,0.815260817635152
CBY1,0.0475016003952275,73,0.62391859447214,0.85704856621347
TOMM22,-0.0245571879722468,82,0.787890416293797,0.929116235658592
RSPH14,-0.178809063493272,192,0.00253839375184267,0.0655596709879203
RTCB,0.142120537135621,78,0.129093874662053,0.454067145942252
JOSD1,0.102094080503949,69,0.305973130835344,0.655241643832489
GTPBP1,0.0638031977442145,131,0.37476569754332,0.708399706608515
PPP6R2,-0.0363212994592594,202,0.529271247002231,0.807267213469205
DNAL4,0.259823365756766,31,0.0862538873035621,0.378253572981155
C22orf31,0.0525473872821163,171,0.402777163485287,0.728320181115636
MIOX,-0.0324942557058894,150,0.628261557334895,0.859510514229466
RHBDD3,-0.146122627706936,179,0.0172646913910317,0.177954588163459
RASL10A,-0.155830810085326,79,0.0939342316614916,0.39105143891416
HMGXB4,0.107904809160077,167,0.0895768581564583,0.383078665898612
BIK,-0.0889050931792324,147,0.189782484922827,0.539367616007153
HMOX1,0.0626750823210156,184,0.300392027261161,0.650121285263967
NIPSNAP1,-0.0681806280914721,117,0.37049567227799,0.705078048626716
MCM5,0.0128388639087902,154,0.846277030894031,0.952130727401147
ARSA,-0.0252030322113245,157,0.700748486819781,0.892328850223279
RASD2,0.0794703075939132,67,0.432521625940096,0.748681241498814
TTLL12,0.0137966729027038,188,0.817737118871064,0.940325891257485
CBX7,0.035243378871653,82,0.699400384427241,0.891871456223547
CABP7,0.302607533950092,24,0.0815949748997499,0.367200319869251
RPL3,0.0634090546137155,70,0.521826343981649,0.803351711407219
TAB1,0.115772611872832,148,0.0866468903581452,0.379001120903032
PNPLA5,-0.128861122532703,159,0.0479758025593328,0.288467349072488
MYH9,0.0767317857308691,171,0.221805502434256,0.575895849680121
TXN2,-0.0286736573161699,139,0.681024078540131,0.884459904473803
EIF3D,0.145221033075925,54,0.199490042269707,0.5509643682363
PVALB,0.0867412619362855,101,0.29044829712938,0.640352606364827
UPK3A,0,173,1,1
FAM118A,-0.0792821855211997,153,0.23277476004641,0.587051418784552
ST13,-0.0596144156549282,112,0.44378184261313,0.756948049684925
IL2RB,0.0364715487508042,194,0.53594321226256,0.810991850943699
RBX1,NA,NA,NA,NA
L3MBTL2,-0.10386704184061,157,0.113233730643323,0.426452282521711
CHADL,0.00288463672076471,175,0.962935525440397,0.986406732349283
PHF5A,NA,NA,NA,NA
PMM1,0.0387915965345113,86,0.663203769565126,0.876292414119266
CERK,-0.0613254413050323,175,0.323189769988617,0.6673347457797
ZBED4,-0.0735474553817581,140,0.289956068890007,0.639941636811411
HDAC10,-0.0540805810603966,191,0.362503736427222,0.698989622792952
RIPK3,0.00874715875600624,175,0.887938956149189,0.964629796177544
PAPOLA,0.114186790755008,108,0.149877228221361,0.484833043283653
HSP90AA1,0.0594484428031316,80,0.520136508059901,0.802410184743323
SNAPC1,-0.0078503487282017,168,0.901409632229286,0.967727461588443
SUPT16H,0.103404718819471,60,0.334661237593239,0.676680580121784
FKBP3,0.245391105583624,78,0.00878018607192646,0.128743900534511
COCH,-0.0945326493256088,182,0.120333073052766,0.439501178312248
AP4S1,0.0687106054569987,137,0.328162596122222,0.671210142051713
POLE2,0.122131741806532,160,0.0600715379876853,0.320408216608533
SOS2,0.0419893815890889,168,0.507583641925975,0.7966505856223
PYGL,0.155276473006082,176,0.0121193622431605,0.149762565250236
GNPNAT1,-0.00560968194005074,65,0.956500594977862,0.984793448596864
CGRRF1,-0.0225829988222152,143,0.742577778100038,0.913994571676363
ATP6V1D,-0.117770033688823,57,0.284603676771702,0.634640145275156
CCDC198,0.0715938758561742,201,0.216098560053207,0.5697613765807
PLEK2,0.0304869290175586,143,0.657480448624495,0.873132979683669
PIGH,-0.0444860245161003,123,0.548929993309769,0.81731679396316
PSMA3,0.325925000923688,29,0.0378261966122275,0.257842937486159
TMED8,-0.151479251387801,160,0.0196962144610964,0.189305352415927
AHSA1,-0.21568282660773,130,0.00280105519388641,0.0694895176318274
SPTLC2,-0.0697588570498276,137,0.320837055873336,0.665618416512549
RIN3,0.172944448856126,156,0.00857278750425055,0.127132969327516
ALKBH1,-0.0953442782711808,175,0.124550208798619,0.447135631451158
DHRS7,-0.114337337296597,183,0.0595619638126781,0.319510644594244
SIX4,-0.0751571968029899,139,0.281277057862554,0.631493378591134
SLC10A1,-0.0303269679487087,174,0.6261595337971,0.858162750758385
EIF5,0.0375848701641238,77,0.690102560017655,0.888400240472962
ZFYVE21,-0.014505671171262,148,0.830021340771705,0.946099746084077
BDKRB1,0.269392966840675,187,7.1973816005652e-06,0.00174363592961551
VRK1,0.0266998222804246,174,0.668012814369767,0.87839543267543
PABPN1,0.097720388124263,34,0.498005731735483,0.790664994753744
EFS,0.00106555813288817,178,0.986186260540838,0.994759632340929
CINP,0.00689653008854001,180,0.910273374006208,0.971492185868654
PCK2,0.0869110226478319,177,0.159082303980048,0.49838110963188
NFKBIA,-0.000525169523198563,109,0.994691023712892,0.998351161285346
EMC9,-0.0516051030413514,114,0.50353980508805,0.79382988103568
BRMS1L,0.244672581963473,40,0.0645412099738172,0.331280464037647
PNN,0.131592733186611,172,0.035602457634283,0.25126535352463
RABGGTA,0.00294494285230031,173,0.962380396958658,0.986151680172428
CYP24A1,-0.071137837161441,204,0.215597883749388,0.569758901250342
ZFP64,-0.0308633417962407,176,0.618040957442528,0.85440517359699
PYGB,0.0320627745924141,162,0.619377056403376,0.855322589661997
PROCR,0.000347797107263134,186,0.995389683160273,0.998360480761678
MYBL2,-0.162554676506101,173,0.00922769988739109,0.132258964509906
R3HDML,0.0877516124319129,175,0.157468372345797,0.495944842250375
PABPC1L,-0.043692842065539,187,0.466692701838372,0.773009572963279
SALL4,0.0321823322576513,185,0.593885533174601,0.840786486047013
CSTF1,0.12524485821703,17,0.550984987585094,0.818548992424016
TPD52L2,-0.0201536950079368,132,0.778367334651174,0.924966750367445
CTSZ,0.059573348751119,168,0.347173913478744,0.68687704935566
TUBB1,0.0506176486402584,156,0.441683501348628,0.755278580053779
SLCO4A1,0.222666803501051,167,0.000459790332728597,0.0241382387136075
UBOX5,-0.0578744448843114,172,0.355375847223621,0.693933554776696
EEF1A2,0.0891132788679007,25,0.600072292463655,0.844633429640102
SRMS,0.171205685887456,144,0.0124619513702129,0.151865649727509
C20orf27,0.0306154097863851,136,0.664236165649834,0.877030550373971
SLC52A3,-0.0792048134744121,199,0.17333227525138,0.520712268541294
RSPO4,0.140484732948265,167,0.027090994104281,0.221016254094372
PROKR2,0.0536201869457383,157,0.413567720612364,0.735500674961707
FERMT1,0.00973921104960799,181,0.873203021085377,0.961103593868542
TLDC2,0.0570235056906155,172,0.362493876667366,0.698989622792952
SNTA1,0.108031590037379,171,0.085413550027001,0.376553348852516
OXT,0.170685792648866,88,0.0525170224083651,0.301506834995605
CHMP4B,0.087297463369168,73,0.367550504860223,0.702653551017201
LBP,0.028012387818756,214,0.617396625973811,0.85398710911305
SLC32A1,-0.0387953559565809,68,0.699427296764869,0.891871456223547
AHCY,-0.135921227940806,137,0.0530766463890205,0.302751748144397
ACOT8,-0.128816219907123,183,0.0337872424492498,0.245909693680631
APMAP,-0.130025731907958,157,0.0474001781435645,0.287380406071471
RNF125,-0.135740493184786,132,0.0580099854417475,0.315777687458525
IDH3G,0.115994682255047,120,0.122753891575142,0.442897874877096
SLC25A43,0.0814567222748862,134,0.25168676075081,0.605015525167687
MXRA5,-0.019133317676555,156,0.771194128563115,0.922896889876876
VSIG1,0.132899581264418,186,0.0272472127068137,0.22143327297961
PSMD10,0.0266492454461601,80,0.773116124659342,0.923180535682044
PGRMC1,0.0388101093969013,79,0.676558787537046,0.882314652715684
NXT2,0.205712461221612,165,0.00129655629873729,0.044265371973095
GUCY2F,0.025840104921183,127,0.723449559275047,0.905556155652911
ATP1B4,0.0121900837699558,130,0.865858915767335,0.958956258531589
TLR8,-0.101272736124993,198,0.0824736592081485,0.369286418132235
GLRA2,0.00981808704569982,76,0.917599388245319,0.973744433808838
STAG2,0.0478449001904604,79,0.607058311521329,0.848620982621553
