,Carnivore...Herbivore.Rho,Carnivore...Herbivore.P,Carnivore...Herbivore.p.adj,Carnivore...Omnivore.Rho,Carnivore...Omnivore.P,Carnivore...Omnivore.p.adj,Herbivore...Omnivore.Rho,Herbivore...Omnivore.P,Herbivore...Omnivore.p.adj
CACNG3,1.71922001305197,0.256722954092649,0.734975867743665,3.36684527584936,0.00228100003703703,0.0412010421023597,2.05981968697679,0.118247345376624,0.569862468158036
TMEM132A,-1.090742192571,0.826159018011563,1,2.3177350252883,0.0613911787272502,0.345310263521089,3.75582096185673,0.00051832253697256,0.0214923972271656
DVL2,1.15190695701726,0.748077927334939,1,-2.40430113362816,0.0486102587854527,0.298801552730554,-3.78834071215925,0.000454970332482045,0.0197807856143811
RPAP3,-3.50808212565152,0.00135404907907819,0.0205489367297171,-2.85401215648075,0.0129512637998243,0.124644322846758,0.193978292553034,1,1
HOXA11,1.47269238604224,0.422502001709134,1,1.63211027974737,0.307968769795114,0.909472035297546,0.301703342899562,1,1
TRAPPC6A,-0.473671278194947,1,1,0.230255035214397,1,1,0.719477652887529,1,1
SPATA20,-1.12342965704179,0.783765180410294,1,-1.00402370099888,0.946101569122662,1,-0.0543569328710727,1,1
CD79B,0.502928073978707,1,1,0.0801795425830666,1,1,-0.395194812476994,1,1
RHBDD2,-2.39985701837437,0.0492044308823311,0.245216521159643,0.789441635471022,1,1,3.2247581217043,0.00378237425282105,0.0766796861449595
RPUSD1,0.244177426327262,1,1,2.18030920993993,0.0877036465055521,0.431402529860519,2.2118597563011,0.0809290700047655,0.460453579956567
TSR3,-2.00150800026344,0.136013017457148,0.486618318389602,-0.959903520397353,1,1,0.920546175238452,1,1
NDUFAB1,-2.72710069203981,0.0191680614663825,0.128520019773767,0.202663710799148,1,1,2.87121181009441,0.012267043148888,0.154102341114925
YBX2,2.08689064994576,0.110694060835363,0.42476607740154,0.384472228564976,1,1,-1.43198159633752,0.456447264929184,1
ITGA3,2.16564685851502,0.0910145482635839,0.372273502177519,3.47024896693885,0.00155992843216337,0.0320122717694595,1.81152801349667,0.210177470235099,0.786632499903613
KRT33A,-2.38830514362322,0.050778844463268,0.25066227627951,0.00689310725555622,1,1,2.4716789567216,0.0403440673010838,0.308531986930428
LRRC23,1.9367828622978,0.158315675035543,0.537899846182262,-0.111668859284286,1,1,-1.98953094397777,0.139927889408315,0.627128884733573
TFAP2D,1.11400437967816,0.795831923274519,1,1.748163026707,0.241307405555421,0.791696917870748,0.983775649176831,0.975677504261698,1
CRY1,-2.05928041788183,0.118402149788453,0.444407510560102,-1.25911218712174,0.623969439256504,1,0.623689182476674,1,1
PGLYRP1,0.01529364052227,1,1,1.30360367251293,0.577106243594591,1,1.53484163133595,0.374468201513068,1
STARD3NL,1.1232635288044,0.783976765483913,1,1.12797852837637,0.777986961673917,1,0.204270528442163,1,1
CD74,1.85655381826181,0.190123978416825,0.605902809130824,1.11581803831163,0.793500092691795,1,-0.567903975053658,1,1
RPS20,-0.776659752438295,1,1,0.98240551387501,0.977700332971201,1,1.60426148632698,0.325969279966313,1
MGST1,-3.86665225550198,0.000331018761658652,0.00742697449663057,-0.532977951827104,1,1,3.18894743546211,0.00428375519700825,0.0819201043555733
CPA1,-1.63370746750894,0.306960868894323,0.821618174382483,0.309729072114663,1,1,1.95278852663739,0.152533975855698,0.658746665995197
SYPL1,-0.854984663927836,1,1,1.28845159614935,0.592766423827284,1,2.19525931492637,0.084435004761234,0.474057237976457
RANBP9,-2.61895138624706,0.026460154764249,0.160804304901982,-0.394076984931994,1,1,2.09222271046272,0.109255793548786,0.545264835996881
CD4,0.729818620820226,1,1,-0.632090843879965,1,1,-1.44098483847536,0.448766898478885,1
PLEKHG6,3.35896548598381,0.00234704513571894,0.02951093696759,1.04483172739486,0.888302245080168,1,-2.01746489270694,0.130941063489184,0.602418526548926
QPCTL,-2.18444780261046,0.0867880765959324,0.361213945212998,0.281153412011204,1,1,2.45232905729274,0.0425804400674166,0.317385627674413
PPP5C,-0.31062378272985,1,1,1.17288829127345,0.722521816590435,1,1.57956828146491,0.342617303666828,1
UBR7,0.779654133226473,1,1,0.302823405212098,1,1,-0.44268675779908,1,1
MAP4K5,0.31151580149026,1,1,-1.17299972292257,0.722387750417641,1,-1.64591197909009,0.299345646894293,0.956317148822529
ERCC1,-0.50082225315394,1,1,-1.23397094091098,0.651641198175179,1,-0.973370878182744,0.991107021504599,1
GPRC5A,-2.8154291053632,0.0146136429946284,0.106197273166055,0.754043839519798,1,1,3.53054592637818,0.00124410903760798,0.0379447022096104
HEBP1,-0.693503276512818,1,1,0.525631268794043,1,1,1.25751797383483,0.625698404240679,1
COX15,-0.988843326323256,0.968219407467803,1,-0.305194529170739,1,1,0.622017835828919,1,1
MS4A12,1.11459041047481,0.795077944709418,1,1.69092028204668,0.272556087136762,0.849368177263517,0.78424204640348,1,1
XYLT2,0.77277007987047,1,1,1.32963473444457,0.550915944067469,1,0.783411352373001,1,1
FTSJ1,-4.23481211673629,6.86228623128169e-05,0.00240135361134569,-4.35800063751791,3.93768005116784e-05,0.0028458026952054,-0.74950475831813,1,1
SCTR,0.853860989562763,1,1,-0.219802854450468,1,1,-1.06455858493302,0.86122718922404,1
RALBP1,-3.25098125280282,0.00345022322987631,0.03888274160087,-1.04536546932046,0.887562269020614,1,2.07860807513907,0.112960164501894,0.554994655319998
SYT13,-0.947920388749534,1,1,1.87237862211054,0.183462721431901,0.675628697875927,3.08180779021571,0.00617242934740852,0.100974934456085
SNAI2,-0.469163043055277,1,1,-0.3349400383863,1,1,0.0746995216043501,1,1
SLC7A9,-2.70822588395461,0.0202931896568251,0.133674861389916,-0.610121569137777,1,1,1.98877710997841,0.140177431178885,0.627584670516604
RTF2,0.35211909783657,1,1,0.431645472879246,1,1,0.148483666927584,1,1
RB1CC1,-0.475056374813804,1,1,1.66422277751771,0.288203753501186,0.874963616585802,2.36445730898619,0.0541695248617924,0.365868359934101
AKAP11,-0.204855659999501,1,1,-0.387652931980474,1,1,-0.246235824098804,1,1
B4GALT7,-0.190799073486998,1,1,0.18537330934146,1,1,0.41734264912891,1,1
FAM13B,-4.96048470018524,2.10952499630922e-06,0.00020377758826623,-2.33826310618065,0.0581208109219771,0.331736971044406,2.28117707425807,0.0676139123695359,0.413908052958894
CHPF2,-0.411710453265112,1,1,0.998345453874697,0.954335621137159,1,1.56130380600641,0.355356258056985,1
GABARAPL2,-0.223311495746928,1,1,1.29525907772591,0.585692612911146,1,1.3062953582652,0.574356405045869,1
MYOC,1.9473825694993,0.154466658571286,0.529168854549158,1.51787921677292,0.387134550540022,1,-0.139227523137478,1,1
FAM136A,-1.81939823851429,0.206552085798044,0.637375918772032,-0.141748204103531,1,1,1.53099047866199,0.377315237514673,1
NSMAF,0.793939457420307,1,1,3.1415316869734,0.00504199864296381,0.067829389583825,2.79466008635388,0.0155862931509049,0.176667873247994
OTC,-1.99859519843436,0.136956511000437,0.48869330578612,-0.636645536127512,1,1,1.18651820562416,0.706253148539207,1
TTC17,-1.3889520588359,0.494541985999328,1,-0.340776303680978,1,1,0.982647824858228,0.97734239361938,1
HOXC8,0.976677153007703,0.986187028428766,1,1.37151917550302,0.510639510236927,1,0.483985778745507,1,1
MRI1,-1.49190618435918,0.407171223599886,0.981113702107615,-0.483520278145185,1,1,0.925115727037351,1,1
TARBP1,-1.23720095135556,0.648037465290412,1,-1.38443878262,0.498672421906265,1,-0.38969670433744,1,1
RTN4R,1.53767255075377,0.372386095252126,0.92849033827006,2.5147041357195,0.0357396936633183,0.245322823043874,1.33974947526436,0.540980420175756,1
PSMA4,0.440165478304584,1,1,0.121235428994514,1,1,-0.34064869620087,1,1
ZPBP,0.848689835444437,1,1,1.85882331884087,0.189156558033661,0.686518759595224,1.27155262529902,0.610596354686668,1
LCP2,-0.0632762395952637,1,1,1.28758201193674,0.593674512920353,1,1.50904878760976,0.393858946506987,1
DCN,2.39231138978547,0.0502278927084451,0.248865789508188,-0.0845351591940771,1,1,-2.40185906557733,0.0489359747284631,0.343337993593286
TNFRSF17,0.225910991268726,1,1,-0.0925323395464344,1,1,-0.329617511849511,1,1
MRPS10,-4.04497201352835,0.000156988125135508,0.00431436530610906,-1.47231519017268,0.422807349626874,1,2.23811597413507,0.0756404796432917,0.443665795144107
GRN,-3.17013094663904,0.00457110761887813,0.0475749084566077,-2.8237403875394,0.0142400447388686,0.132616582931842,-0.180113357356895,1,1
THAP3,-0.189808967677332,1,1,-0.435991376186095,1,1,-0.314400716889558,1,1
VAMP3,0.427782777584552,1,1,2.34007361126065,0.0578398183101359,0.33083555650443,2.10377627648012,0.106193901464172,0.534907860388667
RCN1,-1.28561400990971,0.595733414546774,1,0.266751094133225,1,1,1.54583898003739,0.366430381200767,1
RFC2,-3.4081090048085,0.00196244273006668,0.0260775338726818,-1.66493730782395,0.287775792091621,0.874331046607243,1.35401204183611,0.527197607882455,1
PPP1R3F,0.793476828304867,1,1,-0.642518860756591,1,1,-1.54590950260625,0.366379275802362,1
NFE2L3,-3.19965359206828,0.00412778557722273,0.0443758902298916,-2.79318502902502,0.0156575486544498,0.141398722416578,-0.120232991502065,1,1
CBLN4,-0.662062012097474,1,1,1.35918837105995,0.522260715923046,1,2.0272692717426,0.127904646705576,0.596099957053146
CLDN11,0.840333916461147,1,1,1.70909146113013,0.262302027097226,0.832532801471517,1.12431508580501,0.782638142223672,1
FAM168A,-1.25395260552912,0.629577697714902,1,0.851243003612803,1,1,1.92169012075302,0.163934283258718,0.684864022005471
RELT,-0.929582833346277,1,1,0.502280669148149,1,1,1.50641735540259,0.395880204445357,1
PKP2,1.04080977585691,0.893891526195604,1,-0.619529819730806,1,1,-1.75280507120736,0.238906417167648,0.84472313127482
YIPF1,-2.09299307045583,0.109049319433038,0.420238357538108,-2.22288600264504,0.0786704635825209,0.404125661651612,-0.472657779300276,1,1
ADCK2,-1.10205553053886,0.811312592013897,1,0.213323673292578,1,1,1.3264330068096,0.554088935560315,1
INPP4A,1.02498867157635,0.916105598886113,1,3.0560907301394,0.00672730164350301,0.0811179058922687,2.5177133164342,0.0354358258130561,0.287385288604776
SLC2A3,-0.772487255967038,1,1,-0.711480083221846,1,1,-0.0643772589868618,1,1
STYK1,-2.06533338083046,0.116674401619214,0.439969950191948,0.884401349663802,1,1,3.007614763852,0.00789920053922981,0.118085361165687
GNA11,-1.82050381038761,0.206046949545157,0.636528033332532,-0.336248655592204,1,1,1.39260679147405,0.491216184517669,1
CREB3L3,-3.84893875738286,0.000355891977899457,0.00783253668141069,-3.08962647865081,0.00601225071817556,0.0760594559875384,-0.0185987393415805,1,1
HDAC7,-0.877116455574611,1,1,-1.059508242704,0.86810513202018,1,-0.341720706222185,1,1
MRPS35,-3.02094886633233,0.00755951729948079,0.0677124558996247,-2.93565642376839,0.00998528250251693,0.10521141483942,-0.409567589019745,1,1
APPBP2,-0.654487355451946,1,1,0.180322450664647,1,1,0.847823854408945,1,1
CA11,-0.227195789311641,1,1,-0.196885727482672,1,1,-0.00992340273095122,1,1
ISOC2,0.232941786244176,1,1,-0.0852350754743683,1,1,-0.319159959031968,1,1
CD22,-1.62505591467823,0.312451935797194,0.831390525370216,-1.87099704037504,0.184036473733705,0.676043798980793,-0.610237398100954,1,1
GSC2,-1.45784159202876,0.434652633094724,1,-0.622818556229494,1,1,0.730504945642842,1,1
KCNQ1,3.04306244169476,0.00702551203958855,0.064249183799684,2.40680052577561,0.04827887153745,0.2973418090489,-0.262976775705335,1,1
TRIB2,1.03444529525446,0.902784115262105,1,2.03056531555353,0.126897327491488,0.539313167833123,1.16906988714304,0.72712642539645,1
OTUD5,0.851058244370589,1,1,1.11440883176498,0.795311508552185,1,0.412918723624889,1,1
GPKOW,-0.108857016292889,1,1,-0.421406285179983,1,1,-0.379137188353661,1,1
AQR,0.35757657093432,1,1,1.20502931935649,0.68457595060112,1,1.02075913366442,0.922105711311361,1
LMCD1,1.28680576195064,0.594485994361247,1,2.10906458430182,0.104817021920649,0.481543310618076,1.12028711286214,0.78777429591509,1
PSMC4,1.77751918923119,0.226448569405881,0.676243673020303,0.920348847205579,1,1,-0.835298640448108,1,1
FNDC8,-0.0200812349459414,1,1,0.338630208799288,1,1,0.393483142226047,1,1
ACAP1,1.32292185608267,0.557584098520352,1,0.746935238783085,1,1,-0.458038053737537,1,1
DERL2,1.62878709233786,0.31007429433919,0.82748031700245,-0.0107455854995285,1,1,-1.52062660539482,0.385060699028529,1
NOX3,-2.61911311967599,0.026447612482819,0.160804304901982,-0.865664532235151,1,1,1.5892804041269,0.335991302451174,1
ANO8,-2.47119235688219,0.0403990086363183,0.214521661396013,0.389172742804782,1,1,2.83812695943565,0.0136137386348308,0.164957693649625
ICAM3,-0.814370256952502,1,1,0.120326713485483,1,1,0.839349938846696,1,1
CTTNBP2,-1.13431307320788,0.769989741897122,1,-1.28911741385727,0.592071811338966,1,-0.380678393847445,1,1
ACTL6B,0.353134309039891,1,1,0.851442472643646,1,1,0.594263414797048,1,1
KIF22,-1.61461888263254,0.319179761140172,0.841676599151484,-1.55992422660745,0.356333365818413,0.991317211219558,-0.189154526547126,1,1
PRSS22,-1.08609400309133,0.832312215779675,1,-0.093262458154164,1,1,0.946094621573911,1,1
YTHDC2,0.84424695639233,1,1,2.49993507997439,0.0372648201350461,0.251485211897796,2.03052628128019,0.126909217552955,0.593891946876434
TMEM161A,-0.991787442926984,0.963903673288617,1,-1.05537480523764,0.87376182311448,1,-0.243723293411366,1,1
FOXJ2,-1.82142334768867,0.205627586311946,0.635597666676435,-1.55812362911134,0.357611833040407,0.994289895115381,0.0148837739822215,1,1
GOLGA5,-1.52156138961897,0.384357054543623,0.946774889369001,0.169657197688386,1,1,1.65744158890669,0.292290686998229,0.944630090419042
PPP2R5B,0.740494908447986,1,1,0.992699737011721,0.962568909438353,1,0.415046230139789,1,1
PYGM,3.78515546967771,0.000460837545402988,0.00929278910305126,3.70013272429695,0.000646460211934422,0.0176735647771224,0.502825106488394,1,1
BCL3,-0.451260369963399,1,1,-1.26382064094689,0.618883232569603,1,-0.982759748686661,0.977177089635345,1
PRLH,-0.389542698425362,1,1,2.41649075558323,0.0470127724710324,0.292560192884936,3.20390011010361,0.0040673852196219,0.080302232059365
FSTL3,-0.0143256251411012,1,1,-1.2331781538498,0.652527912206259,1,-1.39364384881183,0.490275540845969,1
EPHA8,0.208478798953538,1,1,0.840742160309965,1,1,0.745436961178411,1,1
TRIP13,1.65243937976045,0.295335039969465,0.801134162567246,3.34486170204853,0.00246970826353716,0.0428348325708111,2.24358916543237,0.0745765410245572,0.439342442193611
VASH1,0.0815538643117994,1,1,1.11423541997864,0.795534611445544,1,1.14381107887888,0.758105982698011,1
KRT14,3.02494890013668,0.00746025414224247,0.067026368309861,0.564136596384596,1,1,-2.2626060417014,0.0709799560984308,0.42645908335766
KRT20,2.7914340969245,0.0157425127711185,0.112122832681538,2.85608499181178,0.0128670091540775,0.12435282064426,0.487189416485365,1,1
HSD17B10,-0.952411889735071,1,1,-1.08551250037829,0.833084190825434,1,-0.311848087294258,1,1
FGF4,-0.0768265229960931,1,1,-0.270190484011684,1,1,-0.232370396787232,1,1
ST6GAL1,-0.579062481998711,1,1,-0.0958513946619054,1,1,0.453233209575873,1,1
TIMM21,-0.3817037115601,1,1,-1.47546769549113,0.420260541386389,1,-1.29961177233789,0.581202188419984,1
BPIFB2,-0.538730646654226,1,1,-0.938308001403245,1,1,-0.562276396416695,1,1
REXO1,1.84086171879323,0.196925476552404,0.619501128655104,0.863912953858898,1,1,-0.73449101736268,1,1
MKRN2,-4.1140688161218,0.000116623638412358,0.00351658417732366,0.925698862664851,1,1,4.96116421950458,2.10215753876212e-06,0.000664858845102607
GPATCH1,-1.57919974186861,0.342870747485232,0.884242400493673,-2.26570497949133,0.070408357392316,0.376553980350815,-1.04624483056055,0.8863440289714,1
KEAP1,-2.40678617853518,0.0482807681158784,0.242788451136331,-0.52268606994138,1,1,1.78586351653132,0.222364078282279,0.812949361444507
P2RY10,-0.280397760821878,1,1,0.731441970242336,1,1,1.13637007797423,0.767405139542452,1
TNS1,-1.18311126006298,0.710295167523615,1,-0.765785979390074,1,1,0.276666833403548,1,1
NGFR,-0.541243737018195,1,1,-0.562077085337333,1,1,-0.0992067519192723,1,1
NTN1,0.758241616302002,1,1,0.877666411274459,1,1,0.176469110086926,1,1
ISOC1,0.862353592514728,1,1,-0.493619000760921,1,1,-1.40007155721766,0.484475674137494,1
MNT,0.86244049404561,1,1,0.570893112544319,1,1,-0.231583488563637,1,1
AP3M2,-1.10535282163723,0.807020214266891,1,0.42555370263901,1,1,1.5742472676421,0.346290886661036,1
LAPTM4A,-0.384489609647209,1,1,1.19356125016679,0.697948918241594,1,1.54077706493458,0.370113159631434,1
PTPN18,1.07368150677279,0.848896358048981,1,2.02393117160698,0.128931702309108,0.543278045518787,1.35500284775477,0.526249949167248,1
STK10,-3.26481689030629,0.00328604585378064,0.0374366130761156,-0.815100737766118,1,1,2.22673347014465,0.0778952763355485,0.451275395097456
TBX21,-2.70308233634733,0.020609917902754,0.135099226171161,1.00174266960025,0.949403677953756,1,3.90099938321842,0.000287389185026929,0.0145236775763243
MRPS34,1.44043723493446,0.449231206589543,1,1.70052070225728,0.267099077172838,0.839680719414672,0.503252650491454,1,1
MAP2K5,0.727502673795576,1,1,1.29544185119093,0.585503545804429,1,0.715125414130049,1,1
TIGAR,-3.01596248685877,0.0076849484958684,0.0684936956548889,0.264249781802307,1,1,3.23516825022921,0.00364713209345943,0.0749404339713384
FGF20,-1.25918686212587,0.623888537333579,1,-0.168101430160078,1,1,1.09867549366028,0.815728906521778,1
MTMR7,1.03231826015758,0.905769148961335,1,2.61479891679716,0.026784000035119,0.202627672164843,1.98267253545676,0.142212057918682,0.632637557933063
CPB2,0.82999230722726,1,1,0.296844339150651,1,1,-0.466928088627185,1,1
FAM107B,-3.85907321658942,0.000341453512628442,0.00755600557712212,-1.08471754986901,0.834140317582391,1,2.55214044325215,0.0321190056622741,0.270678976662739
CDK13,-1.20734768087796,0.681894825864266,1,-0.326931202562279,1,1,0.768082491550804,1,1
TSPAN32,0.791695300854936,1,1,-1.0666108233579,0.858442832992647,1,-2.00520045537556,0.134824864284642,0.612465193305246
TRAM2,-2.49330019729807,0.0379685376243482,0.205561612885321,-2.98222613153811,0.00858481641612416,0.0952434613769924,-0.878976726475417,1,1
CLDN18,-1.74968065092088,0.240520302876777,0.704059794231204,1.45576244664248,0.436374901072017,1,3.16675368506545,0.00462452479540792,0.0853473512012926
NDUFB4,-2.74650487080591,0.0180701974792362,0.123304741425396,-2.70031572301695,0.0207821104563398,0.170766908640225,-0.335668999424156,1,1
HEATR6,-2.81746872397986,0.0145211486031591,0.105615495611435,-2.36553987638291,0.0540114130097626,0.317262961342852,0.0569805629029552,1,1
ERLEC1,-1.40400747104242,0.480949874547405,1,-0.181513440107214,1,1,1.19533916690018,0.695863628842237,1
TMEM131,-1.34476774552467,0.5361007482305,1,0.256809938337405,1,1,1.63286381602823,0.30749292527553,0.972004522377046
TMEM38A,-1.98696651722834,0.140778322280265,0.497597698296501,0.999789625779911,0.952236982130395,1,3.00581510104581,0.00794610014525008,0.118676477169337
ACTR6,0.805813735583119,1,1,2.81690078173682,0.0145468507826177,0.134618877294104,2.20304457337766,0.0827748215062995,0.467994556552613
FAP,-0.0450460304152664,1,1,-0.50468004025645,1,1,-0.535420145651044,1,1
DMRT3,1.4262677323711,0.461373225017242,1,1.76601304247949,0.232180982321072,0.774207916844032,0.624475285712409,1,1
GAL3ST2,1.83338291259197,0.20023694075915,0.625625285122713,2.51275932989368,0.0359373076529561,0.246143852417062,1.07895636256506,0.841821543463405,1
UHRF1BP1,-4.54827729714385,1.622605154345e-05,0.000878384776842063,-3.94460116189979,0.000239798714306792,0.00923139203286053,-0.11579113588033,1,1
OSTM1,-0.665075678708939,1,1,1.13711061802255,0.766476137118166,1,1.96009944259732,0.149952505171518,0.652171831007238
SLC13A1,-0.429040001910237,1,1,1.15882162392192,0.739586704050451,1,1.74339317524813,0.243794878844726,0.85394384272865
HSPB11,-0.863834467799834,1,1,-1.46441905103732,0.429238457763737,1,-0.834320431027666,1,1
STRADB,-3.41761593823641,0.00189516545222887,0.0255411938808321,-2.27771814212816,0.0682301283476449,0.369312741693796,0.831990429713762,1,1
DLG3,2.94602558177741,0.00965657332460077,0.0800513056898559,2.26122591861629,0.0712358127360562,0.379344225629775,-0.372909349467621,1,1
PLOD1,-1.1896863312547,0.702509099197932,1,0.653957423362315,1,1,1.91255166001436,0.167416419448189,0.691629903961722
OXCT1,-0.915062920925197,1,1,0.191945228924499,1,1,1.10243414348598,0.810818923862826,1
FAM234B,-1.73632995657274,0.247516527906281,0.718541772212367,0.624708241259505,1,1,2.43839092853774,0.0442584300833503,0.324347331778483
RRN3,-3.22078732533041,0.00383516928191221,0.0420877216706176,-3.99756981695189,0.000191988356024577,0.00796788012012475,-1.36748630690219,0.514418779161114,1
MOGAT2,-2.278608445845,0.0680710543104211,0.308721464193341,2.20794890997517,0.0817435044266002,0.412999412790331,4.63072506006569,1.0931623973153e-05,0.00174581281868275
CHERP,-1.34451755620163,0.536343249496815,1,-0.93552446879395,1,1,0.289646805071611,1,1
AQP2,-0.249980712852925,1,1,0.699741372032639,1,1,1.02713045741053,0.913077115946469,1
DIMT1,0.301866790075064,1,1,1.99458389145722,0.138264845757006,0.566618892799926,2.01462633092832,0.131831449240505,0.604617934674251
EIF2AK1,-0.441688731472696,1,1,0.86731010218148,1,1,1.40712750949898,0.478168746342559,1
NME8,-1.40109445096084,0.483557492259691,1,-1.99490803849749,0.138158731919402,0.566471872358912,-0.927093642032659,1,1
EPDR1,1.39865050096804,0.485753443413745,1,0.407421674074283,1,1,-0.935954060337006,1,1
HBQ1,0.170874336144112,1,1,1.77618280701609,0.227108373368199,0.764829314834956,1.83210497912436,0.200807345103171,0.767247353115531
RBM22,0.669458517497001,1,1,-0.144333119229877,1,1,-0.788718673339027,1,1
HSD17B2,-1.55429474345771,0.360342380428577,0.910106926575217,-2.62060154865807,0.0263324352934332,0.200444634866955,-1.46823312924739,0.426122724429464,1
ZW10,-2.52018378437262,0.035188072324039,0.195399535600067,-0.672246297199718,1,1,1.65225883507391,0.295445391441242,0.948742616752385
ITGB4,6.13011703389753,2.63443354882451e-09,1.32808381280116e-06,4.06117331340742,0.000146480119548755,0.00664238543884631,-1.19517855108229,0.696051830560222,1
TRIP6,-0.82846206770253,1,1,0.502243317481186,1,1,1.42984607380414,0.458283606464702,1
ADAM11,-0.0696050637679224,1,1,2.3559773696966,0.0554221293530073,0.322564263847783,2.74548240432891,0.0181266022528913,0.193246592425074
SLC22A4,-1.42628449221414,0.461358717384723,1,2.53477001719759,0.0337563515130791,0.235880927460748,4.21577009455675,7.46781784419327e-05,0.0065111298284777
TFAP2C,2.05665214966364,0.119159094103538,0.446106870753835,-0.194175218973982,1,1,-2.22890263460665,0.0774611513804647,0.449834127457514
SULT2B1,-0.95673592917268,1,1,-0.0584407839635917,1,1,0.822328526181313,1,1
EPS8L1,-0.758193593545767,1,1,2.83256572120402,0.0138528218419232,0.130441340519685,4.00932497717149,0.000182677700329643,0.0112896218632841
REM1,0.616694545498662,1,1,-0.790537334991946,1,1,-1.48767321661103,0.410511282738447,1
PDRG1,-0.512089876534976,1,1,0.214567055164342,1,1,0.724306325190187,1,1
PPP1R13B,1.29824550678922,0.582608955646859,1,4.01207764066281,0.000180560091655044,0.00764418445773192,3.31960039580759,0.00270439152588917,0.06322005117767
TGM6,0.409903775569613,1,1,0.550998468212961,1,1,0.241394320793538,1,1
RALGAPA2,-1.37950779675637,0.50321473198925,1,1.87045892228078,0.184260348634725,0.676307656494827,3.48787577122324,0.00146062271047294,0.0416988395042983
RPL6,0.430304118447378,1,1,0.0866747766638185,1,1,-0.328689287333262,1,1
ESF1,-0.674059150760391,1,1,-0.539557640070892,1,1,0.0221372149239095,1,1
SLC8B1,-1.26254630627811,0.620256824212274,1,0.28169913826777,1,1,1.54120334644311,0.369801909930919,1
SIRT4,-0.620863583488557,1,1,0.549399562953448,1,1,1.19650276320075,0.694501262764294,1
TRMT6,-2.21974806363192,0.0793076226688498,0.341535122502372,-2.44549981729987,0.0433954565668987,0.27853908254042,-0.565909974287488,1,1
HAUS5,-2.38144550132683,0.0517345267776649,0.254167020894754,-1.53162814179371,0.376842671715757,1,0.574189956541299,1,1
UQCRC1,-0.801845639154178,1,1,-0.66394192165213,1,1,0.0330385507076388,1,1
GMIP,-4.30540909384214,5.00032281531838e-05,0.00192518395362091,-2.8999061981516,0.0111982304092656,0.112883236688166,0.982926650467363,0.976930620676389,1
LAG3,3.23339189028687,0.00366988880163265,0.0407170881347578,0.302494496555607,1,1,-2.73405650392959,0.0187677923773396,0.196319384595647
OTUB2,0.0163356276322587,1,1,0.721633954318921,1,1,0.768432186845501,1,1
TFAP4,-0.268538834062228,1,1,1.07455724617232,0.847719005868766,1,1.4601445862365,0.432751023135908,1
PDCD7,-2.29739670141702,0.0647884493401409,0.298752358116794,-0.513360302146524,1,1,1.60188761491683,0.327541391160972,1
SPG21,-1.36324338946529,0.51841745036666,1,-0.299606782488433,1,1,0.998375767537392,0.954291538873964,1
