,Rho,N,P,p.adj
XYLT2,0.0107587648013433,340,0.302163958397108,0.441398929532967
FTSJ1,0.0759924641230489,269,0.000142532703794641,0.00277748940385239
SCTR,0.0239107332465186,348,0.0402558546299432,0.118235065123067
RALBP1,0.0901274273880508,322,2.31555868140268e-06,0.000142551276361859
SYT13,0.0134259830586659,335,0.213696917636723,0.352506288907548
SNAI2,0.00685513890083925,197,0.718805066661023,0.792367140912636
SLC7A9,0.0561734749675621,328,0.000369165123289071,0.00529565803624851
RTF2,0.00568801135890879,327,0.603192310521618,0.70333156869218
RB1CC1,0.00552526488779045,361,0.574673085692618,0.680981342591222
AKAP11,0.0231163772895705,383,0.0316320969619641,0.10105804277101
B4GALT7,0.00143447930126381,288,0.937816009112979,0.955136486797346
FAM13B,0.101299094706291,336,2.04458733851513e-07,2.59321827435002e-05
CHPF2,0.0129177485281403,313,0.258206803000633,0.399487010303728
GABARAPL2,NA,NA,NA,NA
MYOC,0.0449176121865854,330,0.00201663511216977,0.0161288420426821
FAM136A,0.00894996505628797,230,0.562188007296764,0.670250187339962
NSMAF,0.0293773843668366,356,0.0152505474246724,0.0623290364671088
OTC,0.0144612911260385,292,0.239838626171283,0.37980895747861
TTC17,0.00276626512271711,323,0.827662500416876,0.873376584499245
HOXC8,NA,NA,NA,NA
MRI1,0.00880014509905093,318,0.425207207872884,0.556955398934643
TARBP1,0.0155328351101288,367,0.127981905555684,0.25277505872794
RTN4R,0.0165040595835292,319,0.154493124416641,0.284878283695333
PSMA4,NA,NA,NA,NA
ZPBP,0.0251839319154902,330,0.0404652184834605,0.118643662789629
LCP2,0.00400565560413755,350,0.706009751083458,0.782988291317724
DCN,0.0362583004545196,331,0.00750319002694288,0.0391536899135172
TNFRSF17,0.00445217358568587,322,0.698716791414366,0.777259871753154
MRPS10,0.0600351333583925,313,0.000310746507407058,0.00474379322240264
GRN,0.0463383865028421,372,0.000645441952885116,0.00766273519727884
THAP3,0.00493902590674434,337,0.645972235620508,0.736125892942807
VAMP3,0.013479499526863,251,0.338035166959774,0.476158745129825
RCN1,0.0142022568921493,284,0.259394177697164,0.400644513368691
RFC2,0.0194846466481218,285,0.136640381279571,0.263354923375619
PPP1R3F,0.00974287476446257,265,0.462398436050318,0.588929221479987
NFE2L3,0.0837517012885807,361,1.28296090187797e-06,9.9615043755315e-05
CBLN4,0.0269752500254593,202,0.143377471106211,0.271959759501063
CLDN11,0.0256660008909465,206,0.153618207616606,0.284022001934492
FAM168A,NA,NA,NA,NA
RELT,0.00161934507633036,356,0.902160998379952,0.928892598791968
PKP2,0.00919094296485101,346,0.366022456604159,0.50328501124901
YIPF1,0.0104532212933245,292,0.385211943969872,0.520400907618601
ADCK2,0.0186451868614159,330,0.105257491606174,0.223020549088538
INPP4A,0.0179660536851739,313,0.132468192090468,0.258085750591004
SLC2A3,0.0063448392615391,304,0.588649774976473,0.692154633431854
STYK1,0.00810714157719329,352,0.416047166789951,0.549138596962413
GNA11,NA,NA,NA,NA
CREB3L3,0.03565284077699,316,0.0105418839233822,0.0489467581799503
HDAC7,0.00544190137595857,363,0.578663235950876,0.684005471510744
MRPS35,0.0505187574964991,332,0.000806252901920869,0.0087965370374449
APPBP2,NA,NA,NA,NA
CA11,0.0150499080083073,220,0.348209535164896,0.486037153816005
ISOC2,0.0129241255425326,282,0.304081030361738,0.443136085992498
CD22,0.0345069195175824,369,0.00533601278711355,0.0309741093134509
GSC2,0.0034865569995044,226,0.853176613093135,0.892463783592957
KCNQ1,0.0197807695511078,318,0.0991661932259912,0.213965049744767
TRIB2,0.0216752671107871,178,0.279666462271,0.420854612988394
OTUD5,0.00988105569314209,235,0.510194034788589,0.62855376473064
GPKOW,0.0128063442398097,329,0.240613741348386,0.380600825537563
AQR,0.0137224255275506,351,0.186815981341041,0.322685018967264
LMCD1,0.000883577100439759,298,0.966933600807276,0.976056496829491
PSMC4,NA,NA,NA,NA
FNDC8,0.0102376692283497,338,0.327292606731608,0.465899127801634
ACAP1,0.0356272684310193,358,0.00528558393378487,0.0308106424635028
DERL2,NA,NA,NA,NA
NOX3,0.0120233829392866,365,0.223573234247448,0.363079878920845
ANO8,0.0667156090541621,309,0.000130638512105221,0.00264207661549135
ICAM3,0.034156154036308,292,0.0190879874288927,0.072178675445403
CTTNBP2,0.00958660197163435,371,0.314711894600284,0.453590438997758
ACTL6B,NA,NA,NA,NA
KIF22,0.0117053032517257,343,0.261117316145995,0.402459356609855
PRSS22,0.00359067212790703,320,0.766121287270023,0.827615855407291
YTHDC2,0.0321456336323231,300,0.0221738490630542,0.0798405447692655
TMEM161A,0.0140279865990825,329,0.203440912584779,0.341002123567512
FOXJ2,0.026959379771789,329,0.0314573928158955,0.100647786137887
GOLGA5,0.0147931951725388,362,0.148505882728439,0.277809677375473
PPP2R5B,0.0143957775395626,201,0.410634718955666,0.54393911423022
PYGM,0.0269688154953154,323,0.0338017656965866,0.105422720061895
BCL3,0.0131189053354041,307,0.259914990074301,0.401085486051998
PRLH,0.0240168068564896,293,0.0714874992693249,0.172049294572917
FSTL3,0.00170550808958041,259,0.931856462153422,0.950975952392053
EPHA8,0.00567838546965681,325,0.606313214040999,0.705619140365805
TRIP13,0.0157538614155861,308,0.184173492070957,0.319480345260994
VASH1,0.00609039325195189,303,0.606420651477949,0.705626080813592
KRT14,0.0186336587738296,295,0.139942554652461,0.267609761990104
KRT20,0.088060703364338,318,3.78389736073059e-06,0.000206167723687236
HSD17B10,0.0122643151366133,316,0.276613264402534,0.418120357950796
FGF4,0.000483133316339559,250,0.989294706899324,0.991966891034173
ST6GAL1,0.0177094444637595,325,0.125084230776334,0.249218744916325
TIMM21,0.021310251273679,345,0.06207110611778,0.157401238772511
BPIFB2,0.020434636124175,345,0.0709629607715735,0.171342395506709
REXO1,0.0254729284603595,310,0.0487514044516573,0.13415230080532
MKRN2,0.0751176570632146,308,3.9215554930829e-05,0.00111981378245256
GPATCH1,0.00543837981161667,346,0.598486184269736,0.699881653829072
KEAP1,0.0473715581491087,251,0.00794119741126756,0.0405723479689467
P2RY10,0.0356778866202923,270,0.0223179412505322,0.0802265153124939
TNS1,0.0127801359812244,373,0.190705512407037,0.327083378277563
NGFR,0.00110509886302412,310,0.952048286232336,0.965432401656083
NTN1,0.0121891646736384,177,0.542804166728384,0.653804955492719
ISOC1,0.0140251155637825,219,0.382848243705451,0.518089292184312
MNT,0.0123067421520457,253,0.376269026132247,0.512558361920057
AP3M2,0.0311061295982963,194,0.111440891875588,0.231005556591547
LAPTM4A,0.0101221688745265,193,0.584225074768372,0.688601071631272
PTPN18,0.0205303202386512,259,0.151308699290088,0.281117969140032
STK10,0.00389002849567723,359,0.707263158817466,0.783757297025656
TBX21,0.0228892152061151,286,0.0887431915489233,0.198653056461677
MRPS34,0.005524783295146,294,0.655143295931558,0.743847889897673
MAP2K5,0.000518679985321771,248,0.988262302055883,0.99125822046201
TIGAR,0.0583148433912971,318,0.000349178251153192,0.00509229520604071
FGF20,0.0250871134825806,200,0.172359231624856,0.305853737359252
MTMR7,0.01525240792317,299,0.208292272544671,0.346142952886907
CPB2,0.00708389792274929,366,0.460015642804605,0.586909660775315
FAM107B,0.0587173790665028,334,0.000210089445628799,0.00366272779206223
CDK13,0.00786276004128712,313,0.483811749634583,0.607709402446014
TSPAN32,0.0120601350523049,291,0.321094404406449,0.459353025196556
TRAM2,0.0479052921800729,281,0.00382263503601676,0.0247936241467146
CLDN18,0.0503058791919427,312,0.00134065971872478,0.0122994821693738
NDUFB4,0.0639323116363212,298,0.000274978839096809,0.00435049680982685
HEATR6,0.0369679251742631,352,0.00468936007923322,0.0284124444291121
ERLEC1,0.0384344299814896,271,0.0156167939206697,0.0632147881576044
TMEM131,0.0148315241257469,365,0.144826167327012,0.27356191030305
TMEM38A,0.0254461222957261,267,0.0796482453019829,0.185484987850941
ACTR6,0.0372639280774737,175,0.0902986827101061,0.20107475506186
FAP,0.0131581856908289,344,0.21111077561712,0.349714239023931
DMRT3,0.0331783497938267,270,0.0303051807322229,0.098241714748548
GAL3ST2,0.0304237807378606,250,0.055649408339859,0.14653702334475
UHRF1BP1,0.0437327044461523,366,0.00115427054583993,0.0111330783952369
OSTM1,0.016589576810777,303,0.171062551150625,0.30427934404612
SLC13A1,0.0373546943074417,375,0.00294536874351422,0.0207443370089248
HSPB11,0.0178155271552469,282,0.171346405471929,0.304553578335018
STRADB,0.0293115044569962,321,0.0246464053477981,0.0858394254905006
DLG3,0.0338026999419055,258,0.0337507874109247,0.105285301167099
PLOD1,0.00637845210887437,356,0.519384785187734,0.635862003744957
OXCT1,0.0119301474595002,321,0.281840128913667,0.42271809150437
FAM234B,0.000119686274907709,345,0.99780535101689,0.998198859108523
RRN3,0.0698322876647093,330,4.0873943766883e-05,0.00115203967431844
MOGAT2,0.0384168485825558,326,0.00589234231792736,0.0330924909398367
CHERP,0.0178360810419172,254,0.211175492117786,0.349737866162426
AQP2,0.0145855201639798,272,0.266619823038109,0.408450297598392
DIMT1,0.0387792382961041,248,0.0225110395803739,0.0805591399984224
EIF2AK1,0.00761042332757456,346,0.453019889018444,0.580775160955249
NME8,0.0376147085786823,371,0.00301970924210043,0.0210922325216928
EPDR1,0.00679909331339384,275,0.601332700016515,0.702069401867644
HBQ1,0.0066157382017156,276,0.610738004673772,0.709087835161707
RBM22,NA,NA,NA,NA
HSD17B2,0.0517228947558512,341,0.000535408040037599,0.00675137561671272
ZW10,0.00294482103931581,351,0.793827087159479,0.847506191538108
ITGB4,0.0865848594400015,383,3.10483305331917e-07,3.47467346114101e-05
TRIP6,0.0106716032542655,317,0.337715889044045,0.475838094189865
ADAM11,0.0165412699719464,314,0.159257298959399,0.290774482984891
SLC22A4,0.0464893883504534,320,0.00196773584679435,0.0158041897563114
TFAP2C,0.0314369382163473,296,0.0258624554628316,0.0886746051237433
SULT2B1,0.0268764082275584,276,0.0604259427704799,0.154854832289393
EPS8L1,0.0709716452832397,332,3.18923673930583e-05,0.000965013581952978
REM1,0.0218925043241136,318,0.0738374544013922,0.176219361493269
PDRG1,0.00267040439203159,239,0.888246488704486,0.918480301520639
PPP1R13B,0.0292666266439008,354,0.0159513841447531,0.06409910659632
TGM6,0.0176849163025163,328,0.122660219534238,0.246129010060791
RALGAPA2,0.0109699579321028,368,0.258672972083307,0.399958210412196
RPL6,0.0347880283053718,240,0.0399429236769635,0.117679306690551
ESF1,0.00577669826752177,356,0.561944975286181,0.670124776608609
SLC8B1,0.0117490975043214,368,0.229692839312804,0.368924125616386
SIRT4,0.0102319006570963,312,0.364389004719768,0.501718893779163
TRMT6,0.0341940176461672,330,0.0104488762820792,0.0486782666095029
HAUS5,0.0145254162041517,374,0.143627442852411,0.272251494443642
UQCRC1,0.0163005947796023,328,0.149148662262745,0.278515213904929
GMIP,0.0322788864754411,377,0.00692873796677208,0.0369500321843977
LAG3,0.000822918260159201,355,0.96165389263091,0.972183823565511
OTUB2,0.000297159270162689,262,0.994387182357465,0.99563008456553
TFAP4,0.0180196732530059,194,0.323653221369492,0.46205815863837
PDCD7,0.0406159580677914,261,0.0143583735140308,0.0598888585594816
SPG21,0.0171733804220787,201,0.329333763139563,0.467798401771736
CHRD,0.060818239840313,367,5.76040139254099e-05,0.0014612218199079
GNPTG,0.00254065106666117,344,0.832313144706299,0.87646821762376
EFNB1,0.0465995914357011,240,0.0110061324815444,0.0503194161517288
GLG1,0.0485992964348725,328,0.00119330409377737,0.0113611930417643
DLL3,0.0111023113928429,294,0.354241141878752,0.492109195040877
NAT14,0.0358767212154274,239,0.0360971590534148,0.109989741900495
AASDH,0.0761096535393354,363,4.51047500025838e-06,0.00023350146089773
DLD,0.00358994825774836,280,0.80086587722729,0.853165720683093
ABCC6,0.0394461998457414,342,0.00375592014972041,0.0244713633042571
CMTM6,0.025177364809169,322,0.0443483794038992,0.125906050089041
APOH,0.00309217642333077,366,0.770164097530052,0.830640615382538
SPAG7,0.0230746942294408,210,0.185256895154765,0.320722697763536
RGS17,0.0264430127334502,220,0.122232243639352,0.245464407994581
CCDC80,0.00333056373388589,358,0.755641055787284,0.819966980542027
HAUS4,0.0153293061574584,324,0.175393209369579,0.309505466273043
CEBPE,0.0144516501451522,274,0.267431589635777,0.409487806263232
OSGEP,0.0108666957859659,269,0.405349425302537,0.5391514067603
TGM1,0.0467636670721528,362,0.000747463565027529,0.00842361522305175
TEKT2,0.0168546787921573,346,0.120973233437098,0.24390152509109
XYLB,0.00664264551902415,345,0.515387119842934,0.632851308108871
ADH7,0.0441994935990682,184,0.0442175060386824,0.125628232575835
KRT23,0.00938588463108816,344,0.359025068007816,0.496669835946097
CDC6,0.0532122703304041,362,0.00024742400012066,0.00411863952599165
AAAS,0.00701023541829587,326,0.51668568306822,0.633919645277723
CBX5,NA,NA,NA,NA
KLHL20,NA,NA,NA,NA
FMO2,0.0270156809886906,332,0.0300694530058821,0.0977001907055026
RAB26,0.00391781206103669,281,0.777801392145567,0.835627414342929
PSMD5,0.0110642890147269,327,0.307152643331012,0.446032175507872
NANS,0.0194658713028398,269,0.156589546904008,0.287559471993123
SEMA4G,0.0141835206767392,350,0.175491577400334,0.309571373207358
MAPK13,0.022521041727616,297,0.0833324135711705,0.191213528501917
TMEM14A,0.0259232722942165,229,0.116046413343859,0.237013742766176
PRRT1,0.019464748098016,210,0.25420042963882,0.395111370414914
ZNF184,0.0168117452626097,320,0.147069627538741,0.275447893036989
VCL,0.0227785002743599,266,0.10985732207683,0.22913915883368
SIRT1,0.0146991828149818,336,0.17743050413922,0.311475464013718
TGFBR3,0.0117541405910412,364,0.234063039008893,0.373774286969118
TMED1,0.00558536001581548,247,0.711640769313731,0.787206374660585
OCEL1,0.0507151401059562,282,0.0025827185716983,0.0191564213748773
PSMD8,0.0209216156494902,294,0.105452383950697,0.223224656986038
STX1B,NA,NA,NA,NA
EFNA2,0.0498943648134252,200,0.0191795915504423,0.072327399256128
FGF22,0.00368397172056829,259,0.81323553539261,0.862802468977072
MARCHF2,0.00536624564463434,235,0.739678089321775,0.807838015689149
NDUFB7,0.00503427724627927,296,0.685710760421399,0.767309966185892
TIMM13,NA,NA,NA,NA
CDC34,NA,NA,NA,NA
GADD45B,0.0225675962907024,198,0.217174553924775,0.356184990380934
MAPK12,0.0257390616417061,300,0.0527310618070181,0.141272093065097
SERPIND1,0.022838003721112,326,0.0595875086125478,0.153507427400639
SNAP29,0.0255311181644589,302,0.0529939417322411,0.14175180899204
THAP7,0.0145179960719125,266,0.278435625780637,0.419913784791452
MMP11,0.00806766780155312,350,0.420935682624389,0.5536808477697
MIF,0.0144354397453231,195,0.423421678445874,0.55560634071439
SF3A1,0.0048802791162836,225,0.778720099731586,0.83601043365414
USP18,0.0120006111177826,321,0.27924520466162,0.420386945098897
SEC14L3,0.0213575462573426,254,0.144528211054624,0.273278367970155
SNRPD3,0.229920238957416,85,0.000235501170437428,0.0040006963427937
MAPK1,NA,NA,NA,NA
TCN2,0.0169677377378444,363,0.104887609235106,0.222597363158603
CRYBB3,0.057038708780658,234,0.00404960964514108,0.0257687652706482
SLC25A1,0.015032265011939,248,0.294172825837835,0.434358947523819
PLA2G3,0.0147230394407617,375,0.13825532797408,0.265252249056536
LGALS2,0.00782828309508538,305,0.49740628584861,0.618052385551135
PDXP,0.0519465659263597,249,0.00489715343607011,0.0292342491470306
ASPHD2,0.00695990757839977,302,0.552938697832561,0.662394882409412
LGALS1,0.00961607165446375,286,0.433375068162435,0.564427919999382
PIK3IP1,0.0150003368539953,320,0.188226080082532,0.324329326260176
SRRD,0.0150840258478166,368,0.1365107824379,0.2632992153979
ANKRD54,0.0203317892357001,262,0.150674894718859,0.28038536466818
MICALL1,0.0225919282167905,322,0.0642847369153285,0.160744423581335
CENPM,0.0116063842823889,315,0.302510579245189,0.441605216845643
DMC1,0.0357262673552835,220,0.0497914692007762,0.135954084909985
HSCB,0.0415982513029785,333,0.00317460032335125,0.0218038885024396
CBY1,0.0427636155119976,204,0.0338468355867181,0.105526666847676
TOMM22,0.0225592945090619,212,0.190237714861908,0.326575459079431
RSPH14,0.0427166286211763,336,0.00251208222320625,0.0187604962891065
RTCB,0.0135450040660287,195,0.45264870889128,0.58044598107046
JOSD1,0.0257529380969828,210,0.145846314401238,0.274589424194315
GTPBP1,0.00227615430786356,280,0.888364338497857,0.918496339760458
PPP6R2,0.0233759081487129,366,0.0362025614996348,0.110260160887324
DNAL4,NA,NA,NA,NA
C22orf31,0.0320429410983354,289,0.0264037730294543,0.08986257278808
MIOX,0.0246316599461067,330,0.043914164263985,0.12504650703421
RHBDD3,0.00925955832581231,356,0.349436083509393,0.487329954138257
RASL10A,0.0228147830382315,221,0.170392814602633,0.303776604286302
HMGXB4,0.0253438898066151,324,0.0423185995871287,0.122257706155547
BIK,0.0229703337758869,280,0.0933325861101481,0.20587274791253
HMOX1,0.0122191174906574,333,0.255401317459769,0.396451611599968
NIPSNAP1,0.00463054673928562,252,0.762067672315709,0.824413247042796
MCM5,0.00916675410612355,313,0.413713446488733,0.546995377592232
ARSA,0.0664609928083594,325,8.15655528502931e-05,0.00184461770338999
RASD2,0.0109116558283328,202,0.533280550755015,0.646735456772218
TTLL12,0.038058264086437,349,0.00413704947597987,0.0260620418147407
CBX7,0.0514680305703284,250,0.00505297726379095,0.0298281015830464
CABP7,NA,NA,NA,NA
RPL3,0.00689386265618688,200,0.712139562126955,0.787607700367285
TAB1,0.0289017773109528,285,0.0419010116927601,0.121496170311261
PNPLA5,0.029054864662268,300,0.0337490974872727,0.105285301167099
MYH9,0.0112022508582532,329,0.298844923921179,0.438528706332467
TXN2,0.00622609718554837,285,0.621876756393182,0.7169529842271
EIF3D,NA,NA,NA,NA
PVALB,0.0171311547436054,242,0.247907455085632,0.388384093299364
UPK3A,0.0340089200456296,313,0.0140279191632963,0.0588816684129536
FAM118A,0.0531221395253051,275,0.00223877618150281,0.0173261981141484
ST13,0.0285948971112702,262,0.0585097997602708,0.151492852449896
IL2RB,0.00575029296440043,335,0.589049335020552,0.692384008252987
RBX1,0.159828921530631,96,0.00166616983920964,0.0141946222495619
L3MBTL2,0.0175108033087089,324,0.129600763932894,0.254683489613769
CHADL,0.0405832676143225,319,0.00484553553378032,0.0290350593795813
PHF5A,0.0414804352696466,90,0.296729925510423,0.436485369497039
PMM1,0.0107201165193494,218,0.507507858376455,0.626094366822785
CERK,0.00270118817903879,326,0.830760840421838,0.87533264044447
ZBED4,0.0330596899086715,239,0.0488154789796708,0.134207295894254
HDAC10,0.00302698048056624,366,0.775903917972156,0.834303867278441
RIPK3,0.0164730486182059,288,0.192851897788522,0.329369407449148
PAPOLA,0.0426555199781624,265,0.010394837243981,0.0484858789008247
HSP90AA1,0.0175906299003509,190,0.344229423739599,0.482178634725618
SNAPC1,0.0398669000711956,333,0.00415343450230636,0.0261436199855678
SUPT16H,0.0366843634259968,209,0.0543021766657657,0.144088167182418
FKBP3,0.0156501311699076,217,0.336604473777073,0.474758603548054
COCH,0.0237792372353965,354,0.0385322579438397,0.114894257451039
AP4S1,0.00133200726730303,265,0.950038974853782,0.963972879818304
POLE2,0.00391387410753559,319,0.742325589891661,0.810022618163972
SOS2,0.0195362944532684,340,0.0849432235910437,0.193277898498383
PYGL,0.0173431540970223,328,0.128749447000983,0.253764126308594
GNPNAT1,0.0480098249110454,195,0.0253957636787535,0.0875477968721696
CGRRF1,0.0163341321183019,311,0.167200199634954,0.299880631445205
ATP6V1D,NA,NA,NA,NA
CCDC198,0.0447046210992929,353,0.0012844059468047,0.0119490577691733
PLEK2,0.0359042389648726,297,0.013919481134178,0.0586213286384135
PIGH,0.0374863260653148,274,0.0166800592368482,0.0660605000220739
PSMA3,NA,NA,NA,NA
TMED8,0.0113295500511385,326,0.297900467060338,0.437691389966054
AHSA1,0.0375721219596909,298,0.0108968517226758,0.0498947302103267
SPTLC2,0.0201806053265907,286,0.124347951071791,0.248380693245363
RIN3,0.0297076447513807,288,0.036302675674634,0.11041701114467
ALKBH1,0.0209229498117375,340,0.0689955597399961,0.168368192920112
DHRS7,0.0402853932849302,339,0.00347654260282887,0.0232278219556872
SIX4,0.0629247580382743,287,0.000440585353207822,0.005950052418654
SLC10A1,0.052979442182087,334,0.000521280230829688,0.00663368320504001
EIF5,0.00319708733459048,200,0.888092752914883,0.918383727365439
ZFYVE21,0.011027137937304,311,0.331498889702202,0.469917803125456
BDKRB1,0.048135111097289,314,0.00176086713964555,0.0146900837502388
VRK1,0.0440345761333936,332,0.00221786938880297,0.0172160415460291
PABPN1,NA,NA,NA,NA
EFS,0.00631768811974427,349,0.532232955472184,0.646185831388532
CINP,0.00145348243307998,330,0.923654929543393,0.944640594853454
PCK2,0.0112360963648556,334,0.290750110249024,0.430795406313659
NFKBIA,0.0362170132205645,279,0.0179941492897401,0.069425253791009
EMC9,0.0160184440506314,274,0.223898709657792,0.363298332728315
BRMS1L,NA,NA,NA,NA
PNN,0.0652341938388183,308,0.000167577620270878,0.00307292937412382
RABGGTA,0.0176811010358006,331,0.119932008201104,0.242348003826447
CYP24A1,0.045223244472026,372,0.00078512579005654,0.00864035757386879
ZFP64,0.00796496965864037,315,0.475110302636139,0.600307360972404
PYGB,0.0292321334953006,294,0.0356697881652682,0.109300216604667
PROCR,0.00593121482682167,344,0.565296266804708,0.672698137667526
MYBL2,0.0159396922681784,323,0.162342392383705,0.294254044549242
R3HDML,0.0298659214322004,301,0.0298304888403536,0.0972304821894882
PABPC1L,0.00370381865338978,351,0.730003187211487,0.800536674786284
SALL4,0.0295134491201335,332,0.0206357679448718,0.0759555956761666
CSTF1,NA,NA,NA,NA
TPD52L2,0.0181649509455337,300,0.142804618210944,0.271312731141001
CTSZ,0.0083207963672889,341,0.418736683116938,0.551312484172993
TUBB1,0.0137267505107031,323,0.219536815098753,0.358860522586513
SLCO4A1,0.0326710369797757,308,0.0183127682089519,0.0702774412859928
UBOX5,0.0462145730124431,332,0.00157963541484724,0.0137540337608553
EEF1A2,NA,NA,NA,NA
SRMS,0.0231375432112655,277,0.0942700212816458,0.207189851827675
C20orf27,0.00550257894743639,295,0.655370001479647,0.743948922767614
SLC52A3,0.0051559313966823,336,0.630895457101006,0.723549759406022
RSPO4,0.0152251756969672,313,0.191025148268036,0.327447095015149
PROKR2,0.0169486949643496,303,0.163322406412902,0.295467374967831
FERMT1,0.0113055283395891,351,0.266152087288878,0.408021229707566
TLDC2,0.00562015764719854,320,0.616496386751885,0.713053803964108
SNTA1,0.00641241635301674,309,0.577606667104221,0.683234123985875
OXT,0.0136398723143632,203,0.430918937032791,0.562066176169585
CHMP4B,0.0270873404557714,176,0.191832985836025,0.328189509403218
LBP,0.0114359893995561,359,0.251482316951718,0.391967318382504
SLC32A1,0.0439983507578701,180,0.0486515870351834,0.134034367670574
AHCY,0.0181307088340668,256,0.201549764060693,0.339242588330022
ACOT8,0.0138993748117624,340,0.194151294856658,0.330793989445689
APMAP,0.0273888567715944,314,0.0355459109604574,0.109156850306899
RNF125,0.0249557889770851,272,0.0798472730454394,0.18582194124642
IDH3G,0.00888217730871226,276,0.485754140087857,0.609421118867354
SLC25A43,0.0047598914381905,278,0.724747212875643,0.796437009383919
MXRA5,0.0251030637282846,215,0.146494552947352,0.275163161280845
VSIG1,0.00870172649839062,318,0.430385988018335,0.561645780471495
PSMD10,0.0353572048839427,228,0.0454756619329812,0.128221484738787
PGRMC1,0.0296219452778466,200,0.116843799939806,0.238067287159818
NXT2,0.0355088141715356,282,0.0187542715286655,0.0713849037602097
GUCY2F,0.00445146356736114,233,0.793330641044717,0.847332796961445
ATP1B4,0.0226385043107946,304,0.0765145235001828,0.180271060011267
TLR8,0.0704541993211217,328,3.9643218139105e-05,0.00112779398145267
GLRA2,0.0376623533953465,204,0.0539364833190009,0.143491221135325
STAG2,0.00851385821236296,206,0.626900956328546,0.720328011271649
F9,0.00101368043270333,349,0.949818432717958,0.963877620080499
ABCD1,0.00878583359462289,317,0.427412349564707,0.558963392367661
BCORL1,0.0150201808064031,308,0.202583775464196,0.340215547399625
KCND1,0.01259174022806,264,0.346027564267096,0.483790145888775
PCSK1N,0.0186849219507684,265,0.176783054493809,0.311164344789611
