,Rho,N,P,p.adj
ERCC1,0.0198617957526912,173,0.331790580105634,0.454115030409073
GPRC5A,NA,NA,NA,NA
HEBP1,NA,NA,NA,NA
COX15,0.00503422900702212,318,0.809537720298514,0.850882689155655
MS4A12,NA,NA,NA,NA
XYLT2,0.014136165772927,325,0.33315301118973,0.455014034854982
FTSJ1,0.0828284154423086,254,0.00010753570770197,0.00243678226248529
SCTR,NA,NA,NA,NA
RALBP1,0.0818918172025212,307,4.89564521571027e-05,0.00143691959994259
SYT13,0.011158079517563,321,0.467227144850433,0.574801217196616
SNAI2,0.0166425133935721,193,0.525680296785701,0.62559183158547
SLC7A9,0.0789695503627218,321,4.43907852304477e-05,0.00134024557012386
RTF2,0.012019815741,309,0.447820092269866,0.557039347449838
RB1CC1,0.0208464421410551,347,0.125057660747616,0.240767420974195
AKAP11,0.0253701492831826,372,0.051580276022431,0.139395067568186
B4GALT7,0.0047352537677481,277,0.860198655287388,0.88984029361508
FAM13B,0.0696204776234026,318,0.00019411894799025,0.00371896609995139
CHPF2,0.0142692192280406,299,0.372945466484111,0.489929731996394
GABARAPL2,NA,NA,NA,NA
MYOC,NA,NA,NA,NA
FAM136A,NA,NA,NA,NA
NSMAF,0.0459677911734972,338,0.00378380483814061,0.0271695420909461
OTC,0.0161813590248027,278,0.344658976915029,0.465479574436512
TTC17,0.00972680736091289,308,0.560149211962078,0.654501247110714
HOXC8,NA,NA,NA,NA
MRI1,0.00942773620712778,306,0.578878546956206,0.670154862038708
TARBP1,NA,NA,NA,NA
RTN4R,0.0158052089805161,302,0.190450751246118,0.313167847359605
PSMA4,NA,NA,NA,NA
ZPBP,NA,NA,NA,NA
LCP2,0.00477999329286137,335,0.80941786727218,0.850841586936049
DCN,0.0415711980855117,319,0.0102509908275757,0.0516569537781754
TNFRSF17,0.00496351460672828,309,0.821534630322462,0.859976626806245
MRPS10,0.0459788606671016,298,0.00847892555309173,0.0457696918816227
GRN,0.0420826229682862,354,0.00501123472283864,0.0326122131277781
THAP3,0.0071508056814114,321,0.682907717406926,0.751519437944312
VAMP3,0.0207333387562534,245,0.281303712136146,0.404268578120372
RCN1,0.0101414437043028,273,0.599022109091431,0.687570366393944
RFC2,0.0236196201576388,270,0.0956151897708299,0.2030111196689
PPP1R3F,0.0165640664997213,256,0.23828616335219,0.36288788889175
NFE2L3,0.0948812662217867,348,1.23816719215869e-06,0.000125447766382463
CBLN4,0.0434524590843188,201,0.069318853201021,0.166448903609563
CLDN11,NA,NA,NA,NA
FAM168A,NA,NA,NA,NA
RELT,NA,NA,NA,NA
PKP2,0.0117215659564785,329,0.427434917958681,0.53899972840242
YIPF1,NA,NA,NA,NA
ADCK2,NA,NA,NA,NA
INPP4A,NA,NA,NA,NA
SLC2A3,NA,NA,NA,NA
STYK1,NA,NA,NA,NA
GNA11,NA,NA,NA,NA
CREB3L3,0.034534851076786,303,0.0337817352308959,0.106754987696924
HDAC7,0.0130992116411299,346,0.340273619375344,0.460797214671378
MRPS35,NA,NA,NA,NA
APPBP2,NA,NA,NA,NA
CA11,0.0188782201241128,213,0.405710538539003,0.520129501241236
ISOC2,NA,NA,NA,NA
CD22,NA,NA,NA,NA
GSC2,0.0137483368624975,219,0.558304557859555,0.653142569797506
KCNQ1,NA,NA,NA,NA
TRIB2,0.0244790870695452,175,0.372041590549637,0.489234879950296
OTUD5,0.0268985467481459,225,0.197268694939362,0.320231125955332
GPKOW,0.0165886548953008,313,0.159377158721896,0.280876270590065
AQR,NA,NA,NA,NA
LMCD1,0.00366181138088477,284,0.904243811101891,0.923346936484216
PSMC4,NA,NA,NA,NA
FNDC8,0.0162985248624819,318,0.270623287335179,0.394684760549804
ACAP1,0.0395168464494993,340,0.00949365861904642,0.0490606576110309
DERL2,NA,NA,NA,NA
NOX3,0.0267199570358001,349,0.0540554047709274,0.143543800421185
ANO8,NA,NA,NA,NA
ICAM3,0.0259588923643823,285,0.0609313193410489,0.153706801986266
CTTNBP2,0.0299008616621872,356,0.0312517804239926,0.10218842800959
ACTL6B,NA,NA,NA,NA
KIF22,0.00864368059916158,324,0.593230198981028,0.682632587819492
PRSS22,NA,NA,NA,NA
YTHDC2,NA,NA,NA,NA
TMEM161A,0.00846604122385377,313,0.619506231453345,0.703268386212443
FOXJ2,0.0303187099429461,315,0.0493363827792946,0.135733019672435
GOLGA5,0.0299025604345479,347,0.034981537597009,0.108774170807934
PPP2R5B,0.0222775094460691,194,0.366980282007731,0.484691806407052
PYGM,0.0265257486221082,309,0.0855480489626226,0.189645255561233
BCL3,0.0272784870846421,292,0.0938744282702487,0.200721357687421
PRLH,NA,NA,NA,NA
FSTL3,0.0107657589188043,238,0.466058424685868,0.573631307197172
EPHA8,NA,NA,NA,NA
TRIP13,0.0189354969027741,294,0.235533641968955,0.360310392773937
VASH1,0.0126157716698362,289,0.457894996457659,0.56602939391446
KRT14,0.0268295010127974,286,0.105423945822061,0.215261535589085
KRT20,NA,NA,NA,NA
HSD17B10,0.0194503620341024,299,0.214893294951492,0.339456105482914
FGF4,NA,NA,NA,NA
ST6GAL1,0.0245112726077367,312,0.054480730567677,0.144237049746636
TIMM21,NA,NA,NA,NA
BPIFB2,NA,NA,NA,NA
REXO1,NA,NA,NA,NA
MKRN2,NA,NA,NA,NA
GPATCH1,0.00804329087761818,340,0.604554860030255,0.69130415217857
KEAP1,0.05051432075049,235,0.0080245952936575,0.0443626236145168
P2RY10,NA,NA,NA,NA
TNS1,NA,NA,NA,NA
NGFR,0.0188016798629043,295,0.237305869062106,0.361708656488849
NTN1,NA,NA,NA,NA
ISOC1,0.0236740182685957,208,0.179228045156526,0.30091235051216
MNT,0.0350476450695683,247,0.0712823521120759,0.169357867915433
AP3M2,0.0382464574364338,187,0.129993157305904,0.246134393267262
LAPTM4A,NA,NA,NA,NA
PTPN18,0.0158219606058185,240,0.286051358171318,0.409082948025404
STK10,NA,NA,NA,NA
TBX21,0.0144173183269523,275,0.412767601330638,0.526380028753976
MRPS34,0.00272520049873909,275,0.945446798590621,0.955329201836341
MAP2K5,0.00332348177132897,235,0.941413136115666,0.952715157054435
TIGAR,NA,NA,NA,NA
FGF20,NA,NA,NA,NA
MTMR7,0.0230630596017317,289,0.0842215018330989,0.187797320603922
CPB2,0.007415262988604,350,0.628963324699109,0.710330820188051
FAM107B,0.0288218288523758,321,0.0557612626337871,0.145825061919207
CDK13,NA,NA,NA,NA
TSPAN32,0.00694763094149849,277,0.589695402372072,0.679455489862714
TRAM2,0.0542565278497147,265,0.00633041561743264,0.037341744952571
CLDN18,0.0541549443947443,297,0.00297935190921684,0.0233756001991198
NDUFB4,NA,NA,NA,NA
HEATR6,0.0499127054969993,337,0.000787788592711459,0.00976849579932735
ERLEC1,NA,NA,NA,NA
TMEM131,NA,NA,NA,NA
TMEM38A,0.0268817023593647,251,0.0813632591216542,0.183856886417514
ACTR6,NA,NA,NA,NA
FAP,0.0143952411914118,330,0.315469592672874,0.437785209797718
DMRT3,0.0227864039589181,263,0.201397067590593,0.324875401074245
GAL3ST2,0.0141435407419631,248,0.321612034764087,0.443912236089754
UHRF1BP1,0.0546212086626668,352,0.000727070103007397,0.00924142059757412
OSTM1,NA,NA,NA,NA
SLC13A1,0.0497112070664019,357,0.00141409423870033,0.0145795606586942
HSPB11,NA,NA,NA,NA
STRADB,NA,NA,NA,NA
DLG3,NA,NA,NA,NA
PLOD1,0.00498698774248784,338,0.794235872732557,0.839236200459582
OXCT1,0.0390286752772111,307,0.0177819199468967,0.0727925759442308
FAM234B,NA,NA,NA,NA
RRN3,NA,NA,NA,NA
MOGAT2,NA,NA,NA,NA
CHERP,0.00719677368589402,237,0.637280988673292,0.716958122747222
AQP2,0.0245439674791827,264,0.167643862178156,0.288860783784528
DIMT1,NA,NA,NA,NA
EIF2AK1,NA,NA,NA,NA
NME8,NA,NA,NA,NA
EPDR1,NA,NA,NA,NA
HBQ1,0.0240853660356526,258,0.185405444930869,0.307800973275657
RBM22,NA,NA,NA,NA
HSD17B2,NA,NA,NA,NA
ZW10,0.0166828657141837,334,0.234903018023364,0.359920474176558
ITGB4,0.0750469057930703,367,1.59914834379481e-05,0.000690825975577951
TRIP6,0.011853316501139,303,0.46586346704675,0.573525336169133
ADAM11,0.0348492589398533,299,0.0344173559727649,0.107901124631069
SLC22A4,0.0464938374609249,302,0.0029124508106528,0.0230567199037179
TFAP2C,0.0459093434541468,281,0.0120084513947503,0.0572030073899112
SULT2B1,0.0290090183484749,259,0.11240240681153,0.224813952425167
EPS8L1,0.0725989766073223,321,0.00011382101507552,0.00254635251772984
REM1,NA,NA,NA,NA
PDRG1,NA,NA,NA,NA
PPP1R13B,0.0586929036854873,339,0.000537497146233665,0.0074423225096769
TGM6,0.00662464951367756,312,0.559992950147685,0.654501247110714
RALGAPA2,0.0279783027276398,358,0.0406260060550911,0.120212363325609
RPL6,0.0323044594472237,229,0.117792376978873,0.231304188637046
ESF1,0.00649370526231014,344,0.694026964611359,0.760262202527278
SLC8B1,0.0112268514129449,354,0.411025685133165,0.524738968274783
SIRT4,NA,NA,NA,NA
TRMT6,0.0278201047618102,316,0.067295062172626,0.163244471905222
HAUS5,0.0269116294046033,358,0.0475855683470467,0.132683020289185
UQCRC1,0.0350582830899876,313,0.0272675922680497,0.0946060651064999
GMIP,0.0452864988324102,361,0.00263823706438093,0.0217180499588921
LAG3,0.00471329933588871,342,0.807491180401441,0.849494265963457
OTUB2,0.0128350535317122,251,0.523516673591556,0.62429778062859
TFAP4,0.0299888684990131,196,0.210804338659744,0.334827451983377
PDCD7,NA,NA,NA,NA
SPG21,NA,NA,NA,NA
CHRD,0.053958485925159,351,0.000827725887574452,0.010088376136517
GNPTG,0.0176361181473981,329,0.215818580804429,0.340227466477599
EFNB1,NA,NA,NA,NA
GLG1,NA,NA,NA,NA
DLL3,NA,NA,NA,NA
NAT14,0.0412979985488682,230,0.0506332894740082,0.137825619009978
AASDH,NA,NA,NA,NA
DLD,NA,NA,NA,NA
ABCC6,0.0520148306121669,328,0.00192531180841376,0.0178112471687935
CMTM6,0.0368573127317686,308,0.0232409651088571,0.0858916303814516
APOH,0.0163230294323362,353,0.218960990883424,0.343383235740235
SPAG7,0.0263198095375718,202,0.258788061018185,0.382731666720363
RGS17,0.0548462107223063,214,0.0198774417581449,0.0775431757964321
CCDC80,NA,NA,NA,NA
HAUS4,NA,NA,NA,NA
CEBPE,0.0185443605823856,259,0.310138223267354,0.432551483596044
OSGEP,0.0071943109792889,258,0.763517758199188,0.815032582123882
TGM1,0.0342064475479928,348,0.0183474671097175,0.0742139197447574
TEKT2,0.0215296176292669,332,0.129362315176703,0.245499041375803
XYLB,NA,NA,NA,NA
ADH7,NA,NA,NA,NA
KRT23,NA,NA,NA,NA
CDC6,0.0345066129812006,344,0.0186152495572948,0.074716940187191
AAAS,0.0021551490873755,310,0.95546170167884,0.963416263214348
CBX5,NA,NA,NA,NA
KLHL20,NA,NA,NA,NA
FMO2,0.0511822200383937,317,0.00279487199507074,0.0224805848947026
RAB26,0.0104658068023306,265,0.42963154706574,0.540798902333258
PSMD5,0.0140083140712145,313,0.358168596906195,0.477482604453514
NANS,0.0180315745434501,264,0.19166909720818,0.314239501677702
SEMA4G,0.0249877717496286,335,0.0796978051027425,0.181455439145981
MAPK13,0.0233939498051309,281,0.161648171253047,0.283251762786077
TMEM14A,NA,NA,NA,NA
PRRT1,0.0233027952987679,204,0.31608746834576,0.438527143378442
ZNF184,0.0153765062811863,302,0.201125356022302,0.324822004616554
VCL,0.039227144247384,256,0.0403784936954309,0.119616082658196
SIRT1,0.0266383254346916,321,0.0741551478116056,0.173638398331309
TGFBR3,0.0162567530199002,350,0.224885514784385,0.349669340268209
TMED1,0.00917339252274641,234,0.710504692058779,0.772765947636445
OCEL1,0.0331092140151356,271,0.0301063427960496,0.100167519432262
PSMD8,NA,NA,NA,NA
STX1B,NA,NA,NA,NA
EFNA2,0.0413877542640822,191,0.0489148119273808,0.13495478828477
FGF22,0.00316894801104632,248,0.940748219025821,0.95213370318654
MARCHF2,0.00698530401323624,223,0.670610607420412,0.741471560376588
NDUFB7,0.00382965801226232,281,0.898641182008636,0.918961775507085
TIMM13,NA,NA,NA,NA
CDC34,NA,NA,NA,NA
GADD45B,0.0449054742552011,191,0.0739219712303283,0.173323500412543
MAPK12,0.0388967898048445,286,0.025618808816547,0.0911618122442768
SERPIND1,0.0371035879363573,309,0.00962339599157542,0.0494412138093049
SNAP29,0.0243454137439689,285,0.0746867661761584,0.17434081860837
THAP7,0.0288069683372316,258,0.116045577264097,0.229405811378271
MMP11,0.0160534005858632,332,0.256599439046731,0.380440170147096
MIF,0.0281868879151628,190,0.14933931228549,0.269403926305805
SF3A1,NA,NA,NA,NA
USP18,0.0106070840986225,309,0.352264650622656,0.472343702154795
SEC14L3,NA,NA,NA,NA
SNRPD3,0.306606068996778,90,5.12324251767955e-06,0.000320923578994268
MAPK1,NA,NA,NA,NA
TCN2,NA,NA,NA,NA
CRYBB3,0.0605985081462222,231,0.00749671052398236,0.0421070569249478
SLC25A1,0.0400067497530351,236,0.0518091869510754,0.13979856668463
PLA2G3,0.0233881459747553,359,0.078833026617191,0.180226426874667
LGALS2,0.010443716202575,290,0.554778637400269,0.650100367247179
PDXP,0.0798206399690556,238,0.00081582777460539,0.00998417800350406
ASPHD2,NA,NA,NA,NA
LGALS1,0.00957440444677667,269,0.632868332998322,0.713670122517478
PIK3IP1,0.0158720683854578,304,0.307436871362917,0.429565601737472
SRRD,0.0249041465258272,351,0.06859108159,0.165236448722869
ANKRD54,0.0136846555316576,250,0.492085027716668,0.597625474568331
MICALL1,0.0460541202097393,312,0.00633289344502651,0.037341744952571
CENPM,NA,NA,NA,NA
DMC1,0.0224369570399629,209,0.323214959207438,0.445567926695863
HSCB,0.0422562126320159,316,0.0098533056225782,0.0501566576546408
CBY1,0.0843657747433197,195,0.00256428929688026,0.0212922902452539
TOMM22,0.0334539257752446,204,0.147345448095076,0.266949619425347
RSPH14,0.0430767161751926,318,0.0034139215030209,0.0254943237968329
RTCB,NA,NA,NA,NA
JOSD1,0.0467221940327353,204,0.0500645353811249,0.136807575028764
GTPBP1,0.00519561348110317,263,0.850901077183744,0.883539051265156
PPP6R2,NA,NA,NA,NA
DNAL4,NA,NA,NA,NA
C22orf31,NA,NA,NA,NA
MIOX,0.0218779407047199,314,0.144153499900423,0.263391632623361
RHBDD3,NA,NA,NA,NA
RASL10A,0.0261524493854163,210,0.242746581253372,0.367025103162843
HMGXB4,0.0290210571660636,306,0.0649224221717288,0.159758888935896
BIK,0.0338893115624417,278,0.0245605834891444,0.0888519566722273
HMOX1,NA,NA,NA,NA
NIPSNAP1,NA,NA,NA,NA
MCM5,NA,NA,NA,NA
ARSA,NA,NA,NA,NA
RASD2,NA,NA,NA,NA
TTLL12,NA,NA,NA,NA
CBX7,NA,NA,NA,NA
CABP7,NA,NA,NA,NA
RPL3,0.0188794627104233,195,0.453586572728388,0.562224614510565
TAB1,0.0241097502193956,267,0.17034272799809,0.291616787151238
PNPLA5,0.0298812400064315,284,0.0374636284042573,0.113631045623391
MYH9,0.00878915986864662,313,0.601847500718343,0.689354276782175
TXN2,NA,NA,NA,NA
EIF3D,NA,NA,NA,NA
PVALB,0.00929790920868962,231,0.710299393616847,0.772625654025056
UPK3A,0.0216727154446298,302,0.0887408090343293,0.193514467051889
FAM118A,0.0499367394581221,264,0.00435690041817102,0.0298301882431891
ST13,NA,NA,NA,NA
IL2RB,0.00953258967805454,319,0.38681477149604,0.503379924324289
RBX1,NA,NA,NA,NA
L3MBTL2,0.017493579105586,306,0.254568138559045,0.378440247742192
CHADL,0.032549516205486,306,0.0416650281823253,0.122290919765226
PHF5A,0.188439612275618,95,0.000503971541556784,0.00708046417784511
PMM1,NA,NA,NA,NA
CERK,0.012233120358989,312,0.433109869395472,0.543812999740239
ZBED4,0.0305520185026915,229,0.0729939207510629,0.172104932413056
HDAC10,0.0115765925124599,350,0.400588584154738,0.51519613221512
RIPK3,0.0183618166194458,279,0.164297159733664,0.286006801935176
PAPOLA,0.0556602325267734,249,0.00794851992468872,0.0440882878435452
HSP90AA1,0.023457959202942,186,0.361977430225864,0.480917435668885
SNAPC1,NA,NA,NA,NA
SUPT16H,0.0308959494552745,195,0.199610709677655,0.323136894741658
FKBP3,0.0207375199944719,206,0.373076838729205,0.490041217862083
COCH,0.0224402735729568,337,0.109961300184471,0.221626285394754
AP4S1,NA,NA,NA,NA
POLE2,0.00625242542866442,307,0.751711976478724,0.805367472918791
SOS2,0.0255990316922579,324,0.0822237503439344,0.185086874038461
PYGL,0.0399863047044349,312,0.0143887240223579,0.0642031429450562
GNPNAT1,0.0559643218653246,191,0.0310105498706855,0.101809055941597
CGRRF1,NA,NA,NA,NA
ATP6V1D,NA,NA,NA,NA
CCDC198,NA,NA,NA,NA
PLEK2,0.0526340138047376,280,0.00540144593352992,0.0339994240152955
PIGH,NA,NA,NA,NA
PSMA3,NA,NA,NA,NA
TMED8,0.00958284451138414,309,0.565971576136906,0.659111681891531
AHSA1,0.0456769664838396,286,0.0111884898491997,0.054630731019934
SPTLC2,0.0340790512753692,270,0.0570519590087911,0.147450697099738
RIN3,0.0301959356840702,280,0.0380039603173336,0.114873129622417
ALKBH1,0.0169586387640642,328,0.23576102590067,0.360344347246208
DHRS7,NA,NA,NA,NA
SIX4,0.0606706395425708,274,0.00234958968378879,0.0203264585370135
SLC10A1,0.0545775221572812,316,0.00177382403638897,0.0170380892173479
EIF5,0.0138959818364865,194,0.612381278962125,0.697701246098327
ZFYVE21,0.0390231690786145,295,0.0217339586288765,0.0817603434746418
BDKRB1,0.035567239471582,301,0.0136498619089166,0.0622365187945714
VRK1,0.0562786882176184,318,0.00132598219578192,0.0140609633605632
PABPN1,NA,NA,NA,NA
EFS,0.00818371637653369,334,0.604816108784214,0.691509042779868
CINP,NA,NA,NA,NA
PCK2,0.0147823261512926,318,0.321058966032725,0.443264979702152
NFKBIA,0.0291142459780076,262,0.107429947613924,0.218151735981483
EMC9,0.0124209780698457,257,0.528204560423343,0.627402936893334
BRMS1L,NA,NA,NA,NA
PNN,0.0785447715835916,300,0.000101291816563861,0.00234574037611736
RABGGTA,0.0185308363877114,317,0.210183502613585,0.333950434646108
CYP24A1,0.0452551516932133,355,0.00299201317670919,0.0234400318535203
ZFP64,0.0142182760393783,295,0.382170869293536,0.498938725033576
PYGB,NA,NA,NA,NA
PROCR,NA,NA,NA,NA
MYBL2,0.0237857859348017,306,0.0642088224507808,0.158818864357718
R3HDML,0.0107685169857268,285,0.382729742270215,0.499297176464189
PABPC1L,0.0138389296841664,337,0.325143549992802,0.44752431070141
SALL4,0.0215203999675077,323,0.13965733421105,0.257898585801232
CSTF1,NA,NA,NA,NA
TPD52L2,0.027733541351243,286,0.0951565240909224,0.202640318178264
CTSZ,0.0153264231489481,323,0.294020835797271,0.416708389490699
TUBB1,0.0293823409655354,305,0.0628158688286746,0.156512369318454
SLCO4A1,0.0271733132979138,291,0.0485522695135979,0.134488765474443
UBOX5,NA,NA,NA,NA
EEF1A2,NA,NA,NA,NA
SRMS,0.0324504340021955,265,0.0728846943976455,0.171961552727902
C20orf27,0.00975062112429255,282,0.602246629730311,0.689618858668582
SLC52A3,0.0233836665344656,322,0.0574004642630501,0.147961380209855
RSPO4,NA,NA,NA,NA
PROKR2,NA,NA,NA,NA
FERMT1,0.0223851865499991,336,0.111751742741712,0.224035029160849
TLDC2,NA,NA,NA,NA
SNTA1,NA,NA,NA,NA
OXT,0.0146151828942362,194,0.420098700572354,0.533152180737129
CHMP4B,NA,NA,NA,NA
LBP,NA,NA,NA,NA
SLC32A1,NA,NA,NA,NA
AHCY,NA,NA,NA,NA
ACOT8,NA,NA,NA,NA
APMAP,NA,NA,NA,NA
RNF125,0.0147776778575526,255,0.440388204355795,0.550705589714384
IDH3G,0.0200204754176388,262,0.264947293398454,0.388931405759196
SLC25A43,NA,NA,NA,NA
MXRA5,NA,NA,NA,NA
VSIG1,0.0131681242022474,302,0.265421003762156,0.389138878063425
PSMD10,0.035337377109978,215,0.108997662601319,0.220419511668373
PGRMC1,0.0473749112151366,194,0.0576144139938901,0.148322277120357
NXT2,0.0409149288252287,269,0.0119155432892262,0.0569406256864293
GUCY2F,0.000284836129374618,217,0.99601534971289,0.996677468178986
ATP1B4,0.033102763917521,286,0.0511151420862141,0.138445034840092
TLR8,0.0731566356286466,317,3.81685607270374e-05,0.00119697060827617
GLRA2,0.0626642480304757,195,0.0162221183716852,0.0686316805190039
STAG2,0.0190114023713743,202,0.430731260083835,0.541471640122091
F9,0.00336478321954697,334,0.891010511705337,0.91328577449797
ABCD1,0.0039011192159137,301,0.88295807368158,0.906619491559424
BCORL1,0.0323599164078982,298,0.047517801450743,0.132605457938934
KCND1,0.0298388177801625,254,0.109558342882485,0.221279712277696
PCSK1N,0.0208384952878602,253,0.154293804993599,0.275102316709178
GPR50,0.0594414492934183,229,0.00358186121018378,0.0263194362424731
RP2,NA,NA,NA,NA
USP11,0.09949890845185,307,3.96945211563723e-06,0.000280712194244761
TIMP1,0.0334125696190263,301,0.0400291625845502,0.118947345220927
GLA,0.0718729308534836,321,0.00012666474340458,0.00274622716307421
ATP12A,0.0155635943051698,322,0.172096602636395,0.293383887472232
MLNR,NA,NA,NA,NA
ACP5,0.0360123956668409,293,0.0146553143273197,0.0649655225355355
SGCG,0.0716546250673692,308,0.000200606979622422,0.00381721960516597
OLFM4,0.0387214381583596,320,0.0062692699356579,0.0372456237601184
NTHL1,0.0106673232191248,329,0.478048356796442,0.585323433084684
ZNF263,NA,NA,NA,NA
MMP2,NA,NA,NA,NA
ORC6,0.0124143645831609,321,0.409727191025814,0.523880040266837
C16orf70,0.0266246861377662,207,0.241078933572053,0.365450830534992
CORO1A,0.00500804683430782,289,0.836807693561173,0.872674265556982
NUTF2,NA,NA,NA,NA
CBLN1,NA,NA,NA,NA
ARL2BP,0.0209578881672181,206,0.367380234666364,0.485010314685888
PLLP,0.0342721836982649,261,0.0633689749325677,0.157444378430909
CCL22,0.037819503407634,288,0.0282524384141476,0.0965408203241491
DHODH,0.0204310637767323,314,0.17153266779089,0.292892516693017
POLR2C,NA,NA,NA,NA
PARD6A,0.00748636387058822,293,0.701589838165068,0.766157334930596
MMP15,0.00746605653105123,327,0.656503619296513,0.731786590133012
USB1,0.00797670559632999,316,0.642369863092395,0.721143324888618
CCDC113,NA,NA,NA,NA
PRSS54,NA,NA,NA,NA
NME3,0.0236722469206168,226,0.255429097741521,0.379265075333486
PSMD7,NA,NA,NA,NA
SETD6,0.0140955872772973,336,0.31702676186972,0.439367485179698
SLC38A7,NA,NA,NA,NA
SMPD3,NA,NA,NA,NA
SLC7A6,0.0317097178778792,327,0.0351124859478593,0.109019133015114
PLA2G15,NA,NA,NA,NA
FA2H,NA,NA,NA,NA
MPG,NA,NA,NA,NA
HSDL1,NA,NA,NA,NA
USP10,0.0263387606595567,338,0.0642704769632469,0.158824632445273
TSC2,0.0159403282614479,353,0.230143794892178,0.355002952244018
NME4,0.0213506367359694,266,0.129492570323137,0.245499041375803
DECR2,0.0104014624788963,289,0.392300794863514,0.507947097011164
STUB1,0.0261352397092806,193,0.285459031732608,0.408346703416574
RHBDL1,0.0131227294978165,302,0.412822909244498,0.526380028753976
MEFV,NA,NA,NA,NA
CRYM,0.0158330942714203,293,0.328180762976689,0.450441669856112
CAPN15,0.0172156122502854,319,0.241974326940004,0.366386147744287
AQP8,0.0235026291709908,286,0.082163509521394,0.18499079056131
USP31,NA,NA,NA,NA
TOX3,0.0119008512027648,280,0.505716428451988,0.60924546239
MAZ,NA,NA,NA,NA
SLC6A2,0.0336826571826953,308,0.0350653301000621,0.108960006860618
KNOP1,NA,NA,NA,NA
MGA,NA,NA,NA,NA
AQP9,NA,NA,NA,NA
CSK,NA,NA,NA,NA
MTFMT,NA,NA,NA,NA
RASL12,NA,NA,NA,NA
CTSH,NA,NA,NA,NA
CEMIP,NA,NA,NA,NA
EHD4,0.00681483008390139,276,0.758905096010404,0.811177013254375
GABPB1,NA,NA,NA,NA
SCG3,NA,NA,NA,NA
DNAJC17,0.0128101106245151,306,0.418726722230089,0.53183744842556
RHOV,0.0141857239683121,192,0.607557931182143,0.693590240613894
VPS18,0.0386646421470051,298,0.0216362022905709,0.0815089966162839
OIP5,NA,NA,NA,NA
EXTL3,0.0167418788235849,269,0.213468614434572,0.337887755790458
AGO2,NA,NA,NA,NA
PAG1,0.0342929294282786,341,0.0200705260721064,0.0778656602436619
TG,0.0317833248069319,370,0.0194924191275057,0.0766959000547154
BRF2,0.0202825703416538,331,0.153014187968458,0.273835472305569
ZFAND1,0.00711396116086386,304,0.707178433789384,0.770370956782665
RP1,0.021405145283646,359,0.104731046210092,0.214448315957198
RIPK2,0.0272145155114854,337,0.0575974132307443,0.148314746630585
CPQ,0.0489189154770932,330,0.00289517267652733,0.023006360854124
