,Rho,N,P,p.adj
ACAP1,0.0151488775444244,502,0.055300697141204,0.135944719904788
DERL2,0.0350900738977215,69,0.496222670935706,0.610473210854642
NOX3,0.0196125437814468,563,0.0116061699252637,0.0457285377488019
ANO8,0.0250581434714792,490,0.00656356213403004,0.0305283731527085
ICAM3,0.0042506687524652,496,0.55108758400069,0.657547219263237
CTTNBP2,0.0113475297238018,617,0.0722146837464014,0.163344192927931
ACTL6B,0.0650631456349711,88,0.129348301284893,0.243790518931593
KIF22,0.0100759874990674,490,0.177209370654619,0.301615354449638
PRSS22,0.00471476057185069,495,0.506970626183676,0.619858509151878
YTHDC2,0.0161009326878171,426,0.0770773983344483,0.170682031017482
TMEM161A,0.00237743017501402,480,0.767719453482176,0.828787458773646
FOXJ2,0.0232812575430536,455,0.014295519675428,0.0530694275839694
GOLGA5,0.0201729270853062,553,0.0110155172034358,0.044040087237882
PPP2R5B,0.0186322498403713,190,0.317984945250366,0.449005612058222
PYGM,0.0447353322431543,392,0.000559889910371835,0.00529152845371536
BCL3,0.00487055535164927,401,0.583222635399906,0.683775320034357
PRLH,0.03644187227257,399,0.00229368347769011,0.0146117483229003
FSTL3,0.0100841439681323,308,0.377084444659615,0.505597246026795
EPHA8,0.00173141149673424,464,0.849073884090265,0.888835230500867
TRIP13,0.036974879109946,416,0.00154465286280982,0.0108863006789998
VASH1,0.00491510427052729,367,0.615168207310415,0.709652801696511
KRT14,0.023371966990237,439,0.016655942493843,0.0590361446906933
KRT20,0.0160757091869727,526,0.0377461567766022,0.105070406532716
HSD17B10,0.0133179707865157,378,0.170274941477201,0.29359463331472
FGF4,0.00453739782093168,328,0.686030707940604,0.765006173111739
ST6GAL1,0.00440668308852921,470,0.558671886475572,0.663528702661326
TIMM21,0.0310510896270267,484,0.00181863581405211,0.0122681375537152
BPIFB2,0.0192258947439215,545,0.0150424014121024,0.0549828072595616
REXO1,0.00926826538645016,505,0.197518124577349,0.325467307569214
MKRN2,0.0800927362487015,424,2.10097209418513e-07,1.56625026630694e-05
GPATCH1,0.00903692956374381,570,0.161688762204115,0.283725364638445
KEAP1,0.0257292075456549,287,0.0613063998458137,0.146049193925194
P2RY10,0.0143623806008576,368,0.152995679500698,0.273135971378613
TNS1,0.0075594289000923,586,0.219329679870199,0.349723051030596
NGFR,0.0104283838814928,392,0.253216420014916,0.384660485261973
NTN1,0.0227456777914383,165,0.292099221148794,0.425344445950111
ISOC1,0.00950628180292794,213,0.569230650102026,0.67253632174745
MNT,0.0015722804116918,318,0.91923995409294,0.940721362801791
AP3M2,0.025007601755866,172,0.233132975854247,0.365086012407608
LAPTM4A,0.0198404670599324,156,0.380164629607036,0.508451382259048
PTPN18,0.00906732773452405,394,0.31262438585387,0.444075900464773
STK10,0.0347477934653039,546,0.000281649359715217,0.0031568363199409
TBX21,0.0428303564594898,421,0.000442205861261702,0.00444926273967518
MRPS34,0.011582783898959,389,0.212815356316298,0.342417731104578
MAP2K5,0.0157129500107615,268,0.241127083328995,0.372680757461964
TIGAR,0.0363157202809666,456,0.000885436421504289,0.00729654239787699
FGF20,0.00862197029555921,192,0.648826221781876,0.736031331496914
MTMR7,0.0225820973120821,425,0.0225486895805232,0.0736306486982844
CPB2,0.00185569019485927,533,0.804342562235398,0.855474624254078
FAM107B,0.0385037106457431,497,0.000260954257471489,0.00298329161109346
CDK13,0.00413966368799848,440,0.611174838623324,0.705909801358697
TSPAN32,0.00991454554386146,449,0.217548341535271,0.347678214989263
TRAM2,0.0481473073530917,320,0.0015341997838167,0.0108499640353433
CLDN18,0.0340094355853366,375,0.00528412162653386,0.02622914259216
NDUFB4,0.0264782267102375,375,0.0194101961809711,0.0660383409867553
HEATR6,0.0162901557314508,570,0.0259189855836737,0.0811503457123594
ERLEC1,0.00919137014191898,312,0.413957490004929,0.539717513273613
TMEM131,0.0248666155055232,585,0.002274125706867,0.0145217875815396
TMEM38A,0.0343436781859143,323,0.0114128479343631,0.0451666979486351
ACTR6,0.0837149634459343,120,0.0188912292144437,0.0647394898475527
FAP,0.00114070837350798,482,0.908073448120896,0.93256769539087
DMRT3,0.0120552312119194,374,0.212593649234048,0.342215717360569
GAL3ST2,0.0154201035561395,429,0.0858084846486364,0.183647890063158
UHRF1BP1,0.0347366774773416,611,9.61600888561467e-05,0.00143372456203379
OSTM1,0.0104409615568102,423,0.220821757289184,0.35144907353804
SLC13A1,0.0129976909019995,553,0.0665323551434277,0.154391282501645
HSPB11,0.0111023634744078,339,0.289448030837887,0.422712805309308
STRADB,0.0349237868217797,422,0.00208896117866376,0.0136224939830756
DLG3,0.0332052343929397,310,0.0164773894267814,0.0586304926338606
PLOD1,0.0247217710334939,520,0.00501764065209933,0.0252504691905332
OXCT1,0.00323673877900889,437,0.702907264113671,0.778805311019903
FAM234B,0.0126206920802477,528,0.0838900475573066,0.180845955917755
RRN3,0.0388952138594397,480,0.000325910573651538,0.00356809745525058
MOGAT2,0.045836076421072,475,7.43685778233026e-05,0.00119213363765231
CHERP,0.00220319275957087,322,0.871503283980783,0.905220312075951
AQP2,0.00348343332263943,315,0.778571462947963,0.836670694477368
DIMT1,0.0351605323973585,274,0.0223029355790843,0.0730278756816269
EIF2AK1,0.00524306704264643,546,0.414126252227101,0.539862998836598
NME8,0.0046784181845153,590,0.430863147522265,0.554822409294357
EPDR1,0.0106693282478755,391,0.24459178289635,0.376302274550077
HBQ1,0.0107915918141473,387,0.244133245096545,0.375825792889407
RBM22,0.0971842330065494,61,0.120125450667636,0.231804806561626
HSD17B2,0.0243451681140173,516,0.00575073121040637,0.0278938287435156
ZW10,0.016303486656444,525,0.0360259953063293,0.101802653873386
ITGB4,0.0693691083460485,619,2.62234095971578e-09,5.06396155449694e-07
TRIP6,0.00914955433818641,438,0.26164178846856,0.393690817271319
ADAM11,0.0233405301532831,425,0.0194677511697891,0.0661499079392367
SLC22A4,0.0398444411614295,476,0.000283187012746178,0.00317185285834783
TFAP2C,0.0196232544915151,337,0.0860504154896009,0.184018284376527
SULT2B1,0.00346576133232704,402,0.70793437357699,0.782428088518274
EPS8L1,0.0357066385202316,545,0.000223356756442738,0.00265772983835501
REM1,0.00640896326933783,407,0.457132180666661,0.578903664121987
PDRG1,0.00691650579804972,256,0.622863927860243,0.71574871205506
PPP1R13B,0.0338055356618897,532,0.000450259782537845,0.00450895425298731
TGM6,0.00548651356065286,528,0.408675178197326,0.535019664800028
RALGAPA2,0.0235715726352437,595,0.00290309248771449,0.0171976024080979
RPL6,0.00478237491531569,310,0.687414165636165,0.766194314799475
ESF1,0.0013100773731697,582,0.858733872009079,0.896138192627223
SLC8B1,0.0189482417533229,577,0.0121990637474264,0.0471489254265131
SIRT4,0.00402911862880816,439,0.622634736517591,0.715587950444856
TRMT6,0.0165779398662982,467,0.0520430747535376,0.130337250582698
HAUS5,0.0106717464596921,594,0.0966835814105373,0.199567861281145
UQCRC1,0.00435574029204332,457,0.575272221343043,0.676825456214319
GMIP,0.0369073301686834,595,6.76837996005929e-05,0.00110697544897786
LAG3,0.0206200394262303,562,0.00902015274089884,0.0383488085228452
OTUB2,0.0134701319733443,308,0.247216808542956,0.378705056611536
TFAP4,0.0205916139378875,161,0.348386811913717,0.478487045531539
PDCD7,0.0322758960891987,382,0.00643167093914627,0.030168809427169
SPG21,0.0142077180463889,164,0.509489736511834,0.621516211036736
CHRD,0.0516499216884932,550,3.05811027455591e-06,0.00011452194271164
GNPTG,0.00752991620820396,501,0.287988486009634,0.420964838464425
EFNB1,0.0189650602266069,272,0.161860494358888,0.28386002615634
GLG1,0.0440220142082987,438,0.000244146925880324,0.00284802542067673
DLL3,0.00766853807191795,485,0.294340639222292,0.42719758416667
NAT14,0.0274719855788657,262,0.0666666462492097,0.154520019835814
AASDH,0.0523602164302119,606,6.11865189622619e-07,3.61881005877171e-05
DLD,0.00511867219765476,361,0.605682570859836,0.70219748612958
ABCC6,0.0104321873625101,590,0.104785089321536,0.211044912244983
CMTM6,0.00716896346859751,451,0.358070778533781,0.487360601081813
APOH,0.00361241471011692,527,0.593391502386332,0.692052608618797
SPAG7,0.0151437915224057,194,0.403689319584749,0.530224732795572
RGS17,0.00369240506975906,217,0.850050680552343,0.889678634000513
CCDC80,0.00687784383080258,571,0.270191998504895,0.40284998623595
HAUS4,0.00833775440170414,459,0.281719467048402,0.415132813997591
CEBPE,0.00729738378265703,301,0.534075776244359,0.643284011370384
OSGEP,0.0326759908544169,321,0.0150601704386372,0.0550290413706102
TGM1,0.039303698873471,543,9.1089476321323e-05,0.0013825588318922
TEKT2,0.0263055431573034,504,0.00416143749138261,0.0222109624082186
XYLB,0.0152341151061833,529,0.0451189079408727,0.11896034851865
ADH7,0.0437886234666377,266,0.00887050978638342,0.0379036339259273
KRT23,0.0167000772094406,529,0.031816325770177,0.0934959407823402
CDC6,0.025267730135986,537,0.00359721460639585,0.0201735267439287
AAAS,0.00505499983428707,442,0.526209073325687,0.63646919904476
CBX5,0.105668352008952,72,0.0574954575888885,0.139690343221874
KLHL20,0.0143065980697669,67,0.814741743304355,0.863612238719807
FMO2,0.0114725626862629,537,0.104568422003926,0.210661471578548
RAB26,0.00437596172654134,373,0.653089884269897,0.739611719428949
PSMD5,0.0205789535589422,469,0.021978310899349,0.0721861407981077
NANS,0.00261359293565035,332,0.833840927007908,0.877646596932148
SEMA4G,0.017206293722278,522,0.0297669041728971,0.0892116567096475
MAPK13,0.00603860146738053,355,0.544330554796231,0.651499139555903
TMEM14A,0.0413433108415531,232,0.022802179907642,0.0741325232372589
PRRT1,0.0555968480964352,203,0.0105422808685306,0.0426696155961637
ZNF184,0.0296463387649032,484,0.00250136736176833,0.0154854832268918
VCL,0.0142505947267622,280,0.264076545912555,0.396201336505329
SIRT1,0.0169874755715733,496,0.0382770278791977,0.105936024952862
TGFBR3,0.0125266614089649,566,0.0694662169785202,0.159374955417426
TMED1,0.0104987559692859,244,0.466109522984315,0.586313250227013
OCEL1,0.0327541942937811,446,0.00221769048915021,0.0142294408166932
PSMD8,0.00304045986740963,396,0.752768881639937,0.817225942653862
STX1B,NA,NA,NA,NA
EFNA2,0.00885120514983689,238,0.552370998556787,0.658294003657194
FGF22,0.0154334145716206,342,0.153534908721466,0.273702315313943
MARCHF2,0.00550868588792219,244,0.719985643986351,0.792142360091518
NDUFB7,0.0070627435232658,349,0.482959505052575,0.599881815482229
TIMM13,0.0878533093310028,106,0.0264490850354893,0.0822686231423189
CDC34,0.0258034837653514,124,0.365592897183679,0.494366232688771
GADD45B,0.0305055767305904,168,0.165011581933397,0.287541382390573
MAPK12,0.0348477554117067,364,0.00545868404941922,0.0268822475017308
SERPIND1,0.048791031216188,504,1.9249235256657e-05,0.000437006717696458
SNAP29,0.0213218863416105,445,0.0236859192110771,0.0761560507753549
THAP7,0.0131918996365239,312,0.250587797444849,0.381723166720455
MMP11,0.0152601741635692,520,0.047693674176569,0.123534940158702
MIF,0.020604140572958,181,0.294680499477725,0.42751077531037
SF3A1,0.00621256215693725,221,0.713343664545125,0.787231444710087
USP18,0.0164174344489352,477,0.0500006522274598,0.127349508009173
SEC14L3,0.0262140737933561,336,0.0323383991654865,0.0945149273932199
SNRPD3,NA,NA,NA,NA
MAPK1,0.187171545385831,55,0.017676020492429,0.0616430061907424
TCN2,0.0272892320525625,564,0.00153070134573826,0.0108381513200842
CRYBB3,0.0285750124410806,262,0.0586454415340474,0.141476390263051
SLC25A1,0.0152199852532841,268,0.254663524756312,0.386346140538966
PLA2G3,0.0207988995577297,596,0.00620199650543216,0.0293925487844668
LGALS2,0.00371190068011168,401,0.685792091922682,0.764904170378809
PDXP,0.014786856163811,333,0.178565242593877,0.303266529585934
ASPHD2,0.00536899904844985,406,0.536999510091183,0.64573697559768
LGALS1,0.0419973599906104,327,0.00335718322926457,0.0191490864052144
PIK3IP1,0.0129687473547205,456,0.116538550028994,0.22684963321165
SRRD,0.0117492813307536,595,0.0725677831883331,0.163842291723145
ANKRD54,0.0148965653171305,313,0.199485732813332,0.327665231146966
MICALL1,0.004014231193757,514,0.560190306098485,0.664683080979155
CENPM,0.00174128966366665,402,0.873613807076859,0.906531276694801
DMC1,0.0350093487283888,210,0.0624530001741466,0.148032636319317
HSCB,0.0346683374725912,473,0.000955097892769457,0.00771199447118834
CBY1,0.0134451390794082,181,0.489899349104076,0.60470595051522
TOMM22,0.00250514864041729,191,0.924136289584415,0.943924066368787
RSPH14,0.032166089661082,510,0.000951005883992578,0.00768669808806507
RTCB,0.0275863227128681,180,0.176397413385333,0.300872378603823
JOSD1,0.00809714487656333,186,0.682738516405917,0.762389194324438
GTPBP1,0.00831432433030714,340,0.420454380201004,0.545583128712895
PPP6R2,0.0185607738040445,597,0.0113941362636596,0.0451037826707671
DNAL4,0.020213713273613,60,0.754777499270719,0.818731304704323
C22orf31,0.0192906673796022,452,0.0335558868424097,0.0969943650694576
MIOX,0.0258102295081249,443,0.00971183074052522,0.040347647254831
RHBDD3,0.0119032530489764,522,0.102203681388081,0.207357038644072
RASL10A,0.0182108405561114,228,0.247367657418493,0.378722107693636
HMGXB4,0.0114586276952004,442,0.167938842219669,0.291091571655331
BIK,0.00534620091173023,390,0.556036159277873,0.661482042670953
HMOX1,0.00385756618164146,491,0.595504180950374,0.69379656640095
NIPSNAP1,0.061089945018457,289,0.000533349741070548,0.0051219470640376
MCM5,0.00288961567092728,408,0.758748388638192,0.821703998181956
ARSA,0.0345069748619005,446,0.00153664951087031,0.0108499640353433
RASD2,0.0356715144296238,169,0.111960342796195,0.220930242498516
TTLL12,0.0364102611438372,526,0.000258782815742277,0.00296693202483349
CBX7,0.0124176756744339,258,0.363054265135826,0.492171071121341
CABP7,0.15530747728861,54,0.041465716204651,0.1120145408281
RPL3,0.0403090358039826,164,0.0869281078463493,0.185301730623924
TAB1,0.0234022349278956,359,0.0388126192020876,0.10695285325416
PNPLA5,0.0235766275207521,500,0.00823409839387875,0.0359769248463188
MYH9,0.0162646464739873,444,0.0656360059196474,0.153109285821585
TXN2,0.00217156983693184,363,0.852786782323179,0.891557403109772
EIF3D,0.0604095608533898,100,0.112560524301865,0.221690843390303
PVALB,0.0244305099052718,234,0.127578321232225,0.241733695792659
UPK3A,0.0367779548038293,490,0.000443116018574136,0.00445379770093482
FAM118A,0.0386166530726452,364,0.00288096293810994,0.0171149273432269
ST13,0.00272285465206177,311,0.838895996207945,0.881231159209657
IL2RB,0.00162965189497299,543,0.829462830799014,0.87401421681984
RBX1,NA,NA,NA,NA
L3MBTL2,0.00579375742732861,432,0.475813696747086,0.593489644471773
CHADL,0.00299314013133068,534,0.660446067097482,0.745571880788734
PHF5A,NA,NA,NA,NA
PMM1,0.0358566685333461,211,0.0567951397848228,0.138492697470126
CERK,0.00586385731074681,488,0.41441283472322,0.540148728547106
ZBED4,0.0132960471720839,425,0.130640667866134,0.245293322482289
HDAC10,0.0115972155029038,588,0.0782909189184587,0.172487539302413
RIPK3,0.0385877863331426,488,0.000301815075890285,0.00335238533358939
PAPOLA,0.0596178510312717,294,0.000566160062695802,0.00533789028522842
HSP90AA1,0.00593131943850546,184,0.780592100898338,0.838433734796488
SNAPC1,0.0259631559581096,471,0.00672014193717702,0.031076293989923
SUPT16H,0.0131357014839645,186,0.48805523217214,0.603545194140503
FKBP3,0.0207239441911388,215,0.218168882337375,0.348287932878829
COCH,0.00334369294998285,521,0.628359965557398,0.719639408928473
AP4S1,0.00693237968205513,334,0.510897845796615,0.622732313530696
POLE2,0.00732710927792942,430,0.370050081010145,0.498596696426639
SOS2,0.020280214949285,468,0.0236433861837365,0.0760803440580062
PYGL,0.0104507188134701,470,0.179162126339429,0.303874133435805
GNPNAT1,0.0145579805829738,171,0.479852182810929,0.596808472576516
CGRRF1,0.0213720800880103,393,0.0388151527672492,0.10695285325416
ATP6V1D,0.011507431659371,122,0.707317357167465,0.782015768826663
CCDC198,0.015339281792388,549,0.0383266972704939,0.105986939932967
PLEK2,0.0500475246046866,370,0.000352224564663044,0.0037782046147343
PIGH,0.0321482843320841,308,0.0197084256280055,0.0667500906270044
PSMA3,0.0780090299403148,86,0.08464558464066,0.181902341336862
TMED8,0.00695180148229144,445,0.37846494844492,0.506812281199364
AHSA1,0.00217897134204066,354,0.856824405244129,0.894903008422579
SPTLC2,0.00515407950909758,340,0.626484382286571,0.718143533322713
RIN3,0.0178289550623047,467,0.0400519202353887,0.10927910945669
ALKBH1,0.0109799736433209,504,0.137273756912534,0.253616354627087
DHRS7,0.0424620002882172,488,0.000122736317648317,0.00171659485101852
SIX4,0.0349094553049665,429,0.00186755214479884,0.0125190822989694
SLC10A1,0.0243535532478754,481,0.00852533024023321,0.0368015063534764
EIF5,0.0214680100297241,201,0.231456036621398,0.363525463495127
ZFYVE21,0.0402346581193226,408,0.000949673538481354,0.00767980195498443
BDKRB1,0.046212454697824,519,2.57350245497742e-05,0.000545824094984036
VRK1,0.0175626223001322,451,0.0480556413129339,0.124111475823994
PABPN1,0.0254852433331258,90,0.518642880241806,0.629376747767691
EFS,0.0109541656843025,551,0.110410292727501,0.218854337353003
CINP,0.0106310781777713,481,0.164414285871847,0.286781170307321
PCK2,0.0245089506687579,478,0.00852113048661113,0.0367932864869082
NFKBIA,0.000932976285527598,299,0.964106621108049,0.97290819889944
EMC9,0.00398356167526984,315,0.740838743019181,0.808206055888336
BRMS1L,0.00940144193043632,110,0.795261748666408,0.849084419639301
PNN,0.0404255128362686,455,0.000371902764216248,0.00390985195027522
RABGGTA,0.00396073683140431,462,0.609315159151638,0.704981113901859
CYP24A1,0.0231949691376496,571,0.0041819984860047,0.0223132728807202
ZFP64,0.0180657232511374,447,0.0448419592042232,0.118514571202966
PYGB,0.0437439051945552,404,0.000524594829964225,0.00506518429799193
PROCR,0.00465994290444514,491,0.515713868313478,0.626723927616076
MYBL2,0.0130019791199517,488,0.0965302850309208,0.199379820679845
R3HDML,0.0267746062359294,444,0.00787425533149088,0.0347490540895198
PABPC1L,0.0121658562447813,535,0.0897979821152001,0.189528846107773
SALL4,0.00661662470896894,548,0.305616512559033,0.437710791108585
CSTF1,NA,NA,NA,NA
TPD52L2,0.0378177099062229,347,0.00445649815298726,0.0233198669265686
CTSZ,0.00517371415637588,459,0.499325967381782,0.613412784946364
TUBB1,0.00962449950532264,426,0.251865285682201,0.383334611994522
SLCO4A1,0.0273632325440688,521,0.00260959533802233,0.0159582579465173
UBOX5,0.0408479724001944,496,0.000152840786825872,0.00201127432778743
EEF1A2,0.0888291855203624,51,0.21757180269081,0.347681042226151
SRMS,0.0172100937671951,454,0.0504174929537317,0.127943568249274
C20orf27,0.0137431113516378,349,0.188425953444857,0.315019420237213
SLC52A3,0.00866203546882979,530,0.205072936041996,0.333696347094529
RSPO4,0.00608820311660576,436,0.449072976246888,0.571839331316844
PROKR2,0.0207694959186559,415,0.0351328022028094,0.100090393477894
FERMT1,0.00412884850506156,495,0.564217877630332,0.668158457232303
TLDC2,0.000731883270125334,446,0.955127021095292,0.966280117030572
SNTA1,0.0151889842045019,428,0.0902283183921273,0.190261740190635
OXT,0.00436072288865276,249,0.781551667879369,0.839029479756901
CHMP4B,0.0188162598457082,134,0.474828149470244,0.592629308496268
LBP,0.00247180867267335,579,0.698820032496915,0.775563459414247
SLC32A1,0.0704279192520414,156,0.0121870363865742,0.0471435181124894
AHCY,0.0218326775861795,311,0.0796671941385187,0.174464515323429
ACOT8,0.0510493176661145,486,1.73403895508881e-05,0.00040812300105967
APMAP,0.0215770200344819,440,0.0236277480869516,0.0760803440580062
RNF125,0.0148868360701358,338,0.170566453906249,0.293929590711683
IDH3G,0.00984493522223392,326,0.361862096003927,0.490895105776635
SLC25A43,0.0304841824066105,355,0.0129090221345671,0.0493319867124105
MXRA5,0.0218028399352507,413,0.0295208473681618,0.0887064382483872
VSIG1,0.013668530315858,499,0.0783129804162693,0.172488724764596
PSMD10,0.00584850128670551,234,0.714300680785135,0.788007203394131
