,Rho,N,P,p.adj
FGF20,0.00254294052884041,192,0.485850995167754,0.754469386664038
MTMR7,0.00614739835725055,289,0.183326307874835,0.484008973767034
CPB2,0.00729340118922101,350,0.110616102729149,0.373298469058262
FAM107B,0.0141834233168627,321,0.0331368362693988,0.198611982863221
CDK13,0.000204297916967777,297,0.805751185938907,0.926586262987411
TSPAN32,0.0013317773874542,277,0.544331508864467,0.792403220260415
TRAM2,0.00205691117062915,265,0.461181951238162,0.736643235082032
CLDN18,0.0262811999003743,297,0.00528501676601166,0.0716915567711713
NDUFB4,0.0164285737244768,284,0.0310664602386421,0.193067816372716
HEATR6,0.0209130955157431,337,0.00802987108413324,0.0906973686232644
ERLEC1,0.00451039864168658,255,0.284463449925875,0.5947442799225
TMEM131,0.0170757274829808,349,0.0147812710138081,0.130323551669001
TMEM38A,0.0199464545790129,251,0.0255441511367466,0.173259969469711
ACTR6,0.0186352776947118,172,0.0742428051845965,0.303572493674274
FAP,0.0148738944776399,330,0.0269578064103234,0.178796664789625
DMRT3,0.000192615403524566,263,0.822255697496506,0.93322421284493
GAL3ST2,0.00326268221410211,248,0.369340395739051,0.669080803213683
UHRF1BP1,0.0275721039316449,352,0.00186506958269562,0.0379377556083313
OSTM1,0.0199301690063153,284,0.0175528259154999,0.14215343260184
SLC13A1,0.0187947246350169,357,0.00969050766678555,0.100894837323404
HSPB11,0.00181302668305276,270,0.48495320940441,0.754041829828494
STRADB,0.0037032403117709,304,0.289470626689966,0.599490216601174
DLG3,0.0124741297187316,248,0.0792064505850721,0.3154065563219
PLOD1,0.000485958801015317,338,0.685710734630945,0.871190386083753
OXCT1,0.0151079650315379,307,0.0315453325719549,0.194201837767714
FAM234B,0.00254654028913241,330,0.360023360786925,0.660825367049329
RRN3,0.000133691995338818,315,0.837659261068299,0.939351940729009
MOGAT2,0.0282968572807747,310,0.00310668578310636,0.0524561291109534
CHERP,0.00167962371240621,237,0.528958903416196,0.783366408205515
AQP2,0.0112980309970283,264,0.0847494175082558,0.328293580805522
DIMT1,0.00425351445816453,234,0.319481273892265,0.625441857194798
EIF2AK1,0.000209800747149769,328,0.793379060949196,0.922241474315116
NME8,0.00355423930278981,354,0.262666878009302,0.57497710895394
EPDR1,0.00208600512209057,264,0.458882377498421,0.734756356087745
HBQ1,0.0114095259668953,258,0.0868265059077871,0.331195903565315
RBM22,NA,NA,NA,NA
HSD17B2,0.0187150292676204,324,0.0139460927953816,0.126497469125727
ZW10,3.60067615068422e-05,334,0.912805916041367,0.967116945842368
ITGB4,0.0364273477001024,367,0.000260858149470005,0.0102643943039074
TRIP6,0.00119110470957246,303,0.548665325364013,0.79503599548384
ADAM11,6.26909025073327e-06,299,0.965524128972604,0.988252547005915
SLC22A4,0.046819888443519,302,0.000174009843470098,0.00771154473466312
TFAP2C,0.0186318833883608,281,0.0223680401507901,0.160618939865549
SULT2B1,0.0253806400318025,259,0.0104990019252128,0.105771666470749
EPS8L1,0.0147362735761899,321,0.029890001871758,0.189391072656606
REM1,0.0143717199633667,303,0.0372212515078372,0.211223264283303
PDRG1,0.000401629719547085,227,0.763202663112828,0.907113720397951
PPP1R13B,4.2957243052104e-05,339,0.904089386491791,0.96447714218285
TGM6,9.39469866014236e-05,312,0.864277776912982,0.951665544982057
RALGAPA2,0.0101849375595315,358,0.0565418558581173,0.264702765095375
RPL6,4.67387565244711e-05,229,0.917780416748194,0.968955797077205
ESF1,0.00136197054150478,344,0.494298507433246,0.76013422655248
SLC8B1,0.00649891901900869,354,0.129864927914848,0.406593913616051
SIRT4,0.00164765642923489,297,0.484952258032618,0.754041829828494
TRMT6,0.000505132665798267,316,0.689970971879098,0.873319982871041
HAUS5,0.001476352839358,358,0.467846385636161,0.741410924888178
UQCRC1,0.000107525206452226,313,0.854671881575037,0.946628662735411
GMIP,0.0194759278991259,361,0.00809953055589966,0.0910410951896167
LAG3,0.000435154894655338,342,0.700080801348893,0.878268393656357
OTUB2,0.00176463380673931,251,0.506563849422083,0.76843935881013
TFAP4,0.00637251953737282,196,0.264962615586625,0.576909223654743
PDCD7,0.012350648637769,247,0.0813230645308141,0.32028293119166
SPG21,4.28545751196324e-06,196,0.976938079006898,0.991836630833204
CHRD,0.00596210030253977,351,0.148583313656048,0.43438100353626
GNPTG,7.32829190624438e-05,329,0.8767913191152,0.955648785753256
EFNB1,1.84062494791642e-08,231,0.998358328248961,0.999151725595914
GLG1,0.0599588286268935,310,1.67489975494403e-05,0.00166520296688909
DLL3,0.00144328116260136,286,0.521292622184323,0.778234187675892
NAT14,0.00225069769217153,230,0.472806338273311,0.745702123893077
AASDH,0.000101842186414073,347,0.851099078565206,0.944609964400513
DLD,0.00135456438410633,267,0.548331829620988,0.794853734021382
ABCC6,0.0516643500319313,328,3.95212781499671e-05,0.00304479978670692
CMTM6,0.00113483273312992,308,0.55502385786287,0.799192047643992
APOH,0.000368386899735769,353,0.718772167235097,0.88870070238463
SPAG7,0.0240475496772477,202,0.0279109815534311,0.181728028106614
RGS17,0.00782138101975923,214,0.19680131923108,0.499445298001182
CCDC80,1.31588085423573e-06,341,0.983124547722022,0.993828459409532
HAUS4,0.00694014063541546,304,0.147023655420678,0.432530896801482
CEBPE,0.00510466751709003,259,0.251130408140138,0.562847312312157
OSGEP,0.00421114906274487,258,0.298191343103985,0.606961512883857
TGM1,0.0112702081576713,348,0.0479778323163423,0.241525156793147
TEKT2,0.0084049175735026,332,0.0953274076151916,0.345890571367668
XYLB,0.00132359457256581,327,0.511257836192518,0.77214955232274
ADH7,0.0266531546645892,172,0.0327712567041437,0.197605850492929
KRT23,0.000206837073465095,329,0.794504304519468,0.92268336993135
CDC6,0.00340741778186305,344,0.279659403491766,0.591670452725711
AAAS,0.000103607440541155,310,0.857995399803393,0.948410229714573
CBX5,NA,NA,NA,NA
KLHL20,NA,NA,NA,NA
FMO2,0.0106870886110451,317,0.066107477873365,0.286497334563319
RAB26,0.000177930650478385,265,0.828415532744552,0.935511547663703
PSMD5,0.0112424889850528,313,0.0610858031119747,0.274926169915034
NANS,0.00663226340233953,264,0.186596768835518,0.487484412368671
SEMA4G,0.00385685815250397,335,0.256381663720471,0.566935865107368
MAPK13,0.0106543727197192,281,0.0841315158654844,0.327089135003653
TMEM14A,0.00797299255112105,218,0.188393097961313,0.489595270230674
PRRT1,0.0068162307822969,204,0.239472781470584,0.547987988125903
ZNF184,0.00136271790094734,302,0.5218791286742,0.778234187675892
VCL,0.0206764654062458,256,0.0216648935974186,0.158265388319558
SIRT1,0.00575460744498493,321,0.174778238897886,0.472718838512973
TGFBR3,1.74979151035539e-05,350,0.937712043295004,0.976011047473938
TMED1,0.0010246351219778,234,0.625117649838115,0.83740284250504
OCEL1,0.0323938967693102,271,0.00310221993647138,0.05243931507825
PSMD8,0.000868662418244434,280,0.622509057120839,0.836506924347334
STX1B,NA,NA,NA,NA
EFNA2,0.00343061429615725,191,0.419463904022711,0.708942269925121
FGF22,0.000582816468145229,248,0.704379786421431,0.880518432657843
MARCHF2,0.000765373858096789,223,0.680189142010549,0.867193191568778
NDUFB7,0.000266200830424574,281,0.784843033367275,0.917928017974325
TIMM13,NA,NA,NA,NA
CDC34,NA,NA,NA,NA
GADD45B,0.0211676732815644,191,0.0449142094479138,0.233245200404424
MAPK12,0.00433365211052189,286,0.266419268307558,0.578296963562778
SERPIND1,0.0208317414260733,309,0.0113085389524284,0.111187144208912
SNAP29,4.54144119202392e-05,285,0.909580247246076,0.966161291655493
THAP7,0.003002477841808,258,0.379711169332858,0.679237120141826
MMP11,0.0131134340930275,332,0.0372149722635709,0.211223264283303
MIF,0.00355499067089873,190,0.412392316280726,0.703498827980921
SF3A1,0.00510574702759991,215,0.295889249809563,0.604701217986556
USP18,3.26351991608229e-05,309,0.920139600437027,0.969799650745107
SEC14L3,0.0144736882945675,243,0.0612713587367074,0.27531309454169
SNRPD3,0.260788235136338,90,1.45228566566464e-06,0.000332529408780667
MAPK1,NA,NA,NA,NA
TCN2,0.00154684562480712,349,0.463137170553186,0.737583404088918
CRYBB3,0.00159570360592279,231,0.544637599638201,0.792619742462682
SLC25A1,0.0142025074754671,236,0.0677137507169857,0.29006245787952
PLA2G3,0.00711771752661555,359,0.110423984078533,0.373233560141979
LGALS2,0.00446718591882011,290,0.255860664702271,0.566367630157464
PDXP,0.02795922714935,238,0.0100481698568683,0.103297920324486
ASPHD2,0.0067322819538778,291,0.162332575056963,0.455124764090292
LGALS1,0.00120894644941109,269,0.569215051120417,0.806794225731276
PIK3IP1,0.00706878500269676,304,0.143329716286809,0.426831582060176
SRRD,0.00662409324909342,351,0.127848791054855,0.403182581473492
ANKRD54,0.00713815207618189,250,0.182468932199839,0.483342770097101
MICALL1,0.0304975049382582,312,0.00207189776896156,0.0402966783584905
CENPM,0.00759519179384225,293,0.136427696329323,0.417387541454263
DMC1,0.000820784154117204,209,0.679469960254158,0.867022717162952
HSCB,0.0210040614446504,316,0.0101050720701608,0.103741745328988
CBY1,0.038964528196646,195,0.00597071905390262,0.0769876333981027
TOMM22,0.0357405579053292,204,0.00706907519944818,0.0847654043219154
RSPH14,0.000993120456640139,318,0.574737887803585,0.809982184135763
RTCB,0.000709686450167805,189,0.714911014668097,0.887443342669976
JOSD1,0.00795362006463815,204,0.20384850595813,0.507002772185236
GTPBP1,0.000562124882244531,263,0.701151526594828,0.878736263882986
PPP6R2,0.000685384176493114,351,0.624289575006588,0.837154763181769
DNAL4,NA,NA,NA,NA
C22orf31,0.0295051031912498,279,0.00418345837367741,0.0626829296745506
MIOX,0.0105348615335179,314,0.069389141608183,0.293557386961045
RHBDD3,0.0119742024611841,337,0.0448749730171027,0.233121551129067
RASL10A,0.00552728750882901,210,0.282462603619944,0.59342001929251
HMGXB4,0.00422747769969863,306,0.256162111416034,0.56669914034828
BIK,0.00958557398884983,278,0.10321151519547,0.359357603826755
HMOX1,0.00688572167997634,321,0.137703944189751,0.418868220705389
NIPSNAP1,8.02862203757339e-05,243,0.88914284356874,0.960177694155409
MCM5,0.011694029510031,299,0.0619340668106725,0.277235668733082
ARSA,0.00839685771743809,308,0.108369770694347,0.369513532205094
RASD2,0.000714479909213731,193,0.711100582286417,0.884529755495295
TTLL12,0.0061152003862682,332,0.154817429174762,0.443947056866983
CBX7,0.00601281481156673,236,0.234557112960481,0.54224064418828
CABP7,NA,NA,NA,NA
RPL3,1.16141764836816e-05,195,0.962140744177467,0.98680430673416
TAB1,0.00367106071305734,267,0.323063897456033,0.628177542159062
PNPLA5,0.00108288202373158,284,0.579863351196421,0.812191846711116
MYH9,0.00527296367078542,313,0.199618325771695,0.501538120441131
TXN2,0.0104645378510646,274,0.090987277356766,0.338836800250234
EIF3D,NA,NA,NA,NA
PVALB,0.00216491754122909,231,0.480410621026565,0.75061676023092
UPK3A,0.0135211878352831,302,0.0436544390948331,0.230356556561983
FAM118A,0.00286603976331609,264,0.385285731266223,0.683152587213361
ST13,0.00202364337195174,252,0.47603437074975,0.748082873608442
IL2RB,0.00545266244427798,319,0.187907656720118,0.488990768688637
RBX1,NA,NA,NA,NA
L3MBTL2,8.14814262136425e-06,306,0.960240635110458,0.986314547235841
CHADL,0.0122022171425763,306,0.0537104257279619,0.256858213164861
PHF5A,0.070251686559419,95,0.01017694450296,0.104196467024886
PMM1,2.47120332393831e-05,213,0.942299024404539,0.977712226280299
CERK,0.00146190154764978,312,0.500134324139815,0.764920364880545
ZBED4,0.00094754636007154,229,0.642073508954444,0.846877143499935
HDAC10,1.26085622893742e-05,350,0.947110782478983,0.979669892135352
RIPK3,0.00503615160499626,279,0.236715174713638,0.545144730306689
PAPOLA,0.000482821625651802,249,0.729316908893922,0.890852127423958
HSP90AA1,0.0232136812982703,186,0.0382351394599843,0.214480114149697
SNAPC1,0.0121111482189644,313,0.0519096508740298,0.253051175486561
SUPT16H,0.000184445581175703,195,0.849965475609274,0.94421065650392
FKBP3,0.000146636861347538,206,0.862352898445875,0.950538074494096
COCH,0.0139245539279426,337,0.0305397373968884,0.191633109466365
AP4S1,9.12256320873887e-05,255,0.879012430050115,0.956414129377014
POLE2,0.00254589177609098,307,0.377434019943897,0.677167625476928
SOS2,0.00400601586340491,324,0.255322552822146,0.566067626595214
PYGL,0.0316335140588005,312,0.00170941132346049,0.0363201097551542
GNPNAT1,0.000337480063795905,191,0.800096924957675,0.924942110001617
CGRRF1,4.15039951830304e-06,294,0.97218168574367,0.989752990979552
ATP6V1D,NA,NA,NA,NA
CCDC198,0.000372199363436507,341,0.722038617075682,0.890076481054548
PLEK2,0.000896457864734175,280,0.616996405880637,0.834142931263928
PIGH,0.0187721514366028,259,0.0277551028520995,0.181416571929467
PSMA3,NA,NA,NA,NA
TMED8,0.00318061568061554,309,0.322290261745251,0.627853892144808
AHSA1,0.00302239070075709,286,0.353352419232642,0.655841532724599
SPTLC2,0.000939861729445467,270,0.615094429753388,0.833062109915146
RIN3,0.0177812829390217,280,0.025925541616151,0.174682767345122
ALKBH1,0.00419232339005868,328,0.241659071422845,0.550720333728834
DHRS7,0.0232559335396003,325,0.00605143414755811,0.0773074479575631
SIX4,0.0057718297962202,274,0.209379784451724,0.513358804309588
SLC10A1,0.0274499123106489,316,0.00327650247068139,0.0542327550240275
EIF5,5.74069712670963e-05,194,0.916169962358086,0.968557145439451
ZFYVE21,0.00572909122108446,295,0.194347067885253,0.496950827849591
BDKRB1,0.02380334890091,301,0.00753409380269226,0.0881232395869082
VRK1,0.0110758146795799,318,0.0609614250540703,0.27483563705761
PABPN1,NA,NA,NA,NA
EFS,0.000851572770192182,334,0.594368375721295,0.820904185579954
CINP,6.07494873497163e-05,314,0.890324667255286,0.960775700327508
PCK2,0.00130271590614186,318,0.520470461031325,0.777578248696531
NFKBIA,0.0191307045654813,262,0.0254483742511446,0.172917137550971
EMC9,0.00332783456918406,257,0.356008151025326,0.657701122040921
BRMS1L,NA,NA,NA,NA
PNN,0.000947239555385403,300,0.594595429132013,0.821002950015271
RABGGTA,0.00617628925698958,317,0.162402980312001,0.455162062031707
CYP24A1,0.020436645033131,355,0.00715128428623344,0.0851975390133622
ZFP64,0.00532889871125142,295,0.210687451891967,0.514529536682515
PYGB,0.00165616194666048,277,0.49898209246788,0.764070534300934
PROCR,0.000826471158978046,327,0.603714659712051,0.826164623523364
MYBL2,0.00572324840735686,306,0.186431996244825,0.487432582569514
R3HDML,0.0021641735690391,285,0.433051601383206,0.718760421192942
PABPC1L,0.00314867020058412,337,0.303682480053879,0.610597344142391
SALL4,9.29941128527852e-05,323,0.862617118449405,0.950690628209408
CSTF1,NA,NA,NA,NA
TPD52L2,0.00392483159336471,286,0.290225068187683,0.600099612490753
CTSZ,3.79404885075584e-05,323,0.911989215475177,0.966896687624827
TUBB1,1.9559993896298e-05,305,0.938534562348205,0.97632187312777
SLCO4A1,0.00287074143798197,291,0.361546292374827,0.662024423890511
UBOX5,0.00175030891353072,313,0.459917112095418,0.735478031532906
EEF1A2,NA,NA,NA,NA
SRMS,1.72673234956302e-07,265,0.994612947127858,0.997793725373603
C20orf27,0.0053616056592828,282,0.219656917761883,0.524069362364632
SLC52A3,0.0211701252228674,322,0.00913822846328345,0.0977546146863468
RSPO4,0.00145887669619344,303,0.506842279291229,0.768524987383285
PROKR2,0.00294164117558937,291,0.355683622916026,0.657181918267146
FERMT1,0.00343225212797068,336,0.283590086122486,0.594068946698503
TLDC2,0.00295655500044135,308,0.34073541842723,0.645666914516902
SNTA1,0.00248639195612944,293,0.394174210339896,0.690398779167421
OXT,0.0139810528252138,194,0.100452585903453,0.355096953958592
CHMP4B,0.00240296127908178,172,0.521509821489686,0.778234187675892
LBP,0.018263149603457,347,0.0119447621987381,0.115049281607344
SLC32A1,0.0328511740871441,176,0.0164984637133459,0.137338075447941
AHCY,0.00826107736001109,243,0.157384255379274,0.448245546040631
ACOT8,0.00999537562996425,328,0.0706226934269708,0.296047196412866
APMAP,0.00281732218812256,301,0.357914741482417,0.659289075241624
RNF125,0.00627749707684584,255,0.206686626700558,0.509867499624359
IDH3G,0.000662276913265494,262,0.677587482520845,0.866156490936813
SLC25A43,0.00337195569954183,260,0.350033270273986,0.65329168585655
MXRA5,0.00205226454417819,219,0.50357526424929,0.766444696679954
VSIG1,0.000258095674747397,302,0.780457014621474,0.916321899285343
PSMD10,0.00275166377647774,215,0.442861819023956,0.725018851440216
PGRMC1,0.0127472282578418,194,0.116762794825455,0.383925012054454
NXT2,0.0210193477059153,269,0.0176235802538471,0.142428490862775
GUCY2F,0.00231335298402224,217,0.479638895247593,0.750315770613199
ATP1B4,0.00216530074354172,286,0.432122994198435,0.718199071753314
TLR8,7.11300805818023e-06,317,0.962186438573838,0.98680430673416
GLRA2,0.0101901251435262,195,0.159719026766812,0.451238349691542
STAG2,0.000354383085757027,202,0.789552805991291,0.92079966076095
F9,0.000821427194365766,334,0.600970091394567,0.825124450963854
ABCD1,0.00244439562125725,301,0.391809583617085,0.688491445072255
BCORL1,0.00277968558520259,298,0.363557628162942,0.663470857688131
KCND1,0.00299554427762703,254,0.383995076001414,0.682179766410693
PCSK1N,0.00641191527359609,253,0.203678042908542,0.50683065773652
GPR50,0.00805153202335075,229,0.175449973365089,0.473126337882445
RP2,0.0260012154749748,282,0.00687116776369396,0.0837588764698337
